...1,baseMean,log2FoldChange,pvalue,padj,Input,Suggested Match,History
F39E9.10,2154.55674805605,2.94368101428764,4.0636909108527197e-69,3.73414492889166e-66,F39E9.10,WBGene00023036,Public name for WBGene00023036. History: N.A.
H09G03.1,157.483841961669,3.95783693677055,1.48074025665246e-66,1.29881112421011e-63,H09G03.1,WBGene00019174,"Public name for WBGene00019174. History: Split into H09G03.4(WBGene00305995), H09G03.5(WBGene00305996). History of WBGene00019174: Split into ""WBGene00305995"" on 2020-01-20; Split into ""WBGene00305996"" on 2020-01-20"
gpd-2,188.923000229691,3.74016296712833,1.3414300514865701e-65,1.12545981319724e-62,gpd-2,WBGene00001684,Public name for WBGene00001684. History: N.A.
Y36E3A.2,209.132536463971,4.0814794380127,8.03808687303772e-65,6.4629567662087e-62,Y36E3A.2,WBGene00194708,Public name for WBGene00194708. History: N.A.
M88.3,189.84962038145,3.58136764885583,1.5112446119770898e-62,1.16649949109287e-59,M88.3,WBGene00010906,Public name for WBGene00010906. History: N.A.
fbxa-52,186.078777278543,4.04429319822423,1.85721037788196e-58,1.37840725623031e-55,fbxa-52,WBGene00017225,Public name for WBGene00017225. History: N.A.
Y39B6A.41,230.336114576772,3.22962235293397,3.26479505376453e-53,2.33336111675905e-50,Y39B6A.41,WBGene00012699,Public name for WBGene00012699. History: N.A.
K02E2.11,710.512780816756,2.26795228550181,1.4707423872118605e-52,1.0136041373581199e-49,K02E2.11,WBGene00185118,Public name for WBGene00185118. History: N.A.
cor-1,463.575993440764,1.85214772563364,1.36926363104026e-46,9.111269064891e-44,cor-1,WBGene00000768,Public name for WBGene00000768. History: N.A.
Y43F8B.22,111.415356846164,3.50276220571123,6.4576060758285094e-43,4.1537474815087595e-40,Y43F8B.22,WBGene00194699,Public name for WBGene00194699. History: N.A.
jip-1,1336.40433748319,-1.7415094189651,2.28656666832687e-42,1.42335087092592e-39,jip-1,WBGene00002176,Public name for WBGene00002176. History: N.A.
T09B9.2,74.8162289886057,3.4190264902534,8.27044670474541e-41,4.98733781442101e-38,T09B9.2,WBGene00011643,Sequence name for WBGene00011643(slc-17.9). History: Renamed on 2015-04-29
Y47H10A.5,4266.5587945406,3.51074922011362,1.2962024421308699e-40,7.57964197751499e-38,Y47H10A.5,WBGene00012961,Public name for WBGene00012961. History: N.A.
C28C12.1,237.740010024291,-2.18908733635622,6.887822663123149e-40,3.9092445273614e-37,C28C12.1,WBGene00016177,Public name for WBGene00016177. History: N.A.
unc-54,4048.76598886878,2.54989195875496,1.98401151095521e-39,1.09387057505436e-36,unc-54,WBGene00006789,Public name for WBGene00006789. History: N.A.
eva-1,257.668349608176,-2.32918215758848,2.31179542995729e-39,1.23918656699683e-36,eva-1,WBGene00009304,Public name for WBGene00009304. History: Renamed on 2007-10-09
Y46D2A.1,69.9110421716196,3.13901956072064,8.530606844796709e-36,4.44905730497411e-33,Y46D2A.1,WBGene00021589,Public name for WBGene00021589. History: N.A.
F55C9.5,83.0793725736015,3.107910317929,1.13644813532161e-35,5.7710630703423696e-33,F55C9.5,WBGene00010102,Public name for WBGene00010102. History: N.A.
lron-12,58.9079024914075,3.18519318512078,1.91271235284718e-35,9.46400263407486e-33,lron-12,WBGene00013542,Public name for WBGene00013542. History: N.A.
moe-3,69.6256505068786,2.89539688463709,6.10360791276172e-32,2.94453304731407e-29,moe-3,WBGene00003388,Public name for WBGene00003388. History: N.A.
C30G12.1,1690.88172107621,0.99695127399575,2.96111604859943e-29,1.39367454609325e-26,C30G12.1,WBGene00016273,Public name for WBGene00016273. History: N.A.
Y47D7A.16,704.517414636023,1.77908302259389,2.29928042681406e-28,1.05640986657693e-25,Y47D7A.16,WBGene00044637,Sequence name for WBGene00044637(rft-1). History: N.A.
srh-271,60.7145486722862,2.79681141510114,1.23283928319873e-26,5.5325813134618304e-24,srh-271,WBGene00005477,Public name for WBGene00005477. History: N.A.
Y94H6A.7,964.514573744735,-1.00640466948244,2.252683011116509e-26,9.87955092398077e-24,Y94H6A.7,WBGene00022379,"Public name for WBGene00022379. History: Split into Y94H6A.12(WBGene00050885). History of WBGene00022379: Split into ""WBGene00050885"" on 2007-09-06"
Y45F10A.3,401.881749235625,-1.80572923820067,8.908902294680339e-26,3.8203352795654803e-23,Y45F10A.3,WBGene00012866,Sequence name for WBGene00012866(afmd-2). History: N.A.
ZK355.2,2895.64464741049,-1.61452043626467,3.08971859500132e-24,1.29613695060305e-21,ZK355.2,WBGene00022712,Public name for WBGene00022712. History: N.A.
Y105C5A.1271,273.377909468237,2.32173772674962,8.16494049530669e-24,3.3523161008070906e-21,Y105C5A.1271,WBGene00194667,Public name for WBGene00194667. History: N.A.
chs-2,1420.79624761659,-0.95667899872924,8.87323830883638e-24,3.56722665928366e-21,chs-2,WBGene00000497,Public name for WBGene00000497. History: N.A.. Other name for WBGene00000496(chs-1). History: N.A.
M88.7,218.163446492205,1.49365683237431,3.8898463332425104e-23,1.53188499372614e-20,M88.7,WBGene00010909,Sequence name for WBGene00010909(cisd-3.1). History: N.A.
unc-1,33.60929006364,2.576887493183,9.251375822534921e-23,3.57047598494913e-20,unc-1,WBGene00006741,Public name for WBGene00006741. History: N.A.
Y43F8B.8,49.3377243185175,2.53775595585555,2.87278722925677e-22,1.08698382672486e-19,Y43F8B.8,WBGene00014888,Public name for WBGene00014888. History: N.A.
T21E12.2,45.3927617209494,2.32395067033372,4.17297059003088e-20,1.54857333607358e-17,T21E12.2,WBGene00015704,"Public name for Dead gene WBGene00020654. History of WBGene00020654: Merged into ""WBGene00015704"" on 2012-06-21"
ptc-3,735.935410553036,-1.40929097342976,1.5483215381720601e-19,5.63735107964267e-17,ptc-3,WBGene00004210,Public name for WBGene00004210. History: N.A.
T08B6.2,112.648196018288,2.32856455533458,4.13701308934701e-19,1.4783692886135002e-16,T08B6.2,WBGene00020352,Public name for WBGene00020352. History: N.A.
F43E2.6,361.877524159879,1.51041942301582,1.75285177808057e-18,6.14996013847649e-16,F43E2.6,WBGene00018394,Public name for WBGene00018394. History: N.A.
F55C9.3,429.591560192863,2.29581789591122,4.29041899082621e-18,1.4784324154638102e-15,F55C9.3,WBGene00010100,Public name for WBGene00010100. History: N.A.
cyp-34A2,25.2742840231459,2.29281395297757,4.48137646500958e-18,1.51714248500508e-15,cyp-34A2,WBGene00011699,Public name for WBGene00011699. History: N.A.
Y43F8B.17,92.9979309527583,2.19968795452996,6.44565275605219e-18,2.1445131247161904e-15,Y43F8B.17,WBGene00050910,"Public name for WBGene00050910. History: Split into Y43F8B.28(WBGene00219302). History of WBGene00050910: Split into ""WBGene00219302"" on 2011-10-17"
Y43F8B.7,35.7714821809171,2.23976806813191,1.19824298547015e-17,3.9190669306131206e-15,Y43F8B.7,WBGene00012818,Public name for WBGene00012818. History: N.A.
ZK380.5,87.7917423480128,1.74626681127769,3.08053087816011e-17,9.907500725975941e-15,ZK380.5,WBGene00044559,Public name for WBGene00044559. History: N.A.
Y44A6C.1,37.6241009200928,2.10367963050953,5.188798003186021e-17,1.64144647651608e-14,Y44A6C.1,WBGene00012850,Public name for WBGene00012850. History: N.A.
F13H8.1,32.6655206187397,2.13727611427499,1.17889368695817e-16,3.66921152858578e-14,F13H8.1,WBGene00017434,Public name for WBGene00017434. History: N.A.
F17C8.8,22.4459039641444,-2.13915259767967,5.97992339621297e-16,1.83166002820193e-13,F17C8.8,WBGene00044224,Public name for WBGene00044224. History: N.A.
C56G7.3,445.745325019631,-1.76661226574098,7.65805434697781e-16,2.30902304271298e-13,C56G7.3,WBGene00008348,Public name for WBGene00008348. History: N.A.
tep-1,135.351592334784,-1.77268859019208,1.36870199020761e-14,4.0633603546209495e-12,tep-1,WBGene00013969,Public name for WBGene00013969. History: N.A.
nhr-133,28.9405614662761,1.96802595682339,7.05308207268976e-14,2.0621715872226397e-11,nhr-133,WBGene00003723,Public name for WBGene00003723. History: N.A.
T13H5.3,354.206174619688,1.12482498532448,1.27820331419746e-13,3.68141632150275e-11,T13H5.3,WBGene00011757,Sequence name for WBGene00011757(cht-2). History: N.A.
Y54E5A.8,319.01946945703,-1.07003544289797,1.34192658597559e-13,3.80811137199572e-11,Y54E5A.8,WBGene00013203,Public name for WBGene00013203. History: N.A.
Y17D7C.6,66.2857758481063,1.79281721852971,1.46940498645233e-13,4.1094359454450094e-11,Y17D7C.6,WBGene00194680,Public name for WBGene00194680. History: N.A.
tsp-20,347.805441563185,-0.956078206052508,2.33566661998438e-13,6.438765537976929e-11,tsp-20,WBGene00006646,Public name for WBGene00006646. History: N.A.
C06A5.12,395.158149335735,-1.13086094798073,2.7120430053263e-13,7.37102730616641e-11,C06A5.12,WBGene00044414,Public name for WBGene00044414. History: N.A.
K06B9.6,903.091639700143,1.91132754948666,3.47383766165855e-13,9.310367410697919e-11,K06B9.6,WBGene00044478,Public name for WBGene00044478. History: N.A.
gcy-23,415.588320025715,-1.0049510891829,4.72971536125302e-13,1.25026462090547e-10,gcy-23,WBGene00001548,Public name for WBGene00001548. History: N.A.
R11G10.3,349.573721403117,0.949961778472542,2.4194194100966197e-12,6.30912653468032e-10,R11G10.3,WBGene00044045,Public name for WBGene00044045. History: N.A.
F35D2.2,58.6429746250428,1.71664789619218,3.3801625626231597e-12,8.69693292945854e-10,F35D2.2,WBGene00018040,Public name for WBGene00018040. History: N.A.
D1054.10,21.2488593442566,1.82766603389096,4.15237792952799e-12,1.0543215382381801e-09,D1054.10,WBGene00008377,Public name for WBGene00008377. History: N.A.
dmd-9,256.387759458984,-1.09417380223459,6.38954726472507e-12,1.6012869294467501e-09,dmd-9,WBGene00022060,Public name for WBGene00022060. History: N.A.
smg-6,1661.0451794096,0.775284989567415,1.81281564480125e-11,4.4848594227858505e-09,smg-6,WBGene00004884,Public name for WBGene00004884. History: Renamed on 2008-01-10
ZC449.5,24.3172464196363,1.75622138756501,2.4266189316500497e-11,5.927400699246961e-09,ZC449.5,WBGene00022615,Public name for WBGene00022615. History: N.A.
F54F7.7,246.455667119853,1.08192505404045,2.70589201338825e-11,6.5269497727941405e-09,F54F7.7,WBGene00010067,Sequence name for WBGene00010067(dot-1.2). History: N.A.
fbxa-90,219.03329738858,-1.23176746711835,2.8584913488157196e-11,6.8099145133453e-09,fbxa-90,WBGene00013623,Public name for WBGene00013623. History: N.A.
scrt-1,181.592787350165,-1.1487411711958,3.9554957442227597e-11,9.308439192227631e-09,scrt-1,WBGene00016948,Public name for WBGene00016948. History: N.A.
unc-122,54.1488708143641,1.56543784567239,6.425893436443149e-11,1.49398151377161e-08,unc-122,WBGene00006845,Public name for WBGene00006845. History: N.A.
B0454.9,7632.05703012516,-0.754158275779893,6.53809883045856e-11,1.50197253727808e-08,B0454.9,WBGene00015200,Sequence name for WBGene00015200(lido-13). History: N.A.
ZK637.1,160.74883713522,1.06044743294466,9.27390309968498e-11,2.08091288505373e-08,ZK637.1,WBGene00014021,Sequence name for WBGene00014021(svop-1). History: N.A.
ceh-20,2152.22080719912,0.910086982792267,9.19042695392209e-11,2.08091288505373e-08,ceh-20,WBGene00000443,Public name for WBGene00000443. History: N.A.
nas-28,856.29409284962,0.827283256521557,5.25529139532728e-10,1.16564779374288e-07,nas-28,WBGene00003546,Public name for WBGene00003546. History: N.A.
F14F7.5,16.0133322097095,1.59446949136975,8.62193815364931e-10,1.8906538698974e-07,F14F7.5,WBGene00008812,"Public name for WBGene00008812. History: Split into F14F7.7(WBGene00206390). History of WBGene00008812: Split into ""WBGene00206390"" on 2011-01-21"
Y37E11AL.1,708.136149555783,1.01443652896558,1.8234212881083902e-09,3.95354613445253e-07,Y37E11AL.1,WBGene00021357,Public name for WBGene00021357. History: N.A.
mod-1,32.1766482813241,1.51282453769227,1.89798687827177e-09,4.06949475444559e-07,mod-1,WBGene00003386,Public name for WBGene00003386. History: N.A.. Other name for WBGene00001009(dmo-1). History: N.A.
Y82E9BL.18,14.5040169920584,1.55197954780832,3.5314201582662303e-09,7.4885510762707e-07,Y82E9BL.18,WBGene00044402,"Public name for WBGene00044402. History: Split into Y82E9BL.19(WBGene00194735). History of WBGene00044402: Split into ""WBGene00194735"" on 2009-08-21"
B0564.2,787.598276607951,-0.628577639518555,3.92899874688545e-09,8.24107487159222e-07,B0564.2,WBGene00007202,Public name for WBGene00007202. History: N.A.
Y43F8B.28,22.669680908411,1.55120000036922,4.22392702391789e-09,8.76442148177888e-07,Y43F8B.28,WBGene00219302,Public name for WBGene00219302. History: N.A.
F58F9.1,29.7767024387834,1.54477459181498,4.9133936545925e-09,9.98039551080753e-07,F58F9.1,WBGene00019055,Public name for WBGene00019055. History: N.A.
K04H8.2,15.5499417965473,1.53221690974544,4.8959547207355e-09,9.98039551080753e-07,K04H8.2,WBGene00010577,Public name for WBGene00010577. History: N.A.
his-28,193.387568808609,-0.868695688759117,5.784555505387961e-09,1.16275591236949e-06,his-28,WBGene00001902,Public name for WBGene00001902. History: N.A.
B0001.6,94.8795045716854,1.47112820365815,5.8511904682041915e-09,1.16402497386532e-06,B0001.6,WBGene00007091,Sequence name for WBGene00007091(eri-12). History: N.A.
W02A2.4,218.128590118025,1.12822856148958,6.00869961368953e-09,1.17121087318552e-06,W02A2.4,WBGene00012189,Public name for WBGene00012189. History: N.A.
egl-8,3605.44407789621,0.619959056004633,5.9875835837921305e-09,1.17121087318552e-06,egl-8,WBGene00001177,Public name for WBGene00001177. History: N.A.
Y77E11A.2,1022.61463858075,-0.805751706750039,8.14647207309847e-09,1.57202471594581e-06,Y77E11A.2,WBGene00022307,Sequence name for WBGene00022307(nadk-1). History: N.A.
Y38F1A.8,408.649603016891,-0.684429823477988,1.00616074921225e-08,1.90351803701458e-06,Y38F1A.8,WBGene00012610,Public name for WBGene00012610. History: N.A.
scav-5,20.9147840036107,1.50540291476662,9.986308047080993e-09,1.90351803701458e-06,scav-5,WBGene00011076,Public name for WBGene00011076. History: N.A.
Y41D4A.5,563.084185841375,0.581239806526886,1.13411899336677e-08,2.12476642864063e-06,Y41D4A.5,WBGene00021507,Sequence name for WBGene00021507(ptpn-22). History: N.A.
T27F2.2,316.163094207704,0.855850608085395,1.20536459449716e-08,2.23653082500113e-06,T27F2.2,WBGene00012100,Sequence name for WBGene00012100(sipa-1). History: N.A.
C55C3.7,423.156630516694,-1.40388530650733,2.31169414507894e-08,4.24845351596079e-06,C55C3.7,WBGene00043065,Public name for WBGene00043065. History: N.A.
inx-13,409.688856455341,-1.11118507812059,2.56680849761783e-08,4.67280222438974e-06,inx-13,WBGene00002135,Public name for WBGene00002135. History: Renamed on 2015-03-05
Y43F8C.4,186.927300510684,1.08556796861888,2.75544650263314e-08,4.96933188423474e-06,Y43F8C.4,WBGene00012826,Sequence name for WBGene00012826(dyf-19). History: N.A.
Y105C5A.25,254.719009363103,0.97721321460445,3.64147162179359e-08,6.50643313756952e-06,Y105C5A.25,WBGene00013644,Public name for WBGene00013644. History: N.A.
F31E9.6,1077.85104796932,-0.878862639487822,3.7759515663956e-08,6.68481994281981e-06,F31E9.6,WBGene00009299,Public name for WBGene00009299. History: N.A.
ccg-1,140.265914705876,0.899331407090569,5.50798266927979e-08,9.66250377900837e-06,ccg-1,WBGene00000370,Public name for WBGene00000370. History: N.A.
C03E10.3,134.451040217815,0.899810126050908,8.37699230190961e-08,1.4563136977473e-05,C03E10.3,WBGene00007281,Public name for WBGene00007281. History: N.A.
asah-1,243.242963923005,-1.34727389603543,8.54788433973433e-08,1.47275467949869e-05,asah-1,WBGene00010769,Public name for WBGene00010769. History: Renamed on 2004-08-25
tag-68,287.296008096573,-1.1380491660618,1.15840874651905e-07,1.9782135912901e-05,tag-68,WBGene00006445,Public name for WBGene00006445. History: N.A.
nhr-64,840.224295896989,-0.820358707433087,1.38755020647849e-07,2.34873301179083e-05,nhr-64,WBGene00003654,Public name for WBGene00003654. History: N.A.
acr-5,118.132614376966,1.12790352494779,1.47049467319882e-07,2.46749006162762e-05,acr-5,WBGene00000044,Public name for WBGene00000044. History: N.A.
nas-14,228.093634668487,0.964620932363354,1.77755168113561e-07,2.95701851645465e-05,nas-14,WBGene00003533,Public name for WBGene00003533. History: N.A.
E02H9.9,584.731075113343,-0.77461887778402,1.89560682603523e-07,3.12645512153862e-05,E02H9.9,WBGene00017106,Public name for WBGene00017106. History: N.A.
lgc-18,11.1280469255797,1.33248386048846,2.02987524354746e-07,3.31953411650299e-05,lgc-18,WBGene00011360,Public name for WBGene00011360. History: N.A.
ZK795.2,1027.06778826203,0.527819435455627,2.37025566298639e-07,3.8435986158528e-05,ZK795.2,WBGene00014082,Public name for WBGene00014082. History: N.A.
mltn-8,96.8125022347659,-1.05446591699276,2.48941788279178e-07,4.00319140701941e-05,mltn-8,WBGene00021451,Public name for WBGene00021451. History: N.A.
ltd-1,249.63445196635,0.755523693720023,2.91133314229129e-07,4.64297484684257e-05,ltd-1,WBGene00003089,Public name for WBGene00003089. History: N.A.
vet-6,2299.76181124028,-0.467667159356504,3.01527338080037e-07,4.76932216633646e-05,vet-6,WBGene00006902,Public name for WBGene00006902. History: N.A.
C18D4.4,61.1062666226597,1.15628503480999,4.17684202596943e-07,6.55288785163676e-05,C18D4.4,WBGene00007674,"Public name for WBGene00007674. History: Split into C18D4.12(WBGene00219493). History of WBGene00007674: Split into ""WBGene00219493"" on 2012-05-18"
ZK909.3,1152.1789088815,-0.728203015569695,4.54012373288793e-07,7.06538448980148e-05,ZK909.3,WBGene00014148,Public name for WBGene00014148. History: N.A.
mab-31,130.966376129439,-0.906159513939874,4.85910244543164e-07,7.50128799115955e-05,mab-31,WBGene00021834,Public name for WBGene00021834. History: N.A.
C09F5.1,692.703721976479,-0.682994354291936,5.00506805269983e-07,7.62706343107725e-05,C09F5.1,WBGene00015647,Public name for WBGene00015647. History: N.A.
str-4,9.47390316038814,1.26909032826205,5.01962510103545e-07,7.62706343107725e-05,str-4,WBGene00006072,Public name for WBGene00006072. History: N.A.
dyf-2,157.881574543232,-0.938010198275512,5.06081985382228e-07,7.62958130618816e-05,dyf-2,WBGene00001118,Public name for WBGene00001118. History: N.A.
W04C9.5,804.097110916078,0.875091020436324,5.52052795179906e-07,8.19458676045127e-05,W04C9.5,WBGene00021027,Public name for WBGene00021027. History: N.A.
srh-84,9.70126308593975,1.26329674466419,5.48821202062106e-07,8.19458676045127e-05,srh-84,WBGene00005305,Public name for WBGene00005305. History: N.A.
T22F7.3,51.6485931762953,-1.16135712407895,6.11253791073092e-07,9.00409496666981e-05,T22F7.3,WBGene00020702,Public name for WBGene00020702. History: N.A.
D1065.3,27.9005720952523,1.28153860302404,6.87080495062059e-07,9.98852090809219e-05,D1065.3,WBGene00017035,Public name for WBGene00017035. History: N.A.
W05F2.4,6238.16461524302,0.515856023183934,6.88435135397347e-07,9.98852090809219e-05,W05F2.4,WBGene00021036,"Public name for WBGene00021036. History: Merged into ""WBGene00019363"" on 2004-12-23; Resurrected on 2005-09-13. History of Dead gene WBGene00019363: Killed on 2005-09-13; Merged into ""WBGene00021036"" on 2005-09-13. Remark: Killed in favour of W05F2.4 (WBGene00021036) which has an isoform (W05F2.4b) located entirely in clone W05F2 and therefore should be named with respect to the clone in which it appears."
npr-13,14.8604855276061,1.30409532678951,7.28647402647856e-07,0.0001049306636484,npr-13,WBGene00013883,Public name for WBGene00013883. History: N.A.
ZK418.7,409.858446058785,0.700059876424802,7.4657587426412e-07,0.0001067161084864,ZK418.7,WBGene00022736,Public name for WBGene00022736. History: N.A.
Y71F9B.13,386.065615683001,-0.972253830766393,7.75517113453378e-07,0.0001100378951346,Y71F9B.13,WBGene00022131,Public name for WBGene00022131. History: N.A.
R11H6.4,53.1572680386309,1.11002999305179,8.69484350260147e-07,0.0001224703613647,R11H6.4,WBGene00011252,Public name for WBGene00011252. History: N.A.
lron-9,156.654582042956,-0.854034652606636,1.0187039042061e-06,0.0001424487626048,lron-9,WBGene00011971,Public name for WBGene00011971. History: N.A.
Y62F5A.9,70239.3602452437,-0.753388699320172,1.09587316275421e-06,0.0001521371541127,Y62F5A.9,WBGene00013387,Public name for WBGene00013387. History: N.A.
sdc-3,615.665223945717,0.554756451032518,1.39633786773926e-06,0.000192465227384,sdc-3,WBGene00004747,Public name for WBGene00004747. History: N.A.
pes-4,971.950602851108,-0.894273206024531,1.41700607000536e-06,0.0001939288378219,pes-4,WBGene00003978,Public name for WBGene00003978. History: N.A.
F28H7.8,344.037108428498,0.884057859464559,1.44025850358056e-06,0.0001957230165041,F28H7.8,WBGene00009241,Public name for WBGene00009241. History: N.A.
frpr-20,135.2736683102,0.868642454679281,1.60149683557255e-06,0.0002161124785737,frpr-20,WBGene00016246,"Other name for WBGene00016246(daf-37). History: Split into C30B5.17(WBGene00269379). History of WBGene00016246: Renamed on 2012-06-29; Split into ""WBGene00269379"" on 2016-02-18"
Y17G9B.1,131.225499636063,0.988710774613806,1.64983881166737e-06,0.0002210898579773,Y17G9B.1,WBGene00021198,Sequence name for WBGene00021198(npp-26). History: N.A.
C34D4.1,64.4105323570946,1.00226079713318,1.67231752617805e-06,0.0002217556001211,C34D4.1,WBGene00016397,Sequence name for WBGene00016397(maph-9). History: N.A.
K08E4.7,430.907258113052,0.774139457059253,1.67779020664782e-06,0.0002217556001211,K08E4.7,WBGene00045036,Public name for WBGene00045036. History: N.A.
ZC190.7,113.101799215733,1.25980984668949,1.72162960027978e-06,0.0002244749080851,ZC190.7,WBGene00022541,Public name for WBGene00022541. History: N.A.
gadr-6,995.059435383553,-0.801143194221131,1.71990876232641e-06,0.0002244749080851,gadr-6,WBGene00009823,Public name for WBGene00009823. History: N.A.
Y17D7B.10,21.4441988782461,1.17706259628425,1.77459611145007e-06,0.0002298280614943,Y17D7B.10,WBGene00194982,Public name for WBGene00194982. History: N.A.
gst-43,247.074263410502,-1.01225508179102,1.96004478523055e-06,0.0002521532281372,gst-43,WBGene00001791,Public name for WBGene00001791. History: N.A.
T26G10.9,236.781731067764,1.08081518820805,1.97880591808286e-06,0.000252880912591,T26G10.9,WBGene00206422,Public name for WBGene00206422. History: N.A.
F32A7.5,602.999630504478,-1.0973685510088,2.13529164370363e-06,0.0002710837029509,F32A7.5,WBGene00009306,Sequence name for WBGene00009306(maph-1.1). History: N.A.
C49G7.1,38.1567990963778,1.23556373910652,2.82724179168623e-06,0.0003547066668704,C49G7.1,WBGene00017035,"Public name for Dead gene WBGene00016780. History of WBGene00016780: Merged into ""WBGene00017035"" on 2016-04-19"
T23G11.11,744.217612430079,-0.683125581389357,2.83074191314948e-06,0.0003547066668704,T23G11.11,WBGene00077728,Public name for WBGene00077728. History: N.A.
T03D3.5,1836.66229362285,0.757902920491631,2.90465884966532e-06,0.000361620656916,T03D3.5,WBGene00020183,Public name for WBGene00020183. History: N.A.
C24H11.5,233.250463167023,-0.968715250992264,3.04623815399067e-06,0.0003768157542151,C24H11.5,WBGene00007702,Public name for WBGene00007702. History: N.A.
T05F1.11,19.1912197638438,1.23374732738552,3.16950692377663e-06,0.0003895667204338,T05F1.11,WBGene00011495,Public name for WBGene00011495. History: N.A.
W01C9.1,37.652115457002,1.22304768024978,3.37835320458236e-06,0.0004126081125875,W01C9.1,WBGene00012175,Public name for WBGene00012175. History: N.A.
T28D9.3,25.1263259863989,1.20327993125611,3.66139291864809e-06,0.0004443641456047,T28D9.3,WBGene00020895,Sequence name for WBGene00020895(plpp-1.2). History: N.A.
kin-1,405.297752216877,-0.884730641062757,4.37517748996925e-06,0.0005276737501496,kin-1,WBGene00002189,Public name for WBGene00002189. History: N.A.
Y75B8A.33,690.655765186889,0.52533791677448,4.49085562288381e-06,0.0005382611239427,Y75B8A.33,WBGene00013563,Public name for WBGene00013563. History: N.A.
anc-1,941.998784167513,-0.561752501720096,4.83340247855244e-06,0.0005722096173535,anc-1,WBGene00000140,Public name for WBGene00000140. History: N.A.
skr-3,95.9673325739205,0.945643698604997,4.81003406374538e-06,0.0005722096173535,skr-3,WBGene00004809,Public name for WBGene00004809. History: N.A.
Y17D7C.3,2155.5901505914,0.514179902519813,5.35458935622013e-06,0.0006300457976035,Y17D7C.3,WBGene00045366,Public name for WBGene00045366. History: N.A.
mod-5,805.418225980913,0.545803969127874,5.40401213040043e-06,0.0006320074065474,mod-5,WBGene00003387,Public name for WBGene00003387. History: N.A.
B0205.5,1240.92361346587,0.430069561139803,8.08074279531323e-06,0.0009393620103684,B0205.5,WBGene00015020,Public name for WBGene00015020. History: N.A.
