# Supplementary File 5. Genes upregulated in hda-1[KKRR]::smo-1,log2Foldchange >=2,padj<=0.05
Gene name,baseMean,log2FoldChange,lfcSE,pvalue,padj,Category,Input,Suggested Match,History
C32D5.7,43.9583624943797,1.33546157799445,0.406880226925634,2.66887957779865e-05,0.0005674439989365,Oogenic,C32D5.7,WBGene00016315,Public name for WBGene00016315. History: N.A.
C33F10.1,32.1567122936594,1.14124899061542,1.54452094776244,0.0011448827436818,0.0127124464356869,Spermatogenic,C33F10.1,WBGene00016351,Public name for WBGene00016351. History: N.A.
C34E7.4,21.5872923718084,2.28319618114473,0.518519916557436,1.34121695350714e-07,5.2225240990395e-06,Neutral,C34E7.4,WBGene00007934,Public name for WBGene00007934. History: N.A.
C34F11.5,14.6816980714889,1.0551302536997,1.55223084598493,0.0012016439104638,0.0131318022299308,Spermatogenic,C34F11.5,WBGene00016416,Public name for WBGene00016416. History: N.A.
C38D9.2,1319.90284656605,1.16365374203235,0.455747207898142,0.0001353401124162,0.0022078034710849,Spermatogenic,C38D9.2,WBGene00008010,Public name for WBGene00008010. History: N.A.
C39H7.1,46.0153981620349,1.57445785816249,1.473979339641,0.0006041513970451,0.0075522640198892,Spermatogenic,C39H7.1,WBGene00016541,Public name for WBGene00016541. History: N.A.
C45G9.9,24.9025560081072,1.35765063753968,1.71859484388297,0.0006474123717777,0.0080239657736305,Spermatogenic,C45G9.9,WBGene00016680,Public name for WBGene00016680. History: N.A.
C48E7.1,6.96065717096935,2.05097443986566,1.04089199739458,0.0001177554864094,0.0019846583886878,Neutral,C48E7.1,WBGene00016749,Public name for WBGene00016749. History: N.A.
C48E7.7,30.9890318237683,4.74508660669278,1.67409614296568,1.17741404446926e-06,3.54025412246777e-05,Spermatogenic,C48E7.7,WBGene00016752,Public name for WBGene00016752. History: N.A.
cal-5,50.3018925768322,1.1564905237119,0.306203266273578,9.40185754843925e-06,0.0002248260665053,Neutral,cal-5,WBGene00006861,Public name for WBGene00006861. History: N.A.
ccb-1,140.66820408999,2.22727583067305,0.1890729019539,5.33671787232298e-34,1.5496303924690998e-31,Neutral,ccb-1,WBGene00000368,Public name for WBGene00000368. History: Renamed on 2015-03-05
ceh-20,213.793608948612,1.67624444413157,0.141885133253062,1.28061195228403e-33,3.61523868640626e-31,Oogenic,ceh-20,WBGene00000443,Public name for WBGene00000443. History: N.A.
che-10,124.359595398662,1.16226448662096,0.182560765871,4.13489498864676e-11,2.71115727545916e-09,Neutral,che-10,WBGene00018051,Public name for WBGene00018051. History: Renamed on 2013-11-15
che-14,8.7119679233726,1.23257977321385,0.797113446769315,0.000677834857491,0.0082952437392119,Other,che-14,WBGene00000493,Public name for WBGene00000493. History: N.A.
clc-2,15.1691186786776,1.28111953628755,0.61207135794879,0.0002669558345071,0.0038702883681822,Oogenic,clc-2,WBGene00000523,Public name for WBGene00000523. History: N.A.. Other name for WBGene00000529(clh-2). History: N.A.
coel-1,37.3064214794549,1.37221630119362,0.285552179171391,1.60043328463496e-07,6.10015952152221e-06,Oogenic,coel-1,WBGene00016866,Public name for WBGene00016866. History: N.A.
col-124,447.979512335655,1.29717774887273,0.173362103150708,1.05774335591648e-14,1.18130172815156e-12,Neutral,col-124,WBGene00000698,Public name for WBGene00000698. History: N.A.
col-129,41.6785451890544,1.77417090001373,0.415172245304311,6.01941887989111e-07,1.96074852808761e-05,Neutral,col-129,WBGene00000703,Public name for WBGene00000703. History: N.A.
col-139,41.169466490563,3.11749949365879,0.546170103511843,1.33154279243425e-10,8.1520899997044e-09,Neutral,col-139,WBGene00000712,Public name for WBGene00000712. History: N.A.
col-159,28.7344796951514,2.31161622711102,0.589498751062296,9.3124373617806e-07,2.88543600328586e-05,Neutral,col-159,WBGene00000732,Public name for WBGene00000732. History: N.A.
col-160,164.317403105048,1.06693098589845,0.233987454982713,7.67186621229316e-07,2.44417480612964e-05,Neutral,col-160,WBGene00000733,Public name for WBGene00000733. History: N.A.
col-20,284.261586403895,1.30229394810585,0.234495049448307,3.98771443535718e-09,1.96733698089976e-07,Neutral,col-20,WBGene00000609,Public name for WBGene00000609. History: N.A.
col-42,61.4358775368738,1.05866305851108,0.261788608170227,4.54671830665162e-06,0.0001172799445444,Neutral,col-42,WBGene00013489,Public name for WBGene00013489. History: N.A.
col-81,24.7626285571894,3.25037716523991,0.795293622707414,3.08724416765023e-07,1.08373942880068e-05,Neutral,col-81,WBGene00000657,Public name for WBGene00000657. History: N.A.
col-98,49.1447397747501,1.27506273808542,0.415959120626486,4.53908459480268e-05,0.0008922769194773,Spermatogenic,col-98,WBGene00000673,Public name for WBGene00000673. History: N.A.
cri-2,12.6077820092919,1.04156260697111,0.747339117557684,0.0011526367084731,0.0127606175034993,Spermatogenic,cri-2,WBGene00019478,Public name for WBGene00019478. History: Renamed on 2008-05-07
daf-38,8.17447502762926,1.83825953805447,0.974836408626416,0.0001740409884818,0.0027004252915137,Other,daf-38,WBGene00013642,Public name for WBGene00013642. History: Renamed on 2012-06-29
deb-1,287.101452811756,1.1488897725062,0.184115945115064,9.644161743038869e-11,6.2033934047154505e-09,Neutral,deb-1,WBGene00000942,Public name for WBGene00000942. History: N.A.
dgk-1,9.7467914314978,2.76196097784212,0.68812490586655,4.67114473057709e-07,1.56760890968901e-05,Other,dgk-1,WBGene00000958,"Public name for WBGene00000958. History: Split into C09E10.3(WBGene00303038). History of WBGene00000958: Split into ""WBGene00303038"" on 2018-03-02"
dhs-27,78.3323347470232,1.01507937635021,0.202119367613018,1.10079166210686e-07,4.37005689921564e-06,Oogenic,dhs-27,WBGene00000990,"Public name for WBGene00000990. History: Split into C04F6.7(WBGene00195081). History of WBGene00000990: Split into ""WBGene00195081"" on 2010-04-28"
dlk-1,441.012323606098,1.09418602761798,0.108085866693059,1.0857948143776101e-24,2.12210244202301e-22,Neutral,dlk-1,WBGene00001008,Public name for WBGene00001008. History: N.A.
EEED8.2,23.1068475518102,1.3989661402672,0.514626599890991,7.74202127577727e-05,0.0014100745918588,Other,EEED8.2,WBGene00017133,Public name for WBGene00017133. History: N.A.
eef-1A.2,1339.88277543373,1.37560893717647,0.0643949835702388,2.73801172493553e-102,3.47830164506498e-99,Neutral,eef-1A.2,WBGene00001169,Public name for WBGene00001169. History: Renamed on 2010-08-03
egl-44,31.0406384252387,1.16494910668592,0.592750232706196,0.0003817756941714,0.0052073139951167,Neutral,egl-44,WBGene00001208,Public name for WBGene00001208. History: N.A.
emre-1,76.1698226903683,2.78612310355101,0.242097492474275,1.54428022563424e-32,4.02423588028737e-30,Neutral,emre-1,WBGene00008980,Public name for WBGene00008980. History: Renamed on 2014-11-05
exc-5,11.9883559951837,2.70955484668681,0.543321442830269,5.9120066992351705e-09,2.86112971830129e-07,Neutral,exc-5,WBGene00001366,Public name for WBGene00001366. History: N.A.
F02E11.3,10.1229950719844,1.63326207058392,0.644437604711419,7.89192199751588e-05,0.0014302713854106,Other,F02E11.3,WBGene00017181,Public name for WBGene00017181. History: N.A.
F07B7.2,1911.51749139689,1.57934376609491,0.102738468820204,1.2385251526789601e-54,5.4726657072505706e-52,Spermatogenic,F07B7.2,WBGene00017186,Public name for WBGene00017186. History: N.A.
F08H9.2,48.6303777011181,1.00081084440524,0.917703974654884,0.0018659283753717,0.0189634300789028,Spermatogenic,F08H9.2,WBGene00008590,Public name for WBGene00008590. History: N.A.
F11D5.1,43.5541760514262,1.18262441543404,0.338859512585248,1.91917154366458e-05,0.0004322842811882,Oogenic,F11D5.1,WBGene00017380,Public name for WBGene00017380. History: N.A.
F13C5.1,50.5257163245202,1.32489303442284,0.277358855110299,2.0440666529775e-07,7.58169685920087e-06,Other,F13C5.1,WBGene00017422,Public name for WBGene00017422. History: N.A.
F14D12.1,23.8799884221384,3.55637959523366,0.429648027574055,3.2787843775060597e-18,4.62809522619362e-16,Neutral,F14D12.1,WBGene00017463,Public name for WBGene00017463. History: N.A.
F14H12.8,11.3862478184088,2.04013476483075,0.847015301900992,5.8398974285346e-05,0.0011072924919066,Neutral,F14H12.8,WBGene00017475,"Public name for WBGene00017475. History: Split into F14H12.17(WBGene00219368). History of WBGene00017475: Split into ""WBGene00219368"" on 2012-02-13"
F17E9.5,58.6336844201458,3.28879510975648,1.96140577636043,2.72940308125444e-05,0.0005778942398914,Spermatogenic,F17E9.5,WBGene00017542,Public name for WBGene00017542. History: N.A.
F20D1.1,728.058427632266,1.86541439902152,0.107770402043188,7.92749852529259e-69,4.73924514779698e-66,Neutral,F20D1.1,WBGene00008973,Sequence name for WBGene00008973(flwr-1). History: N.A.
F20D1.3,1276.65715769104,2.38238526374102,0.0693697254747791,1.7651968582630102e-260,8.969847835263499e-257,Neutral,F20D1.3,WBGene00008975,Public name for WBGene00008975. History: N.A.
F21A9.2,23.2116628776571,1.48082322350892,0.575637357245853,9.07467335022144e-05,0.0016067230881237,Spermatogenic,F21A9.2,WBGene00017651,Public name for WBGene00017651. History: N.A.
F21H7.5,59.478330946932,1.02529278438866,1.4696387832939,0.0015022163635393,0.0156584870796411,Spermatogenic,F21H7.5,WBGene00009031,Public name for WBGene00009031. History: N.A.
F25E5.1,1282.53008924357,1.98580737884377,0.0691711395110237,3.89069836781441e-183,9.88529187802447e-180,Neutral,F25E5.1,WBGene00017782,Public name for WBGene00017782. History: N.A.
F27C1.4,32.690828506196,1.36798724494609,0.340299617642474,3.5628107473326e-06,9.41261728741497e-05,Other,F27C1.4,WBGene00017854,Public name for WBGene00017854. History: N.A.
F39C12.1,5061.10870326441,2.52507157091434,0.0372998286852641,0.0,0.0,Neutral,F39C12.1,WBGene00018193,Public name for WBGene00018193. History: N.A.
F47B7.1,42.7640713495829,1.50502198856974,0.286977201284681,1.22677394014441e-08,5.64149482067313e-07,Other,F47B7.1,WBGene00018532,Public name for WBGene00018532. History: N.A.
F49C12.15,47.0828901095543,1.94940863825589,1.2892971016358,0.000246059775127,0.0036137362638968,Spermatogenic,F49C12.15,WBGene00009884,Public name for WBGene00009884. History: N.A.
F49C5.4,4.93842759354907,2.29764556295963,1.35434731936484,0.000125737273182,0.0020871554020264,Spermatogenic,F49C5.4,WBGene00009867,Public name for WBGene00009867. History: N.A.
F54D10.3,40.6647284256326,1.42660887278613,0.296417797318659,1.34811206981687e-07,5.22933700975147e-06,Neutral,F54D10.3,WBGene00018804,Sequence name for WBGene00018804(lido-15). History: N.A.
F56A4.2,34.6499149108574,1.26336289129737,0.360592028553132,1.72870500426213e-05,0.0003930386791569,Neutral,F56A4.2,WBGene00018910,Public name for WBGene00018910. History: N.A.
F57G12.1,98.9599944585989,1.30932007645844,0.193963118669786,2.08764962879418e-12,1.7249417217427002e-10,Neutral,F57G12.1,WBGene00010221,Public name for WBGene00010221. History: N.A.
F58H7.5,414.055817784882,1.23587849751511,0.259470603500805,2.62761431893518e-07,9.33721829487351e-06,Other,F58H7.5,WBGene00019070,Public name for WBGene00019070. History: N.A.
F59F5.7,9.65034777650134,2.58749340574917,0.603293795860722,1.68257895302034e-07,6.35689587343708e-06,Other,F59F5.7,WBGene00010345,Public name for WBGene00010345. History: N.A.
fbn-1,24.0562078793159,1.83593783567612,0.596942179301919,2.04908174987362e-05,0.0004527134309557,Neutral,fbn-1,WBGene00022816,Public name for WBGene00022816. History: Renamed on 2019-05-20
fln-2,131.166431311324,1.0715712248636,0.159473704886745,4.9026697659317195e-12,3.77468430539122e-10,Spermatogenic,fln-2,WBGene00016006,Public name for WBGene00016006. History: Renamed on 2009-10-28
fmo-5,138.283260124358,1.46723933213355,0.203559888142039,4.8910340072899405e-14,5.0209675369785595e-12,Spermatogenic,fmo-5,WBGene00001480,Public name for WBGene00001480. History: N.A.
frm-2,66.3570936379539,1.46515361056996,0.215301043772151,8.84174344500465e-13,7.55114610349431e-11,Neutral,frm-2,WBGene00001489,Public name for WBGene00001489. History: N.A.
frpr-15,4.58220340998544,2.49766030817522,1.51631772689351,0.0001007277765508,0.0017559114804219,Other,frpr-15,WBGene00010735,Public name for WBGene00010735. History: N.A.
gas-1,665.208612414263,1.75385973044675,0.0851690026525033,8.26921942179898e-96,9.337786331527001e-93,Neutral,gas-1,WBGene00001520,Public name for WBGene00001520. History: Renamed on 2008-02-26
gipc-1,75.4147828844774,2.14207692190789,0.733201258237559,1.92368295198036e-05,0.0004322842811882,Spermatogenic,gipc-1,WBGene00016440,Public name for WBGene00016440. History: N.A.
gipc-2,99.8052375437168,4.27664951289609,0.869481569518243,7.41608071708433e-09,3.55517114753434e-07,Spermatogenic,gipc-2,WBGene00009681,Public name for WBGene00009681. History: N.A.
gly-13,234.170626424235,1.17698221468311,0.1506370103063,1.1390002931691802e-15,1.34600697435795e-13,Neutral,gly-13,WBGene00001638,Public name for WBGene00001638. History: N.A.
gpa-7,21.7540759444915,1.07588148065556,0.600209563784369,0.0005699947772983,0.0072410711521043,Spermatogenic,gpa-7,WBGene00001669,Public name for WBGene00001669. History: N.A.
gpb-2,20.7272909925561,1.10145068300438,0.507044966104226,0.0002848401146639,0.0040911921074568,Neutral,gpb-2,WBGene00001680,Public name for WBGene00001680. History: Renamed on 2010-12-15
H11L12.1,387.989312070367,2.12200039474033,0.134394899838789,4.299961697988e-58,2.1850255368326e-55,Neutral,H11L12.1,WBGene00019189,Public name for WBGene00019189. History: N.A.
H19N07.3,120.777452432929,1.8074303335817,0.203592212065813,1.93339982493313e-20,3.0701785032492797e-18,Neutral,H19N07.3,WBGene00010407,Sequence name for WBGene00010407(scb-1). History: N.A.
H40L08.1,422.455290671372,1.06424085005677,0.0889573588795506,1.4607918384333799e-33,4.01243985243202e-31,Neutral,H40L08.1,WBGene00010433,Public name for WBGene00010433. History: N.A.
hbl-1,91.3705303400055,3.41061137791145,0.222030779833304,1.17326972432105e-54,5.41997282194311e-52,Oogenic,hbl-1,WBGene00001824,Public name for WBGene00001824. History: N.A.
hil-7,24.5870529001379,3.52103063105315,0.582749958689917,2.41028025059946e-11,1.6222303434994901e-09,Other,hil-7,WBGene00001858,Public name for WBGene00001858. History: Renamed on 2010-11-12
his-32,527.682325187998,1.28285311616974,0.183008565503149,3.64058196986207e-13,3.3635667781552896e-11,Oogenic,his-32,WBGene00001906,Public name for WBGene00001906. History: N.A.
his-34,397.884901319367,1.2887592303094,0.156204731641103,2.3144362750149102e-17,3.05475530688007e-15,Other,his-34,WBGene00001908,Public name for WBGene00001908. History: N.A.
his-71,42.5649975883837,1.01755357054301,0.344224860758589,6.60214223623661e-05,0.0012266466461951,Neutral,his-71,WBGene00001945,Public name for WBGene00001945. History: N.A.
hlh-11,174.479862348783,1.14156514391285,0.158665800567351,1.41655564582566e-13,1.3977140804394299e-11,Neutral,hlh-11,WBGene00001955,Public name for WBGene00001955. History: N.A.
hum-6,10.319530827204,1.34542449593067,0.893435689822983,0.0006016923496561,0.0075307873762999,Spermatogenic,hum-6,WBGene00002039,Public name for WBGene00002039. History: N.A.
icmt-1,21.1569489007957,1.89106796513978,0.475565549050721,1.46408041210985e-06,4.28802571419954e-05,Spermatogenic,icmt-1,WBGene00017673,Public name for WBGene00017673. History: Renamed on 2015-04-29
ifb-1,34.8804507490278,1.98587653947997,0.357098936662857,5.59724205882359e-10,3.12553687053979e-08,Neutral,ifb-1,WBGene00002053,Public name for WBGene00002053. History: N.A.
ist-1,62.2164188589936,1.23199875776466,0.266930123084503,5.00304727975759e-07,1.65084316572001e-05,Neutral,ist-1,WBGene00002163,Public name for WBGene00002163. History: N.A.
K02A6.3,30.9724759394646,1.53669199199864,0.357082953382397,9.27310086789875e-07,2.88203437677232e-05,Oogenic,K02A6.3,WBGene00019294,Public name for WBGene00019294. History: N.A.
K02D10.4,28.7972311617016,1.19373566234454,0.436117435747312,9.35162493862171e-05,0.0016471501603329,Neutral,K02D10.4,WBGene00019304,Public name for WBGene00019304. History: N.A.
K02E10.1,21.3669039316088,1.55276334229921,0.450190157061326,1.32222573650641e-05,0.0003082059669751,Oogenic,K02E10.1,WBGene00019317,Public name for WBGene00019317. History: N.A.
K08D12.6,266.511102901093,1.00788727190837,0.219328454697068,6.81946969210791e-07,2.20019906288548e-05,Spermatogenic,K08D12.6,WBGene00019540,Sequence name for WBGene00019540(epic-2). History: N.A.
K09F5.6,64.0661024537956,2.19486561735752,0.250942013249498,2.6474210273424002e-20,4.1393446001355095e-18,Neutral,K09F5.6,WBGene00044698,Public name for WBGene00044698. History: N.A.
K10B4.3,56.9409622554183,1.25739085570493,0.254922645183988,1.15170936701433e-07,4.53675282828163e-06,Oogenic,K10B4.3,WBGene00019615,Public name for WBGene00019615. History: N.A.
kin-29,120.765924031975,1.0852503020148,0.176316496649623,1.91416987069338e-10,1.151107005672e-08,Neutral,kin-29,WBGene00002210,Public name for WBGene00002210. History: N.A.
klf-1,242.34919348913,1.22701472754676,0.187944657675392,1.19401125392042e-11,8.1991461983738e-10,Neutral,klf-1,WBGene00018990,Public name for WBGene00018990. History: N.A.
klp-3,34.0137004858691,1.22657833011411,0.353257872513238,1.93241006483427e-05,0.0004322842811882,Neutral,klp-3,WBGene00002216,Public name for WBGene00002216. History: N.A.
let-4,20.722445331205,3.71928479327848,0.459750325622151,1.63614306879914e-17,2.18791079055337e-15,Other,let-4,WBGene00002282,Public name for WBGene00002282. History: Renamed on 2011-09-23
let-653,18.272617109082,2.53019093174655,0.488841980355354,2.31555605154161e-09,1.19456833257956e-07,Other,let-653,WBGene00002827,Public name for WBGene00002827. History: N.A.
lgx-1,12.6837786638361,3.21309322380198,0.564215394230784,1.51638332784178e-10,9.17321652431908e-09,Other,lgx-1,WBGene00002983,Public name for WBGene00002983. History: N.A.
lin-15B,1697.54288617737,1.10666176094097,0.0734198294246723,5.56427789742818e-52,2.2619902508625e-49,Other,lin-15B,WBGene00023497,Public name for WBGene00023497. History: N.A.
lin-17,264.364968360353,1.49829672736483,0.190340976017769,2.67926965992608e-16,3.40367719422859e-14,Oogenic,lin-17,WBGene00003006,Public name for WBGene00003006. History: N.A.
lin-59,1805.79307629312,1.56547001628423,0.0611716718722545,8.54442903689268e-146,1.73674064603881e-142,Oogenic,lin-59,WBGene00003040,Public name for WBGene00003040. History: N.A.
lpr-3,15.0464272595277,1.66199731835001,1.52464454964204,0.0005081558553004,0.0065788381623167,Other,lpr-3,WBGene00012261,Public name for WBGene00012261. History: N.A.
lrp-1,134.541014013405,1.18384945032373,0.225725166529831,2.85983527537916e-08,1.25820371877396e-06,Neutral,lrp-1,WBGene00003071,Public name for WBGene00003071. History: N.A.
ltd-1,10.2284053306117,2.06319733938008,0.701767231023671,2.03212080735727e-05,0.0004509267197635,Neutral,ltd-1,WBGene00003089,Public name for WBGene00003089. History: N.A.
M03A1.3,9.82311210102023,1.19123367775754,0.758906333714302,0.0006976439927096,0.0084912046681537,Other,M03A1.3,WBGene00019746,"Public name for WBGene00019746. History: Split into M03A1.8(WBGene00077490). History of WBGene00019746: Split into ""WBGene00077490"" on 2007-11-30"
M117.1,58.4389240977423,1.10650288385284,0.251597827785266,1.37354907489207e-06,4.03450267286939e-05,Spermatogenic,M117.1,WBGene00010918,Public name for WBGene00010918. History: N.A.
M163.1,102.38206890929,1.75533233793743,0.227763089604741,4.44264960898966e-16,5.4398371055616805e-14,Oogenic,M163.1,WBGene00010935,Public name for WBGene00010935. History: N.A.
M60.6,35.4950209551397,1.69735480375547,0.299081244886086,6.15485153975279e-10,3.41812875401681e-08,Neutral,M60.6,WBGene00019781,Public name for WBGene00019781. History: N.A.
mab-31,54.8360324861191,1.65538831721797,0.298416241700069,1.4636592799295701e-09,7.78804673399176e-08,Neutral,mab-31,WBGene00021834,Public name for WBGene00021834. History: N.A.
magu-4,62.7078400598446,1.56897475985336,0.299055271225694,1.00657846903885e-08,4.6777476523695e-07,Neutral,magu-4,WBGene00009678,Public name for WBGene00009678. History: N.A.
mbk-1,741.570389828798,1.16127078968142,0.0900990442999015,1.04059166224342e-38,3.3048540823062004e-36,Oogenic,mbk-1,WBGene00003149,Public name for WBGene00003149. History: N.A.
mca-2,144.868043825018,1.16882287577289,0.166551167936461,4.74918409113189e-13,4.309460528408339e-11,Neutral,mca-2,WBGene00019875,Public name for WBGene00019875. History: N.A.
mdl-1,64.7815398763699,2.41296950595887,0.265932019006878,1.13794051092474e-21,1.9274815687546802e-19,Neutral,mdl-1,WBGene00003163,Public name for WBGene00003163. History: N.A.
mlt-11,40.7691160362401,1.56755553003391,0.74553015845157,0.0001785256339404,0.0027490242692975,Other,mlt-11,WBGene00012186,Public name for WBGene00012186. History: Renamed on 2005-03-17
msd-2,43.5137261531995,1.65636001399394,1.831757169449,0.0003845962767817,0.0052254705360061,Spermatogenic,msd-2,WBGene00009682,Public name for WBGene00009682. History: N.A.
msd-4,54.1136959445628,2.34830450891493,1.25774979182803,9.58472883584779e-05,0.0016794758475641,Spermatogenic,msd-4,WBGene00016447,Public name for WBGene00016447. History: N.A.
msp-10,78.1141997104407,2.75351391969011,1.18132709005846,3.13461266813019e-05,0.0006514737944009,Spermatogenic,msp-10,WBGene00003425,Public name for WBGene00003425. History: N.A.
msp-113,143.114470203423,2.72647814415489,1.14161220555803,2.94014482275352e-05,0.0006148290500749,Spermatogenic,msp-113,WBGene00003468,Public name for WBGene00003468. History: N.A.
msp-19,140.151953673673,3.84239638101138,1.75845789591046,9.10257606893139e-06,0.0002183434240348,Spermatogenic,msp-19,WBGene00003426,Public name for WBGene00003426. History: N.A.
msp-31,122.447227533446,2.98023718005056,0.915094072536308,4.2266588885503e-06,0.0001098607014944,Spermatogenic,msp-31,WBGene00003429,Public name for WBGene00003429. History: N.A.
msp-33,110.423572868923,2.16782637512457,1.085220595816,9.84956895722918e-05,0.0017199513627546,Spermatogenic,msp-33,WBGene00003431,Public name for WBGene00003431. History: N.A.
msp-36,109.609810839216,2.21623171678488,0.851463392849686,3.36097125108244e-05,0.0006891222858784,Spermatogenic,msp-36,WBGene00003432,Public name for WBGene00003432. History: N.A.
msp-40,110.541624878313,2.08937755811299,0.876701514535157,5.76453431918244e-05,0.00109704880395,Spermatogenic,msp-40,WBGene00003435,Public name for WBGene00003435. History: N.A.
msp-45,96.8539883521436,1.82505812976516,1.87903883409888,0.0002918460620656,0.0041834013099763,Spermatogenic,msp-45,WBGene00003438,Public name for WBGene00003438. History: N.A.
msp-49,107.911610225497,2.23354512676128,1.26443601216434,0.000125503323631,0.0020871554020264,Spermatogenic,msp-49,WBGene00003442,Public name for WBGene00003442. History: N.A.
