# Table S12. mRNAs significantly upregulated 1.3 fold or greater in mut-16(pk710) gonads.
# * mean reads across all libraries
gene_id,public_name,baseMean*,fold_change,pvalue_adj,Input,Suggested Match,History
W03G1.4,Transposon,47.0698419119694,76.719,0.0383437113169095,W03G1.4,,Sequence name for Suppressed gene WBGene00043538. Molecular name for Suppressed gene WBGene00043538. Public name for Suppressed gene WBGene00043538. History of WBGene00043538: Killed on 2004-10-04; Resurrected on 2005-09-09; Killed on 2011-01-21; Suppressed on 2013-07-30. Remark: The corresponding CDS object for this gene had been created and removed before WormBase introduced the concept of unique gene identifiers.  This (dead) gene object exists as an attempt to make sure that a gene ID exists for every worm gene prediction that has ever existed....[050610 pad] Automatic assignment of Sequence_name connection using info taken from Public_name tags....This gene has been resurrected because it may be a member of a small gene family and should not have been removed....This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C53A3.1,C53A3.1,3.52959918611214,74.6893,0.0001172794907512,C53A3.1,WBGene00016891,"Public name for WBGene00016891. History: Split into C53A3.4(WBGene00303231). History of WBGene00016891: Split into ""WBGene00303231"" on 2018-05-16"
Y51A2D.22,Transposon,4.97838508779651,72.4656,0.0316528849392445,Y51A2D.22,,Sequence name for Suppressed gene WBGene00044335. Molecular name for Suppressed gene WBGene00044335. Public name for Suppressed gene WBGene00044335. History of WBGene00044335: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
K09F6.2,Transposon,12.1348024986789,70.8132,2.27352792131621e-05,K09F6.2,,Sequence name for Suppressed gene WBGene00019585. Molecular name for Suppressed gene WBGene00019585. Public name for Suppressed gene WBGene00019585. History of WBGene00019585: Killed on 2009-04-15; Suppressed on 2012-11-15. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
R09E10.2,R09E10.2,317.09462934764,65.0218,2.56100755524612e-09,R09E10.2,WBGene00011172,Public name for WBGene00011172. History: N.A.
C52D10.9,skr-8,4.8126131193028,59.4154,0.0001791872255534,C52D10.9,WBGene00004814,Sequence name for WBGene00004814(skr-8). History: N.A.
K09H11.11,K09H11.11,10.8683855823498,58.8892,5.74124848057324e-06,K09H11.11,WBGene00044541,Public name for WBGene00044541. History: N.A.
D2096.1,timm-17B.2,6610.46700598908,58.4979,0.0,D2096.1,WBGene00017069,Sequence name for WBGene00017069(timm-17B.2). History: N.A.
ZK228.2,Transposon,16.8849179158557,57.7488,1.90495434727028e-08,ZK228.2,,Sequence name for Suppressed gene WBGene00013945. Molecular name for Suppressed gene WBGene00013945. Public name for Suppressed gene WBGene00013945. History of WBGene00013945: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
T20B6.1,T20B6.1,14.3599362102934,57.4631,0.0003878322467998,T20B6.1,WBGene00020598,"Public name for Dead gene WBGene00020597. History of WBGene00020597: Merged into ""WBGene00020598"" on 2020-01-21"
W08F4.9,fbxb-14,367.014166986792,55.9201,2.17262808655749e-208,W08F4.9,WBGene00021098,Sequence name for WBGene00021098(fbxb-14). History: N.A.
Y6B3B.8,Transposon,12.4568416550956,55.7726,0.0224334536187785,Y6B3B.8,,Sequence name for Suppressed gene WBGene00012392. Molecular name for Suppressed gene WBGene00012392. Public name for Suppressed gene WBGene00012392. History of WBGene00012392: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBTransposon00000072,Transposon,4.05918480912513,55.442,0.0119391279231085,,,
K03D3.6,Transposon,10.6075743053137,55.0888,0.0002914697908812,K03D3.6,,Sequence name for Suppressed gene WBGene00010532. Molecular name for Suppressed gene WBGene00010532. Public name for Suppressed gene WBGene00010532. History of WBGene00010532: Killed on 2005-11-22; Suppressed on 2012-11-22. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
Y53F4B.5,Y53F4B.5,91.1652411157152,54.7692,1.76551525068881e-37,Y53F4B.5,WBGene00013152,Public name for WBGene00013152. History: N.A.
C01B12.6,Transposon,2.41984269610946,53.7742,0.0127126710062359,C01B12.6,,Sequence name for Suppressed gene WBGene00015289. Molecular name for Suppressed gene WBGene00015289. Public name for Suppressed gene WBGene00015289. History of WBGene00015289: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
WBTransposon00000006,Transposon,223.423275880389,50.7849,0.0031306179264678,,,
Y51A2B.5,Y51A2B.5,11.8465102600496,49.769,0.0042563262909375,Y51A2B.5,WBGene00013069,Public name for WBGene00013069. History: N.A.
Y53F4B.40,Pseudogene,14.4678825211864,48.431,9.99417822452261e-06,Y53F4B.40,WBGene00044056,Public name for WBGene00044056. History: N.A.
ZK84.5,ZK84.5,20.0817147359873,48.2232,0.0005187778176399,ZK84.5,WBGene00022652,Public name for WBGene00022652. History: N.A.
F46F5.5,F46F5.5,22.4668249193958,48.1196,0.001400725737436,F46F5.5,WBGene00018496,Public name for WBGene00018496. History: N.A.
F37H8.4,sfxn-1.2,13.9116130622494,47.8974,0.0012199867137932,F37H8.4,WBGene00009513,Sequence name for WBGene00009513(sfxn-1.2). History: N.A.
F15D4.5,F15D4.5,582.066299001153,44.3039,0.0,F15D4.5,WBGene00008862,Public name for WBGene00008862. History: N.A.
M05D6.1,M05D6.1,58.6777463030955,44.0848,2.65915694325166e-05,M05D6.1,WBGene00010874,Public name for WBGene00010874. History: N.A.
M153.1,M153.1,4.21011804244503,44.0724,0.0003365865642991,M153.1,WBGene00010924,Sequence name for WBGene00010924(pycr-1). History: N.A.
C38C6.5,C38C6.5,12.3698372998752,42.1451,0.0022997149961283,C38C6.5,WBGene00007998,Public name for WBGene00007998. History: N.A.
Y39F10A.3,Y39F10A.3,9.96725283989825,42.1343,0.0045737947471616,Y39F10A.3,WBGene00021454,Public name for WBGene00021454. History: N.A.
Y71A12B.23,Y71A12B.23,6.14485990950639,42.1235,0.0006560574535228,Y71A12B.23,WBGene00195227,Public name for WBGene00195227. History: N.A.
Y79H2A.4,Y79H2A.4,158.451289805537,41.9826,4.1748472355384105e-73,Y79H2A.4,WBGene00013581,Public name for WBGene00013581. History: N.A.
F55B11.6,F55B11.6,10.7448410091507,41.4771,2.8876056800365e-07,F55B11.6,WBGene00044249,Public name for WBGene00044249. History: N.A.
F18C12.4,F18C12.4,7.34580492818809,38.3101,0.0018943804075897,F18C12.4,WBGene00008935,Public name for WBGene00008935. History: N.A.
R07C3.4,acs-15,45.1638080531642,37.3818,1.23652574341667e-05,R07C3.4,WBGene00019920,Sequence name for WBGene00019920(acs-15). History: N.A.
W03G9.6,paf-1,19.5565513756722,36.4008,0.003392329448104,W03G9.6,WBGene00003906,Sequence name for WBGene00003906(paf-1). History: N.A.
Y37E3.19,Y37E3.19,15.5229585542087,36.3413,0.0043069787071902,Y37E3.19,WBGene00044810,Public name for WBGene00044810. History: N.A.
C15A11.5,col-7,6.44339572562546,34.4578,0.0289064321466562,C15A11.5,WBGene00000596,Sequence name for WBGene00000596(col-7). History: N.A.
K06B4.15,K06B4.15,23.5531731965261,34.3989,0.0044441538175056,K06B4.15,WBGene00077450,Public name for WBGene00077450. History: N.A.
F28F8.7,F28F8.7,1492.2528138325,34.3462,0.0,F28F8.7,WBGene00009224,Public name for WBGene00009224. History: N.A.
Y51H7C.8,Y51H7C.8,10.2201848292636,33.3945,0.0042411817411324,Y51H7C.8,WBGene00021786,Public name for WBGene00021786. History: N.A.
C03A7.12,C03A7.12,1.72173363313141,32.5942,0.0078122324319222,C03A7.12,WBGene00015371,"Public name for Dead gene WBGene00015370. History of WBGene00015370: Merged into ""WBGene00015371"" on 2017-09-21"
T28D9.9,lido-16,6.77917136476401,32.5825,0.0042021141297353,T28D9.9,WBGene00020898,Sequence name for WBGene00020898(lido-16). History: N.A.
Y32F6A.4,Y32F6A.4,5.88772812144885,32.5414,0.0067643445456985,Y32F6A.4,WBGene00012529,Public name for WBGene00012529. History: N.A.
WBTransposon00000429,Transposon,7.38023438661514,32.531,0.0498550525225571,,,
F37D6.3,F37D6.3,738.894316123482,31.7001,0.0,F37D6.3,WBGene00009509,Public name for WBGene00009509. History: N.A.
F41F3.1,F41F3.1,12.2080482484875,31.4313,0.0036105212993143,F41F3.1,WBGene00018296,"Public name for WBGene00018296. History: Split into F41F3.9(WBGene00269385). History of WBGene00018296: Split into ""WBGene00269385"" on 2016-02-18"
ZC15.1,ZC15.1,7.71106721517071,31.2424,0.0006061284111521,ZC15.1,WBGene00013830,Public name for WBGene00013830. History: N.A.
Y73F8A.12,Y73F8A.12,17.3821731491965,31.1458,0.0050536884987709,Y73F8A.12,WBGene00013521,Public name for WBGene00013521. History: N.A.
F46A8.6,F46A8.6,5.09014659799104,30.6701,0.0128343592380934,F46A8.6,WBGene00009749,Public name for WBGene00009749. History: N.A.
K08F11.1,K08F11.1,272.753819935139,30.2631,1.15505164592097e-155,K08F11.1,WBGene00019541,Public name for WBGene00019541. History: N.A.
T23F11.2,T23F11.2,46.4902220400344,30.0887,0.0004001349738497,T23F11.2,WBGene00011954,Public name for WBGene00011954. History: N.A.
C04F12.12,C04F12.12,22.8687679574443,29.9768,0.0049800128638712,C04F12.12,WBGene00077685,Public name for WBGene00077685. History: N.A.
ZK262.9,ZK262.9,41.2277966869256,29.1051,2.54079840350364e-23,ZK262.9,WBGene00013954,Public name for WBGene00013954. History: N.A.
WBTransposon00000005,Transposon,184.990012133858,28.8819,5.04857292832792e-05,,,
Y46G5A.28,Y46G5A.28,2.49330113294243,28.79,0.0040011877305714,Y46G5A.28,WBGene00012916,Public name for WBGene00012916. History: N.A.
Y116A8A.4,Y116A8A.4,6.30633576102096,28.7387,0.0278024171885995,Y116A8A.4,WBGene00013775,Public name for WBGene00013775. History: N.A.
Y57G11C.499,Y57G11C.499,290.546329165042,28.667,5.40483901120093e-178,Y57G11C.499,WBGene00077762,Public name for WBGene00077762. History: N.A.
Y53F4B.24,Y53F4B.24,7.58034986377989,28.5292,0.0095544810199716,Y53F4B.24,WBGene00013170,"Public name for WBGene00013170. History: Split into Y53F4B.62(WBGene00219491), Y53F4B.63(WBGene00219492). History of WBGene00013170: Split into ""WBGene00219491"" on 2012-05-18; Split into ""WBGene00219492"" on 2012-05-18"
F01D4.3,F01D4.3,18.8877938707727,28.4486,0.0298980397185778,F01D4.3,WBGene00008487,Public name for WBGene00008487. History: N.A.
C06C3.8,lido-17,19.9391100978368,28.4282,0.0007343254920548,C06C3.8,WBGene00007378,Sequence name for WBGene00007378(lido-17). History: N.A.
C09H10.1,rpl-42,28.6175053595041,27.7544,0.0001073182307558,C09H10.1,WBGene00004455,Sequence name for WBGene00004455(rpl-42). History: N.A.
T09B4.6,T09B4.6,12.164070186837,27.5455,0.0072410919228781,T09B4.6,WBGene00020380,Public name for WBGene00020380. History: N.A.
Y26D4A.12,Y26D4A.12,3.60190900706747,26.8171,0.012030486867357,Y26D4A.12,WBGene00012509,Public name for WBGene00012509. History: N.A.
ZK938.2,arrd-4,2.01515662528665,26.7891,0.0058773283017362,ZK938.2,WBGene00014159,Sequence name for WBGene00014159(arrd-4). History: N.A.
F40F12.8,Pseudogene,5.77869573362934,26.7731,0.0273656167864027,F40F12.8,WBGene00014755,Public name for WBGene00014755. History: N.A.
T08B6.5,sgnh-1,3.40495665090218,26.5708,0.0039845981601119,T08B6.5,WBGene00020354,Sequence name for WBGene00020354(sgnh-1). History: N.A.
T02H6.7,T02H6.7,11.3080069692215,26.549,0.0046345936837764,T02H6.7,WBGene00020177,Public name for WBGene00020177. History: N.A.
ZK250.6,math-48,9.39915142974943,26.5227,0.0072871350816629,ZK250.6,WBGene00022689,"Sequence name for WBGene00022689(math-48). History: Split into ZK250.14(WBGene00235354), ZK250.15(WBGene00235355). History of WBGene00022689: Split into ""WBGene00235354"" on 2013-09-27; Split into ""WBGene00235355"" on 2013-09-27"
T16A1.2,T16A1.2,19.7191308230551,26.3748,0.0166096323703248,T16A1.2,WBGene00020533,Public name for WBGene00020533. History: N.A.
F41G3.4,fis-1,19.5427121006325,25.9299,0.0024534325250032,F41G3.4,WBGene00001424,Sequence name for WBGene00001424(fis-1). History: N.A.
F58F12.3,F58F12.3,18.6012011595834,25.8797,0.0018063279419062,F58F12.3,WBGene00019063,Public name for WBGene00019063. History: N.A.
F11G11.14,F11G11.14,11.500890791716,25.5925,0.0119610971401798,F11G11.14,WBGene00044384,Public name for WBGene00044384. History: N.A.
B0524.4,B0524.4,9.33218123200044,25.5551,0.0211139188163099,B0524.4,WBGene00015243,Public name for WBGene00015243. History: N.A.
F59C6.3,F59C6.3,17.1627396384145,25.1138,0.0030853007667198,F59C6.3,WBGene00010324,"Public name for WBGene00010324. History: Split into F59C6.14(WBGene00044792). History of WBGene00010324: Split into ""WBGene00044792"" on 2006-03-20"
W08F4.12,W08F4.12,1.64790132117095,24.9436,0.0112152390171145,W08F4.12,WBGene00021101,Public name for WBGene00021101. History: N.A.
F26B1.1,F26B1.1,4.49685494813253,24.9307,0.0075855201220181,F26B1.1,WBGene00017815,"Public name for WBGene00017815. History: Split into F26B1.8(WBGene00194703). History of WBGene00017815: Split into ""WBGene00194703"" on 2009-07-23"
ZK262.8,ZK262.8,66.0059098105419,24.9158,1.85469959102328e-19,ZK262.8,WBGene00013953,Public name for WBGene00013953. History: N.A.
F47H4.12,Pseudogene,4.64114269237622,24.9137,0.0142208384378364,F47H4.12,WBGene00043053,Public name for WBGene00043053. History: N.A.
F13H8.4,nmgp-1,2.02425364554597,24.8471,0.019366169092296,F13H8.4,WBGene00017437,Sequence name for WBGene00017437(nmgp-1). History: N.A.
ZC15.10,ZC15.10,44.2648287051576,24.5235,2.0019243495888502e-17,ZC15.10,WBGene00045050,Public name for WBGene00045050. History: N.A.
Y46G5A.25,Pseudogene,17.2035462258268,24.5134,0.0237316228135457,Y46G5A.25,WBGene00004903,Sequence name for WBGene00004903(snf-4). History: N.A.
B0250.8,B0250.8,222.085320962039,23.9228,1.60634755805563e-115,B0250.8,WBGene00007125,Public name for WBGene00007125. History: N.A.
C04F12.16,C04F12.16,18.3057594112567,23.8268,0.0041556497333134,C04F12.16,WBGene00219286,Public name for WBGene00219286. History: N.A.
W04A8.9,W04A8.9,152.2151700957,23.7117,6.95354422898138e-95,W04A8.9,WBGene00195155,Public name for WBGene00195155. History: N.A.
R11H6.7,Pseudogene,14.8272914336469,23.6574,0.01414650803362,R11H6.7,WBGene00077579,Public name for WBGene00077579. History: N.A.
F58A4.5,clec-161,3.43511782930918,23.6059,0.0286480738670066,F58A4.5,WBGene00010228,Sequence name for WBGene00010228(clec-161). History: N.A.
T08G11.2,T08G11.2,52.4094355001195,23.592,8.99493439685317e-05,T08G11.2,WBGene00044684,"Public name for WBGene00044684. History: Split into ""WBGene00001198"" on 2005-11-29"
B0207.9,B0207.9,15.3717825612652,22.934,0.0111363997671906,B0207.9,WBGene00015032,Public name for WBGene00015032. History: N.A.
D2062.1,D2062.1,3.52784507113199,22.9337,0.029508236784959,D2062.1,WBGene00017055,Public name for WBGene00017055. History: N.A.
B0391.9,fbxa-139,6.01879770301974,22.8113,0.0006944406533284,B0391.9,WBGene00007164,Sequence name for WBGene00007164(fbxa-139). History: N.A.
C38D9.5,C38D9.5,12.672975750321,22.6323,0.0202677449402929,C38D9.5,WBGene00008013,Public name for WBGene00008013. History: N.A.
F57A8.6,F57A8.6,11.5626501755839,22.6293,0.0075090883273266,F57A8.6,WBGene00010181,Public name for WBGene00010181. History: N.A.
M05B5.7,M05B5.7,8.16001908713482,22.6038,0.0065320025423233,M05B5.7,WBGene00194654,Public name for WBGene00194654. History: N.A.
T09F5.12,T09F5.12,188.588029734504,22.3944,9.68919175939842e-114,T09F5.12,WBGene00014836,Public name for WBGene00014836. History: N.A.
ZK550.5,ZK550.5,223.167393369287,22.3764,8.98468027848927e-06,ZK550.5,WBGene00013999,Sequence name for WBGene00013999(phyh-1). History: N.A.
F15H10.4,tag-314,22.5172530481702,22.045,0.0003502851359053,F15H10.4,WBGene00008871,Sequence name for WBGene00008871(tag-314). History: N.A.
F56D6.13,F56D6.13,31.7719823684451,21.5604,7.80012792655326e-05,F56D6.13,WBGene00044475,Public name for WBGene00044475. History: N.A.
F40B1.1,bath-13,208.081129630684,21.4099,4.42988393438903e-115,F40B1.1,WBGene00018223,Sequence name for WBGene00018223(bath-13). History: N.A.
ZK1290.9,fbxa-224,39.6659478017202,21.2939,4.54446914399605e-05,ZK1290.9,WBGene00022890,Sequence name for WBGene00022890(fbxa-224). History: N.A.
T05B4.14,T05B4.14,17.3356564028008,21.2524,0.010851352386326,T05B4.14,WBGene00194894,Public name for WBGene00194894. History: N.A.
Y51A2B.6,Y51A2B.6,11.6691466651812,21.1587,0.0069814813744798,Y51A2B.6,WBGene00013070,"Public name for WBGene00013070. History: Split into Y51A2B.9(WBGene00050907). History of WBGene00013070: Split into ""WBGene00050907"" on 2007-09-27"
C30A5.4,C30A5.4,4.06253901456695,21.1095,0.0393006591168867,C30A5.4,WBGene00016239,Public name for WBGene00016239. History: N.A.
Y53C10A.15,Y53C10A.15,3.61024633631304,21.1089,0.0325376557602089,Y53C10A.15,WBGene00044805,Public name for WBGene00044805. History: N.A.
F29A7.1,fbxb-106,2.49726170220346,21.1018,0.0097518829706381,F29A7.1,WBGene00017911,Sequence name for WBGene00017911(fbxb-106). History: N.A.
C34E10.9,C34E10.9,3.90553125203249,21.0971,0.0269641313342415,C34E10.9,WBGene00016410,Public name for WBGene00016410. History: N.A.
B0034.4,B0034.4,4.80697166161421,21.0965,0.0241403096495283,B0034.4,WBGene00015004,Public name for WBGene00015004. History: N.A.
C45B11.9,C45B11.9,5.54545916077124,21.0615,0.0182437618166842,C45B11.9,WBGene00185117,Public name for WBGene00185117. History: N.A.
C14A6.6,C14A6.6,32.2375499112809,20.9873,0.000612601039838,C14A6.6,WBGene00007570,Public name for WBGene00007570. History: N.A.
W03D8.5,W03D8.5,23.5309028403357,20.4708,0.0003716177134536,W03D8.5,WBGene00020987,Public name for WBGene00020987. History: N.A.
F34D10.8,F34D10.8,54.1739467591313,20.4476,4.85204434321621e-05,F34D10.8,WBGene00009377,Public name for WBGene00009377. History: N.A.
W04G5.1,Transposon,10.4309967339242,20.4149,0.0485248688087363,W04G5.1,,Sequence name for Suppressed gene WBGene00012263. Molecular name for Suppressed gene WBGene00012263. Public name for Suppressed gene WBGene00012263. History of WBGene00012263: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C29H12.3,rgs-3,3.26044133868838,20.0022,0.0096889456500313,C29H12.3,WBGene00004346,Sequence name for WBGene00004346(rgs-3). History: N.A.
H23L24.2,ipla-5,16.4806010027511,19.6535,0.0166997594739905,H23L24.2,WBGene00019229,Sequence name for WBGene00019229(ipla-5). History: N.A.
C55C2.4,C55C2.4,5.88650493709722,19.6464,0.0170497104890706,C55C2.4,WBGene00016950,Public name for WBGene00016950. History: N.A.
Y37D8A.5,Y37D8A.5,106.33783257248,19.5408,0.0001054882647154,Y37D8A.5,WBGene00012547,Public name for WBGene00012547. History: N.A.
D1081.12,D1081.12,38.8292103798839,19.3107,0.0007856205359941,D1081.12,WBGene00086554,Public name for WBGene00086554. History: N.A.
C17C3.11,C17C3.11,3.27915915880569,19.1646,0.0372341058827985,C17C3.11,WBGene00015893,Public name for WBGene00015893. History: N.A.
C16C10.9,C16C10.9,2.64411582318025,19.1606,0.0134694434288538,C16C10.9,WBGene00007629,Public name for WBGene00007629. History: N.A.
F26A1.4,F26A1.4,4.20707104220814,19.1421,0.0434103141227306,F26A1.4,WBGene00017803,Public name for WBGene00017803. History: N.A.
ZK637.15,ZK637.15,10.5814419274242,19.1343,0.0269509588291615,ZK637.15,WBGene00014032,Public name for WBGene00014032. History: N.A.
K06A4.8,Pseudogene,13.0428645431788,19.0593,0.0154731426188594,K06A4.8,WBGene00044015,Public name for WBGene00044015. History: N.A.
K10D6.3,K10D6.3,3.23016899657139,18.8191,0.0345321251657601,K10D6.3,WBGene00010743,Public name for WBGene00010743. History: N.A.
C30H6.2,zipt-17,9.37079277433598,18.7014,0.0208679253953503,C30H6.2,WBGene00006487,Sequence name for WBGene00006487(zipt-17). History: Renamed on 2017-06-08
F55B11.7,F55B11.7,9.05735404667129,18.6803,0.0205974326692796,F55B11.7,WBGene00045060,Public name for WBGene00045060. History: N.A.
Y54G2A.15,Y54G2A.15,29.9447862699672,18.6662,0.0034086405380595,Y54G2A.15,WBGene00021880,Public name for WBGene00021880. History: N.A.
T25D10.5,btb-2,34.4588844264845,18.5091,0.0053173286447953,T25D10.5,WBGene00020802,Sequence name for WBGene00020802(btb-2). History: N.A.
F07B7.2,F07B7.2,598.399759147743,18.2698,4.07577804605074e-126,F07B7.2,WBGene00017186,Public name for WBGene00017186. History: N.A.
W09B7.2,W09B7.2,598.399759147743,18.2698,4.07577804605074e-126,W09B7.2,WBGene00021107,Public name for WBGene00021107. History: N.A.
Y55F3C.11,Transposon,51.973711092081,18.1077,2.1680293372531e-26,Y55F3C.11,,Sequence name for Suppressed gene WBGene00044766. Molecular name for Suppressed gene WBGene00044766. Public name for Suppressed gene WBGene00044766. History of WBGene00044766: Killed on 2009-04-15; Suppressed on 2012-11-15. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
W03G1.3,Transposon,51.973711092081,18.1077,2.1680293372531e-26,W03G1.3,,Sequence name for Suppressed gene WBGene00043537. Molecular name for Suppressed gene WBGene00043537. Public name for Suppressed gene WBGene00043537. History of WBGene00043537: Killed on 2004-10-04; Resurrected on 2005-09-09; Killed on 2011-01-21; Suppressed on 2013-07-30. Remark: The corresponding CDS object for this gene had been created and removed before WormBase introduced the concept of unique gene identifiers.  This (dead) gene object exists as an attempt to make sure that a gene ID exists for every worm gene prediction that has ever existed....[050610 pad] Automatic assignment of Sequence_name connection using info taken from Public_name tags....This gene has been resurrected because it may be a member of a small gene family and should not have been removed....This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
F58A6.9,F58A6.9,47.2064098512035,18.0728,0.0009666606329896,F58A6.9,WBGene00019026,Public name for WBGene00019026. History: N.A.
ZK354.8,ZK354.8,53.5499907024087,18.0511,0.0001323202654129,ZK354.8,WBGene00022709,Public name for WBGene00022709. History: N.A.
F15D4.6,F15D4.6,3.7687997536634,18.0162,0.0047073775163634,F15D4.6,WBGene00008863,Public name for WBGene00008863. History: N.A.
F46F5.7,F46F5.7,16.5619212999172,17.9981,0.0072462208230926,F46F5.7,WBGene00018498,Public name for WBGene00018498. History: N.A.
C45G9.15,C45G9.15,7.7293216979095,17.7303,0.0210237704783259,C45G9.15,WBGene00050919,Public name for WBGene00050919. History: N.A.
Y116A8C.465,Y116A8C.465,13.9561632467422,17.7265,0.035878665970908,Y116A8C.465,WBGene00194957,Public name for WBGene00194957. History: N.A.
F35E2.5,F35E2.5,7.75732157521964,17.7146,0.0206322056287544,F35E2.5,WBGene00009412,Public name for WBGene00009412. History: N.A.
B0496.6,B0496.6,7.83373636008706,17.7025,0.0367443687026811,B0496.6,WBGene00015215,Public name for WBGene00015215. History: N.A.
Y116A8C.37,Y116A8C.37,4.73649009515578,17.6805,0.0211376445202381,Y116A8C.37,WBGene00013810,Public name for WBGene00013810. History: N.A.
R01H2.4,R01H2.4,18.7618886026399,17.6,0.0021125579903918,R01H2.4,WBGene00019812,Public name for WBGene00019812. History: N.A.
