gene_id,gene_name,log2 fold change (MLE): group rrf3 L1 vs N2 L1,Benjamini-Hochberg adjusted p-values,N2_L1_rep1.robustRPKM,N2_L1_rep2.robustRPKM,N2_L1_rep3.robustRPKM,rrf3_L1_rep1.robustRPKM,rrf3_L1_rep2.robustRPKM,rrf3_L1_rep3.robustRPKM,Input,Suggested Match,History
WBGene00008577,F08G2.5,-2.45316167634755,2.9953102852878896e-26,32.6309904426206,25.6289500311548,36.7307978311925,4.95700116188348,7.15222671385129,5.22829929272385,WBGene00008577,WBGene00008577,History: N.A.
WBGene00012456,Y17D7C.2,3.29741137854802,4.54809836479685e-26,2.21595175601332,1.53045284945896,1.48892451774058,14.9808380891888,17.5069260182661,18.8083485313093,WBGene00012456,WBGene00012456,History: N.A.
WBGene00007992,fipr-24,-2.90472687586289,6.55735674691543e-26,64.8496245237101,64.161392405338,39.1538451383629,9.71693689440342,8.03739458711112,4.86815516092102,WBGene00007992,WBGene00007992,History: N.A.
WBGene00008762,ztf-2,2.082819711054,1.43641765335164e-25,6.52901135229065,8.07393657140937,9.53666127834851,26.9688495688593,30.3726419217056,44.8684753947938,WBGene00008762,WBGene00008762,History: N.A.
WBGene00020590,T19H12.6,2.00829740796454,1.44191503785737e-24,10.342158906799,7.38340090887635,8.20920544916429,41.5153167902568,38.169257707237,24.6500199183043,WBGene00020590,WBGene00020590,"History: Split into T19H12.15(WBGene00271827). History of WBGene00020590: Split into ""WBGene00271827"" on 2017-09-22"
WBGene00012261,lpr-3,3.79966919010386,1.61505990044619e-24,5.28334628436999,3.48485034060923,5.2844602455033,53.930880158113,48.7367521219584,92.9020868412823,WBGene00012261,WBGene00012261,History: N.A.
WBGene00004224,ptr-10,2.66946550781184,1.89648717728737e-24,0.995384910877243,1.67294482264106,1.28085297303988,6.83887979642852,7.15406847459882,11.1612361063479,WBGene00004224,WBGene00004224,History: N.A.
WBGene00022230,Y73B6A.3,2.18622217744404,3.06803951396685e-24,11.8265938594247,13.1175279941723,10.8397455668527,48.0453281794866,47.679588396378,67.0484297466422,WBGene00022230,WBGene00022230,History: N.A.
WBGene00004510,rrf-3,-1.54071607116777,3.19741640644644e-24,8.05570271576241,8.75197662302152,7.85696503234075,2.79610445099638,2.6432074250394,3.03320300621572,WBGene00004510,WBGene00004510,History: Renamed on 2016-06-06
WBGene00009653,F43D9.1,1.72520831094744,3.34665230508015e-24,3.71586637672285,3.69763593855925,3.79903635396474,10.7599239919666,11.3152389439129,14.959805275531,WBGene00009653,WBGene00009653,History: N.A.
WBGene00016575,C41H7.5,2.14787332777543,4.7196240105560105e-24,8.55977800023314,8.77303382664262,8.64159756918934,50.083545050329,39.0078886030431,26.154444920866,WBGene00016575,WBGene00016575,History: N.A.
WBGene00003968,peb-1,2.29651841471103,1.30563235021958e-23,2.39229959437793,1.96204443248129,2.22344319374403,9.41910682609376,9.23080385521485,13.5902553133105,WBGene00003968,WBGene00003968,History: N.A.
WBGene00001476,fmo-1,-1.36517315538919,2.46731413661054e-23,26.9347618052496,26.6463176582474,26.0594780069544,10.1213308338418,10.6151046778048,10.1788035638362,WBGene00001476,WBGene00001476,History: N.A.
WBGene00022103,cdh-12,1.97347209245344,3.3264362182157e-23,1.37943867323783,1.08100563320917,1.16588172504936,4.28844183217024,3.870161937925,6.05813602200717,WBGene00022103,WBGene00022103,History: N.A.
WBGene00018602,F48D6.4,-1.7360026253969,4.27712501556217e-23,339.618612409633,251.515362943254,201.582127324866,93.9590028676147,69.1779891002212,74.9392242762275,WBGene00018602,WBGene00018602,History: N.A.
WBGene00012819,Y43F8B.9,2.26730652161521,4.74229840074847e-23,11.538919954736,7.68476421127947,7.15674321209194,44.3787535662601,49.2101637957062,33.3153046980148,WBGene00012819,WBGene00012819,History: N.A.
WBGene00020083,R57.2,3.03666232982313,9.15889553136826e-23,2.47900667414651,1.95672275831288,3.07509095435693,16.4952840021929,18.4624509468652,26.445075132229,WBGene00020083,WBGene00020083,History: N.A.
WBGene00010473,hrg-2,-2.36182973069978,9.73433560823657e-23,23.5720248198141,31.0766953598473,20.011400035445,5.68170893408867,4.42319362244939,4.46512706480991,WBGene00010473,WBGene00010473,History: Renamed on 2012-02-10
WBGene00016435,C35B1.5,-1.13009112301952,1.32587456786945e-22,373.907914554472,310.32970401706,324.947519341191,159.511858283892,146.099782950467,155.440968264856,WBGene00016435,WBGene00016435,History: N.A.
WBGene00019759,M03F4.6,2.29392062070534,1.34793541453676e-22,2.88318387978236,3.60326577184228,2.08981274548611,13.1917478306743,14.1112359820068,14.8211536371557,WBGene00019759,WBGene00019759,History: Renamed on 2005-03-17
WBGene00014505,T05E11.9,0.931168653784574,2.65575988027167e-22,254.359805875122,260.274542780589,246.113131458859,467.963541519699,467.251078645487,515.325717610749,WBGene00014505,WBGene00014505,History: N.A.
WBGene00001064,dpy-2,3.96513924064743,3.5740669847468897e-22,3.13127830620947,2.5054807788537,3.44999347063269,36.9997692067315,34.4654025290036,70.3310298920071,WBGene00001064,WBGene00001064,History: N.A.
WBGene00018199,F39E9.7,2.42305750807333,3.8602405988109697e-22,8.56020126967884,8.27433606875858,7.61823955017327,45.1831139044194,44.7585068938331,41.2538913596568,WBGene00018199,WBGene00018199,History: N.A.
WBGene00017012,acs-22,-1.29765370983534,4.9361762547068e-22,43.6445422800134,36.5881659775581,34.7881713300878,17.4091763705643,14.0841623605485,15.3106249526831,WBGene00017012,WBGene00017012,History: N.A.
WBGene00020946,W02D7.11,-3.22593116212528,5.53792855238834e-22,85.4682595519497,93.6504400509494,46.8915779208941,10.1459088108726,10.3583973097157,3.8896526139105,WBGene00020946,WBGene00020946,History: N.A.
WBGene00017536,F17A9.4,1.24242910858856,1.44150907908366e-21,16.7271283672199,18.0362563018462,17.5997801239528,40.5139767650875,39.9820393671031,43.390473494254,WBGene00017536,WBGene00017536,History: N.A.
WBGene00006367,sym-2,1.26871797511941,5.216513794060041e-21,18.497081249649,16.4208782782092,16.9953841512131,37.2871108601294,39.9641894522868,47.7393222872826,WBGene00006367,WBGene00006367,History: N.A.
WBGene00013435,Y66D12A.9,-1.08669338383022,7.00589403797732e-21,108.81109100337,105.595899533614,112.575765202924,49.0232668682563,53.0680209997751,51.8184748426298,WBGene00013435,WBGene00013435,History: N.A.
WBGene00004987,spp-2,-1.88859322073575,1.7683205273936602e-20,128.657476247559,139.856460869505,99.5016409540923,29.517170803924,24.3660944846428,45.2786612484038,WBGene00004987,WBGene00004987,History: N.A.
WBGene00015752,C14B9.2,0.851613652417713,4.8521865569909404e-20,153.734800732168,155.45152453145,163.807076346653,277.903359994899,280.284890840734,295.298167117744,WBGene00015752,WBGene00015752,History: N.A.
WBGene00009926,noah-2,3.15580328031466,5.956074073213661e-20,11.7845046908206,9.6001949467724,13.3202329054545,86.4721880637444,77.2443957378405,145.52862756618,WBGene00009926,WBGene00009926,History: Renamed on 2005-03-17
WBGene00012255,lpr-6,3.38336038499813,6.39289503881332e-20,7.46613060178449,5.17251652102171,6.45528473313791,51.3816181936686,51.5980090708682,96.1169315993083,WBGene00012255,WBGene00012255,History: N.A.
WBGene00012256,lpr-5,4.3626256102496,1.08825660952408e-19,1.26338231950402,1.09646874833156,1.56232929676278,19.356196748154,18.92408726458,42.3481408056242,WBGene00012256,WBGene00012256,History: N.A.
WBGene00005018,sqt-3,3.39834002328176,1.67392656288725e-19,1.55965106680845,1.05580450889044,0.680718506034452,8.76356133792596,9.36131650612406,16.4930724530947,WBGene00005018,WBGene00005018,History: Renamed on 2005-08-23
WBGene00012545,Y37D8A.3,1.7737571183489,2.5657393909675e-19,9.28725678988938,8.7939054376497,9.67870708064543,26.1667457376867,29.3568823473104,39.2511251249518,WBGene00012545,WBGene00012545,History: N.A.
WBGene00008987,F20G2.3,1.69936198726973,2.8022846060051404e-19,8.77678185431924,7.18963595550775,8.61902088699147,23.4230626516916,23.9051561545881,32.3676045643732,WBGene00008987,WBGene00008987,History: N.A.
WBGene00018418,F44E2.4,2.96861943270429,4.68531695485387e-19,3.84020422494493,4.18439333032877,4.66683189874664,25.7800968393161,26.3668295156399,47.1874797784315,WBGene00018418,WBGene00018418,History: N.A.
WBGene00020862,fip-2,1.22915736472866,5.65107630006835e-19,87.2656819503989,81.0163635205572,69.6458955872619,196.415899535153,182.76185938238,178.70507590844,WBGene00020862,WBGene00020862,History: N.A.
WBGene00000402,cdh-10,3.69250587244485,8.6899524989238e-19,0.707505127035001,0.610800322445646,0.713071749335896,7.13692107316385,5.9812067691527,13.125892887035,WBGene00000402,WBGene00000402,"History: Split into C45G7.13(WBGene00235340). History of WBGene00000402: Split into ""WBGene00235340"" on 2013-09-12"
WBGene00000039,acn-1,1.7236429139952,1.23906969109593e-18,9.91984565355895,7.46889541923966,8.24038324653784,21.4804782281371,24.7526492161405,38.3203402815632,WBGene00000039,WBGene00000039,History: N.A.
WBGene00018656,F49H12.5,1.12442799812476,1.60310090666903e-18,44.5808077145849,49.4786906148411,49.9484024629493,100.733625130025,96.2908864141637,116.876655897744,WBGene00018656,WBGene00018656,History: N.A.
WBGene00022274,Y73E7A.8,3.92999054940041,1.60310090666903e-18,0.467152940982316,0.278643977421445,0.208525434833632,3.99461602505856,3.28893253513021,7.18555809520238,WBGene00022274,WBGene00022274,History: N.A.
WBGene00219208,B0365.9,2.81928762458934,1.96036672476145e-18,2.22971063942847,2.92591537040997,1.53274241339455,13.5308614086345,12.8975560769264,20.8279844888799,WBGene00219208,WBGene00219208,History: N.A.
WBGene00019148,H03E18.1,3.07348210834666,1.01775670657718e-17,0.490861055815928,0.56233351923602,0.482037922659105,2.95117891236644,3.1548229130993,6.80088422608711,WBGene00019148,WBGene00019148,History: N.A.
WBGene00016407,C34D10.2,-1.27983960395447,1.09811338537599e-17,87.0704016033736,90.8215011588377,65.901292802712,37.3235560082608,35.9055510869766,27.2148093619014,WBGene00016407,WBGene00016407,"History: Split into C34D10.5(WBGene00303044). History of WBGene00016407: Split into ""WBGene00303044"" on 2018-03-02"
WBGene00011480,enpl-1,1.03586275376776,1.2288840981381501e-17,249.135208381172,231.267204672211,250.884014979401,462.096866206738,446.334820181756,590.859815721583,WBGene00011480,WBGene00011480,History: N.A.
WBGene00007999,tag-297,4.37316087538495,1.83420358017496e-17,0.208489438140374,0.19542012083666,0.307112820828172,3.9010496392815,3.88706868117165,6.88982515491176,WBGene00007999,WBGene00007999,History: N.A.
WBGene00018547,clec-78,2.89190987334129,1.83420358017496e-17,0.149664943567928,0.0876769274799076,0.165346588086953,0.917693228392119,1.010606509033,1.04687950765782,WBGene00018547,WBGene00018547,History: N.A.
WBGene00020194,T03G6.1,3.82860314867634,1.94992932566411e-17,1.04694437444088,0.245328969643952,0.771094312864522,8.02988717345749,6.67322691221256,14.3003998211007,WBGene00020194,WBGene00020194,History: N.A.
WBGene00003553,nas-37,2.88390445585842,2.17245371301593e-17,0.677036399160056,0.559937526225562,0.703976611744767,4.22939341686789,3.76965699652511,6.28216012418185,WBGene00003553,WBGene00003553,History: N.A.
WBGene00002282,let-4,4.7209636672098,2.2691557544042602e-17,0.281888348262274,0.41519965936423,0.632734764270972,8.06436106773875,9.08645817371579,17.9210452788187,WBGene00002282,WBGene00002282,History: Renamed on 2011-09-23
WBGene00019154,glf-1,4.95555634852083,2.4837064606016202e-17,0.180674289752379,0.169348585954342,0.295711173519284,5.11658362617157,3.80034112137275,11.0390400893786,WBGene00019154,WBGene00019154,History: N.A.
WBGene00012398,Y6E2A.4,-3.15479973884204,4.0060043427376304e-17,8.91654173060004,11.9733015874719,4.84389327159882,1.21522480016155,1.02785013955069,0.668730996899503,WBGene00012398,WBGene00012398,History: N.A.
WBGene00020297,nog-1,-0.781335558939186,4.8563694049871e-17,441.530043906616,398.184148179345,409.670049103194,240.539431456497,245.846375789925,240.52798518736,WBGene00020297,WBGene00020297,History: Renamed on 2005-03-17
WBGene00013007,Y48E1B.8,2.86661974133552,5.184959447084001e-17,1.72920596698673,1.46644659080604,1.05121950886082,7.41213168763033,9.84103978936069,13.6420034229067,WBGene00013007,WBGene00013007,History: N.A.
WBGene00021605,Y46H3C.5,2.44011786628025,5.184959447084001e-17,4.32587711221738,3.29444882854316,5.44290413740482,28.0287512924962,27.0130753371016,15.8441415906447,WBGene00021605,WBGene00021605,History: N.A.
WBGene00018744,F53B3.6,1.11574015806004,5.44485001668259e-17,44.956914483974,40.7341312568243,51.8573471631292,93.6098636381327,92.4482695673046,111.872867391864,WBGene00018744,WBGene00018744,History: N.A.
WBGene00194667,Y105C5A.1271,4.90762216989571,9.622300797767012e-17,0.297842054486248,0.697929002988071,0.292488400788736,11.4470954666175,11.6754443903324,15.8794065475109,WBGene00194667,WBGene00194667,History: N.A.
WBGene00003574,ncx-9,2.96591688952273,1.10846014654167e-16,0.465264006893012,0.678375572843007,0.812268401372399,5.0717095086497,5.73348235547997,4.51008800017843,WBGene00003574,WBGene00003574,History: N.A.
WBGene00019760,calu-1,0.890841726772127,1.10846014654167e-16,122.653532948991,103.494046753438,114.741973511717,216.089335728524,200.220326092056,215.691745169678,WBGene00019760,WBGene00019760,History: N.A.
WBGene00020237,phat-4,2.53756402851756,1.12480824774996e-16,2.15143356378896,1.91043410403588,3.00234594157889,12.0251174528864,13.3162823197688,15.5665299356662,WBGene00020237,WBGene00020237,History: N.A.
WBGene00011694,T10G3.3,1.20422305977194,1.25754984473214e-16,31.8144855054083,29.8201705433015,38.5060393489271,71.7329985666505,72.9447057040898,85.8940740822225,WBGene00011694,WBGene00011694,History: N.A.
WBGene00015369,ugt-51,-1.60350341500533,1.26221642024438e-16,15.9659017102234,17.0057581230467,13.8972225023083,5.13800472986965,4.5679375695955,5.70251158555256,WBGene00015369,WBGene00015369,History: N.A.
WBGene00019318,K02E10.4,3.01523539922954,1.64558897041156e-16,1.30981058935338,0.859392888912514,0.836073547202775,6.95494163563962,5.69801302788331,11.5425395514066,WBGene00019318,WBGene00019318,History: N.A.
WBGene00022339,Y82E9BR.6,1.79558921848867,1.6534023502499296e-16,35.8572260631494,43.0201457501413,38.0297152599992,142.163610776346,129.590162087507,134.610569764191,WBGene00022339,WBGene00022339,History: N.A.
WBGene00017991,clec-180,3.28951298397468,1.9400219559999998e-16,0.354176453583472,0.398369563316764,0.521715299830696,3.08066039578608,3.01379172163589,6.33590412727927,WBGene00017991,WBGene00017991,History: N.A.
