gene_id,gene_name,log2 fold change (MLE): group rrf3 L2 vs N2 L2,Benjamini-Hochberg adjusted p-values,N2_L2_rep1.robustRPKM,N2_L2_rep2.robustRPKM,N2_L2_rep3.robustRPKM,rrf3_L2_rep1.robustRPKM,rrf3_L2_rep2.robustRPKM,rrf3_L2_rep3.robustRPKM,Input,Suggested Match,History
WBGene00000745,col-172,3.50942734386181,1.31745562348975e-38,2.55409605989608,2.44912241171726,3.04738071029673,39.0365621293482,27.4385287553845,25.7863334224962,WBGene00000745,WBGene00000745,History: N.A.
WBGene00044728,Y53F4B.45,3.25686024935621,1.02629533698107e-37,62.9043340367318,67.5532351224417,33.9830535363495,600.131655465623,474.535587252728,495.889227989829,WBGene00044728,WBGene00044728,History: N.A.
WBGene00023036,F39E9.10,3.0103468187856,1.25740795354128e-37,30.3324654048747,33.23578167262,18.0662198812429,242.337014812371,199.761778424455,213.688759154609,WBGene00023036,WBGene00023036,History: N.A.
WBGene00020281,T06A4.1,4.15224801642723,3.71574756959766e-37,2.36125098422197,2.99260977650347,6.6672078258273,80.0432743670287,61.6638235710307,73.6980957563432,WBGene00020281,WBGene00020281,History: N.A.
WBGene00016576,C41H7.6,2.94492733619965,2.77379952354924e-36,7.30875934089911,6.27049553230277,5.51840898190691,60.4146845522324,40.2582459119485,46.1468090758459,WBGene00016576,WBGene00016576,History: N.A.
WBGene00005832,srw-85,-2.96453390503352,1.10400616730461e-34,81.3852585955701,87.9547503352259,50.736895686213,9.81698979856445,8.64987143110316,9.7349889069919,WBGene00005832,WBGene00005832,History: N.A.
WBGene00006651,tts-2,2.43361179226511,6.1665935473156e-34,12.8391387957142,12.8429905939311,14.3546563410147,85.6719046650973,62.7377332462215,68.4971594512667,WBGene00006651,WBGene00006651,History: N.A.
WBGene00000512,ckb-2,2.48387052818389,6.5872236285672894e-34,13.3683261133778,10.8894997655178,11.3425635999651,53.2790059272964,68.62475154278,76.9190189800657,WBGene00000512,WBGene00000512,History: N.A.
WBGene00020237,phat-4,3.56167039416257,1.67287763229313e-33,6.15933601353186,5.98339163295613,13.6922929626262,105.203391908513,100.677296846233,101.736377084813,WBGene00020237,WBGene00020237,History: N.A.
WBGene00004017,phg-1,3.24383784545166,3.11348695730973e-33,11.6491698341602,13.4044651021794,25.0786829292235,161.736643121605,153.956218496961,161.465726478111,WBGene00004017,WBGene00004017,History: N.A.
WBGene00016574,C41H7.4,2.80644542916189,3.11348695730973e-33,8.75265170886932,7.0777048452298,5.25807892066023,55.7688604833883,44.3937222355949,46.6437947972134,WBGene00016574,WBGene00016574,History: N.A.
WBGene00001694,grd-5,3.39118561625745,7.71032756609025e-32,3.71181221015675,4.2908811966664,7.29557483540821,60.0612752887176,50.2186065305139,52.944506134177,WBGene00001694,WBGene00001694,History: N.A.
WBGene00194681,F40D4.16,3.58105256062072,1.2323429047027e-31,6.26035052624796,3.6654983359888,7.77943821799165,84.0272161122509,61.8952847578071,68.8339768580192,WBGene00194681,WBGene00194681,History: N.A.
WBGene00016022,C23H3.9,3.0676450637509,1.0300151677719198e-30,3.60773626206143,4.02161978290349,7.52412920832862,41.7955266625511,41.9348081810622,43.6825131959495,WBGene00016022,WBGene00016022,History: N.A.
WBGene00011757,cht-2,4.52797733175279,1.41913528871442e-30,0.330317812814698,0.218199845971611,0.885327773659681,10.492776269732,12.9486500060943,10.9807154542856,WBGene00011757,WBGene00011757,History: N.A.
WBGene00007240,C01G10.15,-2.0443202414074,2.5188158692336e-28,173.837094335934,151.797839341085,171.332043207992,40.5784948576388,45.0778140749574,34.850720278271,WBGene00007240,WBGene00007240,History: N.A.
WBGene00000611,col-34,3.07104466981343,5.93007699134761e-28,7.63133827274915,7.78401271542326,5.3239890430468,77.8760041939399,44.4991870696024,51.4360468947266,WBGene00000611,WBGene00000611,History: N.A.
WBGene00015841,skpo-2,3.86025471181332,5.59108978406554e-27,1.02226318373459,0.844102484712453,2.63715437129043,24.2403373552604,18.7067886149991,23.4084836976526,WBGene00015841,WBGene00015841,History: N.A.
WBGene00018199,F39E9.7,3.16545359080297,7.95469830729777e-27,6.27691230012693,6.50226882271354,4.58824631904581,56.676943316118,51.9633017083308,46.010718217265,WBGene00018199,WBGene00018199,History: N.A.
WBGene00017666,F21E9.2,3.78724612223683,8.42676426197523e-27,2.43726024596608,2.81749010151478,7.34897079914964,62.9729390807349,54.1122924908449,60.9816454873341,WBGene00017666,WBGene00017666,History: N.A.
WBGene00008932,F18A11.5,4.20548583559419,1.0733554595240602e-25,0.384830565152539,0.762628899658137,1.31507898511099,17.3035690433735,12.8160692741475,16.7396147925061,WBGene00008932,WBGene00008932,History: N.A.
WBGene00010010,gmeb-2,2.10395055939928,1.09160722076601e-24,7.23246161746739,9.27413901546794,6.02920000770472,31.3352435089932,30.993495930176,34.2474282806453,WBGene00010010,WBGene00010010,History: N.A.
WBGene00019311,K02E7.6,-2.25964047614949,4.84747500743501e-24,25.5562834568688,25.7561783423361,35.5211609437925,5.78688435834687,5.91767472988963,6.43040264283954,WBGene00019311,WBGene00019311,History: N.A.
WBGene00016573,C41H7.3,2.51922676144884,6.87232796626314e-24,6.19628002749684,4.89513905226024,3.50103143040234,30.4571969920708,27.101605245022,25.5849073839712,WBGene00016573,WBGene00016573,History: N.A.
WBGene00000685,col-111,4.01441980626692,7.26421195404945e-24,0.949829002981576,0.770032322723273,1.80517553336998,25.1497573867088,12.760755724563,20.2458987107259,WBGene00000685,WBGene00000685,History: N.A.
WBGene00021605,Y46H3C.5,3.35810261852659,8.573033767602672e-24,3.7487538943636,3.57163685042101,1.85492738887627,39.091854710268,27.6100195601056,26.3108012209198,WBGene00021605,WBGene00021605,History: N.A.
WBGene00020599,T20B6.3,3.01876796861795,2.93542519502066e-23,3.18015591709228,2.87709085366221,2.11235801688378,24.1259961413205,20.8652642244221,20.6838668989861,WBGene00020599,WBGene00020599,History: N.A.
WBGene00011891,del-6,-1.76070498497493,3.06354013942066e-23,59.0136319345175,61.1031042314636,49.3664899887455,15.260419246016,18.9885173592009,15.6812448997056,WBGene00011891,WBGene00011891,History: N.A.
WBGene00010968,R01E6.2,4.96707435320636,3.19493226208463e-23,0.296287818362635,0.293580699353287,1.1911793328292,18.4921783610671,18.5012195093398,22.0041137223256,WBGene00010968,WBGene00010968,History: N.A.
WBGene00004174,abu-14,4.31289579360873,6.52338230502386e-23,0.371380047809914,0.294389461610459,1.31390690045403,15.9510718289722,11.2086130131193,13.8692595583143,WBGene00004174,WBGene00004174,History: Renamed on 2011-04-12
WBGene00000301,cav-1,1.69422548162969,9.437213037779721e-23,24.253071753818,24.1593035797951,28.6293398309456,89.3469904946511,76.1249938615155,84.4473665869731,WBGene00000301,WBGene00000301,History: N.A.
WBGene00022665,ZK154.1,1.9960279382785,1.14067235938063e-22,17.0584322509332,19.1376239416336,13.1493741567007,69.0665771888783,61.6223624964676,65.5118554430965,WBGene00022665,WBGene00022665,History: N.A.
WBGene00020560,T19C3.2,3.96937864606345,2.31829387417326e-22,0.634404505199994,0.754329702808917,1.53031509582292,16.3489103263537,16.2418941151404,14.5382473723036,WBGene00020560,WBGene00020560,History: N.A.
WBGene00021607,Y46H3C.7,3.18224664375382,2.9050423468662297e-22,1.6895368023603,1.60434570168781,0.962273852682387,15.7795353352501,11.0628919616117,11.4272016171555,WBGene00021607,WBGene00021607,History: N.A.
WBGene00000792,crb-1,2.34607254847574,3.24752713212933e-22,1.94582446485957,1.83259806327282,3.09817275562578,10.2658311555244,12.2907410728772,12.5499703988284,WBGene00000792,WBGene00000792,History: N.A.
WBGene00020590,T19H12.6,3.26311004107467,5.96745356848901e-22,12.2880151908107,13.421632099528,4.5495854200141,113.380675029799,86.7233634361485,89.6816310628839,WBGene00020590,WBGene00020590,"History: Split into T19H12.15(WBGene00271827). History of WBGene00020590: Split into ""WBGene00271827"" on 2017-09-22"
WBGene00004115,pqn-26,4.17988383541268,7.88492561674873e-22,0.0999988557107084,0.396340749428267,0.76385686285088,7.046535729732,7.33701584065333,9.28314487126394,WBGene00004115,WBGene00004115,History: N.A.
WBGene00015048,faah-2,-1.76661364622729,7.88492561674873e-22,42.9823905656312,36.3624593991915,43.3589277149829,12.4270219458415,10.2780274596457,13.3948038788351,WBGene00015048,WBGene00015048,History: N.A.
WBGene00020862,fip-2,2.09955554744684,7.88492561674873e-22,108.735194096744,129.114378583526,73.6507813240805,454.097516413348,430.819904377212,447.967584240705,WBGene00020862,WBGene00020862,History: N.A.
WBGene00044163,F49C5.11,1.9476626358069,1.01843723215163e-21,13.8964796377142,13.4701732644449,15.7889652743635,63.4574520355741,51.5615686194933,52.0825660934598,WBGene00044163,WBGene00044163,History: N.A.
WBGene00010830,M02G9.1,3.45877591761784,1.3324685390334901e-21,0.347059584502008,0.386874646452682,0.994150796361232,6.02664666281578,5.8242374851204,7.47927437464407,WBGene00010830,WBGene00010830,History: N.A.
WBGene00012455,Y17D7C.1,6.85103045153851,2.43128128627519e-21,0.448435616981285,0.666507533666922,0.0,41.2298728236288,38.5025378978152,40.2021104764652,WBGene00012455,WBGene00012455,"History: Split into Y17D7C.6(WBGene00194680). History of WBGene00012455: Split into ""WBGene00194680"" on 2009-06-15"
WBGene00018969,F56D3.1,1.62257487456586,3.12623758093578e-21,20.8322151257635,22.3727160906084,26.5303576900315,79.7156489180524,67.8696206019884,67.5408812803814,WBGene00018969,WBGene00018969,History: N.A.
WBGene00021239,Y20F4.4,2.152938569781,3.2247239997172802e-21,10.9055335553958,10.0241891803279,7.1269838154576,49.0824912892269,34.2421165095552,41.2586600500887,WBGene00021239,WBGene00021239,History: N.A.
WBGene00011524,T06D8.3,2.2905073410999,1.04118403604381e-20,5.66520754643575,6.30646373889642,9.78528329754477,39.3338225027755,31.8816086123331,35.8401634403327,WBGene00011524,WBGene00011524,History: N.A.
WBGene00017798,slc-17.8,2.40688639721979,1.37300707436927e-20,3.67905146777774,4.11413576540113,6.97292697170777,25.7485046537485,25.4346687309198,27.601651423619,WBGene00017798,WBGene00017798,History: N.A.
WBGene00000726,col-153,2.9427852003176,2.8770069587205403e-20,4.49716861601231,5.85891860547208,11.6516655172309,62.1500564690697,49.6632735585845,58.4918618360878,WBGene00000726,WBGene00000726,History: N.A.
WBGene00012322,W07A12.4,-2.07941024173409,3.20595411984842e-20,22.3213125209392,23.0109984254079,21.3319881301588,4.03500980760761,5.47515764341437,6.13968441422939,WBGene00012322,WBGene00012322,History: N.A.
WBGene00004232,ptr-18,3.06378478356939,3.36903863658406e-20,2.4568563082452,2.18380765441889,5.78119036199771,30.1150625201207,27.1107428973153,30.4357067794767,WBGene00004232,WBGene00004232,History: N.A.
WBGene00022743,mlt-7,-1.93679049771437,1.5585306566028502e-19,19.6917107436986,18.687349850385,14.5910278423675,4.04168047040491,5.03062794495935,4.70800728577606,WBGene00022743,WBGene00022743,History: Renamed on 2005-03-17
WBGene00044803,C02G6.3,4.43358516671072,1.83323053314346e-19,0.211883626491157,0.839790762786613,3.23701228520501,30.7144312368874,32.4152997218649,34.6186527875017,WBGene00044803,WBGene00044803,History: N.A.
WBGene00008093,lron-1,3.66300336302954,1.8382100670715704e-19,0.707383429107965,0.485252457659621,1.96887159149771,11.8317196010916,14.9503295490205,14.1439156822618,WBGene00008093,WBGene00008093,History: N.A.
WBGene00016575,C41H7.5,2.6561435649212,2.40066621265797e-19,5.88731396043982,6.76350471927826,3.22447721931043,38.8230032843718,26.7282122141522,33.9462197456764,WBGene00016575,WBGene00016575,History: N.A.
WBGene00017842,nep-12,2.76589057187381,2.60063960992236e-19,2.89641235391466,2.6167177026086,6.13052769429852,25.0407258528398,27.5725652097854,27.0688836580963,WBGene00017842,WBGene00017842,History: N.A.
WBGene00019280,K01A2.5,2.73969204795289,5.02337491944642e-19,11.4706201865063,13.0953961894188,27.1682529728563,125.176266684678,105.752828124099,116.141019203063,WBGene00019280,WBGene00019280,History: N.A.
WBGene00008356,nspc-20,1.71097774588591,5.86742428745377e-19,63.5887528718643,65.7834279787256,56.310295733744,165.435402111912,223.898394643937,217.252044367024,WBGene00008356,WBGene00008356,History: N.A.
WBGene00021018,W04B5.1,2.2998214640415,7.658795203176652e-19,7.82166781864428,7.60116053388343,5.3215978227594,37.5517596843985,29.2733846946011,34.7892096452278,WBGene00021018,WBGene00021018,History: N.A.
WBGene00021019,W04B5.2,2.26687944336234,9.08616547876479e-19,3.74418357031242,5.80691544803845,3.59960909331933,22.7239571202777,21.0927865591009,19.2573360546481,WBGene00021019,WBGene00021019,"History: Split into W04B5.8(WBGene00306003). History of WBGene00021019: Split into ""WBGene00306003"" on 2020-01-20"
WBGene00003606,nhr-7,-1.62933130947579,1.0538753364752798e-18,31.070315288474,24.7291740412093,27.9138598601918,9.40951487571003,8.98859733762828,8.68721952053542,WBGene00003606,WBGene00003606,History: N.A.
WBGene00015218,B0507.1,2.40680469204384,1.58845898576961e-18,1.69340554871834,1.62549784666462,2.38282625322771,9.87295425999083,9.08720349796325,11.5095118881252,WBGene00015218,WBGene00015218,History: N.A.
WBGene00018340,anmt-2,1.2292984013612,2.56265308910908e-18,36.3045666126568,39.7140368669147,37.7541830193298,87.0614941544959,90.8807360721501,88.7433412312967,WBGene00018340,WBGene00018340,History: N.A.
WBGene00022504,mam-1,3.46834047752674,3.2725046167642698e-18,0.922159643144943,0.69617833592571,2.61283440627747,14.3812941168132,16.2694220202109,16.8650422112808,WBGene00022504,WBGene00022504,History: N.A.
WBGene00000625,col-48,4.02821354467671,3.86337933098856e-18,0.718193779471691,0.711631795102751,1.34744725418371,21.8499587694978,10.9624687999107,13.5883339346304,WBGene00000625,WBGene00000625,History: N.A.
WBGene00000401,cdh-9,1.82789357211243,4.59147878657148e-18,4.21590630273814,5.44031725056128,6.30675312217933,19.5420568744696,18.1115726136128,19.2435976371611,WBGene00000401,WBGene00000401,History: N.A.
WBGene00017835,F26F12.4,3.20092626628574,5.0887579035631e-18,3.73875721731197,3.41962798606709,10.2905188443559,55.3932871404719,55.5217486093173,51.5659070378127,WBGene00017835,WBGene00017835,History: N.A.
WBGene00020770,eat-17,1.45412789492775,7.52035384020102e-18,11.7980417561606,12.0535017664023,15.1407874900898,36.1889942119808,37.2170287711262,33.5909523449594,WBGene00020770,WBGene00020770,History: Renamed on 2013-07-17
WBGene00009155,lhfp-4,3.17604453174853,1.66628982936394e-17,1.01864241685005,1.51400294542522,2.25241182934976,16.4068167383715,13.1190465611682,14.5897405743307,WBGene00009155,WBGene00009155,History: N.A.
WBGene00020561,T19C3.3,1.8704472075333,1.7019947500198e-17,92.8768195612791,102.588839582013,145.073871084013,476.843217851982,358.113958050901,412.186235685126,WBGene00020561,WBGene00020561,History: N.A.
WBGene00022339,Y82E9BR.6,2.79627940797469,1.83779683277016e-17,30.595394577021,24.2526807522488,17.2205670357379,220.727198739741,129.753469967866,147.692859764603,WBGene00022339,WBGene00022339,History: N.A.
WBGene00021309,Y32G9B.1,2.63160495491214,3.49048293081926e-17,1.33521263334157,1.20273916223519,1.80560531846299,10.8342965226639,8.02170676681447,8.37072643572995,WBGene00021309,WBGene00021309,History: N.A.
WBGene00015910,C17F4.2,3.86050059089328,4.365776091373001e-17,0.695798489574187,1.37888225244641,3.17033019851488,28.3285890175505,21.2412567499345,29.5281009951208,WBGene00015910,WBGene00015910,History: N.A.
WBGene00012892,Y45F10D.14,3.97613884469388,5.12351855225747e-17,0.43930250869246,0.326466521073105,1.85445515685263,14.2987064707215,14.9730507651622,13.8657286877547,WBGene00012892,WBGene00012892,History: N.A.
WBGene00022853,ZK1127.6,1.83019658443876,7.44310214117912e-17,4.06976475033958,4.658325371391,5.24707908587301,16.8583733609488,16.7229196857572,16.3033732641408,WBGene00022853,WBGene00022853,History: N.A.
WBGene00022283,lgc-27,3.26780228557798,1.0394610726178199e-16,4.47565159625699,3.79100324760617,13.1179620663804,66.4676038270919,67.9905369340329,72.6047382902118,WBGene00022283,WBGene00022283,History: N.A.
WBGene00001148,eat-20,3.01754422568707,1.33614212427354e-16,4.32583843564111,5.13703300876964,13.3289538964614,60.5439878671962,63.2685814578322,61.2045838025398,WBGene00001148,WBGene00001148,History: N.A.
WBGene00012456,Y17D7C.2,3.06424720338721,1.50801757177331e-16,1.61710952305881,1.60233433603201,1.20024713397876,12.3551814149323,13.0753332187883,11.2177834662837,WBGene00012456,WBGene00012456,History: N.A.
WBGene00021529,Y41G9A.5,-1.26203720105897,1.8135892216696e-16,49.2209048229799,46.2111890009066,45.2765215696995,20.7175323130013,18.9595830557423,19.0468040893742,WBGene00021529,WBGene00021529,History: N.A.
WBGene00017814,F26A10.2,2.6712306862171,2.40548581607595e-16,0.9285448593329,0.885984610548313,1.9633187932167,8.95492969020953,7.44453832637719,7.99052446013534,WBGene00017814,WBGene00017814,History: N.A.
WBGene00015055,pitr-3,2.2548203608602,5.65157980946442e-16,2.46017530068308,1.97651124348822,3.31473923345122,11.4234063110568,13.8397942897651,11.992377639048,WBGene00015055,WBGene00015055,History: N.A.
WBGene00022230,Y73B6A.3,1.66016992440844,7.90966183697701e-16,17.2389840204443,15.8316110466069,17.9183093091157,53.61332475849,56.4485551189447,51.3000390095545,WBGene00022230,WBGene00022230,History: N.A.
WBGene00004358,rhr-1,-1.08948910071287,9.4068802735909e-16,94.3841708776736,93.0640036752881,99.0303049157381,42.2574057261073,46.8471107788105,45.4464400184238,WBGene00004358,WBGene00004358,History: N.A.
WBGene00019760,calu-1,1.16796049356692,1.16327367023856e-15,258.574525912549,260.041436820813,298.382127304324,676.115137299157,576.002132202204,584.021016461898,WBGene00019760,WBGene00019760,History: N.A.
WBGene00017964,F31F7.1,-1.38857512726762,1.2332720606280601e-15,116.491698341602,113.751780242105,148.558463134959,49.5969955518436,44.1271633879944,51.0311431832053,WBGene00017964,WBGene00017964,History: N.A.
WBGene00018803,fbxa-24,1.66908195599465,1.3553329626538e-15,16.3277016079361,17.7396040113872,11.8618049260112,53.8269236619103,44.6428939457548,47.3336831439881,WBGene00018803,WBGene00018803,History: N.A.
WBGene00017968,skpo-3,-2.04249449308806,1.5304982323803e-15,14.9421011846673,12.8644025414893,8.94411378357097,2.94146997289499,3.00644817026771,2.95917391438172,WBGene00017968,WBGene00017968,History: N.A.
WBGene00006063,sto-1,1.46182732198575,1.8045495725612107e-15,9.59508593274012,9.58347700721648,9.07297135103556,27.4057578943399,24.8447455911661,25.5717557906144,WBGene00006063,WBGene00006063,History: N.A.
WBGene00017430,bcl-11,-1.71689376780251,3.0305224746047907e-15,34.516131788688,35.9108034672739,23.6813450951192,9.41749272253015,8.50933144239466,10.6857332955848,WBGene00017430,WBGene00017430,History: N.A.
WBGene00003860,oig-2,10.1621391560018,3.19170310452165e-15,0.0,0.0,0.0,59.8990249025889,52.3988561735784,55.5414180853185,WBGene00003860,WBGene00003860,History: N.A.
WBGene00003675,nhr-85,-1.3231349853557,3.2123257028511704e-15,30.1750360218815,34.3307504559285,30.6281844011461,11.8675062048822,12.3582502480404,13.7436561590732,WBGene00003675,WBGene00003675,History: N.A.
WBGene00015103,B0280.7,4.39114001706684,3.86643873051019e-15,0.183885363826085,0.091102621112188,0.887139185984304,7.28099116285376,8.5161339474932,10.1447780912478,WBGene00015103,WBGene00015103,History: N.A.
WBGene00219758,linc-11,1.79482337377927,7.3982695355764e-15,8.22763780970714,6.05926350624001,7.1519880766982,26.563467916423,24.415251944937,23.4740792575903,WBGene00219758,WBGene00219758,History: N.A.
WBGene00010047,F54D1.6,-1.1716370053733,7.87109935230951e-15,34.1565364858396,29.4137490334819,33.854138141994,13.3108944227975,15.0667977268589,14.8428405864226,WBGene00010047,WBGene00010047,History: N.A.
WBGene00011668,clec-47,-1.55308681670247,1.08939739703478e-14,51.4328272945144,48.3177634169958,48.9397797971094,15.7655024289817,16.8546313263853,17.9373468297506,WBGene00011668,WBGene00011668,History: N.A.
WBGene00003091,lys-2,-1.77333889526094,2.16411982805608e-14,71.240617981564,60.9167296817581,98.2117091130323,20.5902898102649,22.7384240923696,24.0432880543515,WBGene00003091,WBGene00003091,History: N.A.
WBGene00003497,mup-4,-2.00382006159644,2.33021260451218e-14,15.1617202856857,15.6749906754972,8.46279576942242,3.2517334876579,3.32280654660948,3.21714414851259,WBGene00003497,WBGene00003497,History: N.A.
WBGene00020343,acs-3,2.46110922407418,2.47334257478979e-14,3.08286134018101,2.80013606529433,6.69285020469483,22.6202765155401,22.8331550412709,24.2579891155129,WBGene00020343,WBGene00020343,History: N.A.
WBGene00016273,C30G12.1,3.53052675444719,2.5115143723244302e-14,0.27635814448174,0.342291398349124,0.888844129967618,5.84216946919869,5.68034452499012,6.52370520864337,WBGene00016273,WBGene00016273,History: N.A.
WBGene00002008,hsp-4,1.21521071013864,2.99523273044976e-14,33.3191309235119,43.8265330192654,40.1079873352687,88.7235142649646,92.3679372805647,91.1650109991637,WBGene00002008,WBGene00002008,History: N.A.
WBGene00002260,lbp-8,-2.38041603788142,3.28372462990836e-14,37.7990851490543,32.4713469336153,49.0750564491124,4.65453301761811,9.02256685610889,9.01390382065686,WBGene00002260,WBGene00002260,History: N.A.
WBGene00194650,C36A4.14,1.60648591475155,4.27650465275067e-14,7.73985477543335,9.99006051170449,8.35242800175307,27.6116216461572,25.542980488469,26.2553334273188,WBGene00194650,WBGene00194650,History: N.A.
WBGene00018899,F55G1.1,4.04128872391563,4.85254666308624e-14,0.319394173397825,0.527459894198403,0.513629943316678,6.28752515430268,7.6452225929019,8.58442817676514,WBGene00018899,WBGene00018899,History: N.A.
WBGene00010657,K08D8.3,-1.34394704688685,6.36135049190221e-14,27.4124994705154,27.3851340872739,31.8176682501388,12.3903863272753,11.2475054720663,10.5702433559648,WBGene00010657,WBGene00010657,History: N.A.
WBGene00012444,Y15E3A.5,-1.32124723479381,8.20402265957437e-14,64.394549326922,62.9666348444592,73.4814599883548,28.7562378250083,24.3125266174736,27.4816809766599,WBGene00012444,WBGene00012444,History: N.A.
WBGene00001719,grl-10,2.36055379739659,1.66602004164459e-13,5.71317811839028,6.05823963609701,13.0560339959614,44.9335467167345,39.6389201135669,43.8119082144149,WBGene00001719,WBGene00001719,History: N.A.
WBGene00021526,Y41G9A.2,3.21271501826611,1.70826983027827e-13,1.97525212241756,1.82672435153156,6.77648687120611,30.5772698347872,31.3835501306578,37.7213378097011,WBGene00021526,WBGene00021526,History: N.A.
WBGene00010507,K02E2.6,1.22314532222578,2.13598508775353e-13,31.3741864389815,29.443475229686,29.3506587609115,72.0743045564484,66.4025587480668,72.0134630912475,WBGene00010507,WBGene00010507,History: N.A.
WBGene00003651,nhr-61,1.52899797032706,2.91512167265266e-13,13.753362527619,15.0459684903413,9.95779182375255,38.5904566091982,38.600967159398,34.3990449489467,WBGene00003651,WBGene00003651,History: N.A.
WBGene00009331,F32D8.7,2.48213274848891,3.85047710695922e-13,1.36847376650391,1.54968035622376,3.19624723941263,11.6329576560567,10.9867060627064,12.0298018706708,WBGene00009331,WBGene00009331,History: N.A.
WBGene00008628,ttr-21,-2.16725383666006,4.825408902600689e-13,43.4216688224822,41.9376615297108,24.5784619314583,5.89123161590385,8.48331111610424,9.9786097112872,WBGene00008628,WBGene00008628,History: N.A.
WBGene00020973,W03B1.3,-2.46266662050043,5.42673075310889e-13,10.8154864557274,12.3342778589222,12.2241820804777,2.87594655989251,2.12376029687786,1.51551511729925,WBGene00020973,WBGene00020973,History: N.A.
WBGene00017576,cdh-8,3.00710200776084,5.93941794054389e-13,0.931126732481974,0.822334526491827,2.92965727803938,11.4381130354684,12.5133248167899,13.9375906512959,WBGene00017576,WBGene00017576,History: N.A.
WBGene00008577,F08G2.5,-1.90903546119582,6.29423823937472e-13,27.3748780751477,27.1247596152483,22.3431209143534,8.30869765070987,6.44238893628796,5.83782608959659,WBGene00008577,WBGene00008577,History: N.A.
WBGene00013264,Y57A10A.24,4.56496586697684,6.76494404476691e-13,0.124680654201155,0.0,0.401007423953599,3.68165490249053,4.73616960310382,4.89432541060746,WBGene00013264,WBGene00013264,History: N.A.
WBGene00195186,F19G12.10,1.59631941751986,7.70264338495895e-13,7.66870457188706,7.71925053288282,8.22155739968072,24.1804566292242,23.8163177852359,23.5041684275496,WBGene00195186,WBGene00195186,History: N.A.
