C13D9.8,C13D9.8,WBGene00003574,Sequence name for WBGene00003574(ncx-9). History: N.A.
C13F10.2,C13F10.2,WBGene00015742,Sequence name for WBGene00015742(kxd-1). History: N.A.
C13F10.6,C13F10.6,WBGene00015745,"Public name for WBGene00015745. History: Split into C13F10.8(WBGene00303039). History of WBGene00015745: Split into ""WBGene00303039"" on 2018-03-02"
C13G5.2,C13G5.2,WBGene00015747,Public name for WBGene00015747. History: N.A.
C14A11.3,C14A11.3,WBGene00006496,"Sequence name for WBGene00006496(cgef-1). History: Renamed on 2008-07-18. Public name for Dead gene WBGene00015749. History of WBGene00015749: Merged into ""WBGene00006496"" on 2004-05-28"
C14A11.5,C14A11.5,WBGene00015750,Public name for WBGene00015750. History: N.A.
C14B1.2,C14B1.2,WBGene00007573,Public name for WBGene00007573. History: N.A.
C14B1.4,C14B1.4,WBGene00006474,"Sequence name for WBGene00006474(wdr-5.1). History: Renamed on 2010-07-27; Renamed on 2010-12-02. Public name for Dead gene WBGene00007575. History of WBGene00007575: Merged into ""WBGene00006474"" on 2006-06-29"
C14B1.5,C14B1.5,WBGene00007576,Sequence name for WBGene00007576(dph-1). History: N.A.
C14C10.6,C14C10.6,WBGene00007589,Sequence name for WBGene00007589(erg-28). History: N.A.
C14C6.4,C14C6.4,WBGene00015758,Sequence name for WBGene00015758(nhr-155). History: N.A.
C14C6.7,C14C6.7,WBGene00015761,Public name for WBGene00015761. History: N.A.
C14C6.9,C14C6.9,WBGene00005899,Sequence name for WBGene00005899(srx-8). History: N.A.
C14F11.1,C14F11.1,WBGene00015778,Sequence name for WBGene00015778(got-2.2). History: N.A.
C15A11.4,C15A11.4,WBGene00007598,Public name for WBGene00007598. History: N.A.
C15B12.1,C15B12.1,WBGene00015783,Public name for WBGene00015783. History: N.A.
C15B12.5,C15B12.5,WBGene00001517,Sequence name for WBGene00001517(gar-1). History: N.A.
C15C8.2,C15C8.2,WBGene00000521,Sequence name for WBGene00000521(cky-1). History: N.A.
C15C8.3,C15C8.3,WBGene00007605,Sequence name for WBGene00007605(hrg-7). History: Renamed on 2017-08-01
C15C8.4,C15C8.4,WBGene00007606,Public name for WBGene00007606. History: N.A.
C15F1.3,C15F1.3,WBGene00006605,Sequence name for WBGene00006605(tra-2). History: N.A.
C15F1.8,C15F1.8,WBGene00015797,Public name for WBGene00015797. History: N.A.
C16A3.2,C16A3.2,WBGene00015807,Public name for WBGene00015807. History: N.A.
C16C4.14,C16C4.14,WBGene00015838,Sequence name for WBGene00015838(math-9). History: N.A.
C16C4.5,C16C4.5,WBGene00015829,Sequence name for WBGene00015829(math-15). History: N.A.
C16C4.6,C16C4.6,WBGene00015830,Sequence name for WBGene00015830(fbxb-98). History: N.A.
C16C4.7,C16C4.7,,Public name for Dead gene WBGene00015831. History of WBGene00015831: Killed on 2010-02-23. Remark: removed due to lack of evidence and overlapped gene on opposite strand
C16C8.11,C16C8.11,WBGene00015849,Public name for WBGene00015849. History: N.A.
C16C8.12,C16C8.12,WBGene00015850,Public name for WBGene00015850. History: N.A.
C16C8.13,C16C8.13,WBGene00015851,Public name for WBGene00015851. History: N.A.
C16C8.14,C16C8.14,WBGene00015852,Public name for WBGene00015852. History: N.A.
C16C8.4,C16C8.4,WBGene00015842,Public name for WBGene00015842. History: N.A.
C16D9.5,C16D9.5,WBGene00015860,Public name for WBGene00015860. History: N.A.
C16E9.2,C16E9.2,WBGene00015866,Public name for WBGene00015866. History: N.A.
C17C3.12,C17C3.12,WBGene00015894,Sequence name for WBGene00015894(acdh-2). History: N.A.
C17C3.18,C17C3.18,WBGene00002096,Sequence name for WBGene00002096(ins-13). History: N.A.
C17D12.3,C17D12.3,WBGene00007638,Public name for WBGene00007638. History: N.A.
C17E4.10,C17E4.10,WBGene00007647,Public name for WBGene00007647. History: N.A.
C17E4.11,C17E4.11,WBGene00044236,Public name for WBGene00044236. History: N.A.
C17E4.2,C17E4.2,WBGene00007642,"Public name for WBGene00007642. History: Split into C17E4.19(WBGene00219310), C17E4.20(WBGene00219313). History of WBGene00007642: Split into ""WBGene00219310"" on 2011-11-21; Split into ""WBGene00219313"" on 2011-11-21"
C17E4.3,C17E4.3,WBGene00007643,Sequence name for WBGene00007643(marc-3). History: N.A.
C17E7.4,C17E7.4,WBGene00015899,Public name for WBGene00015899. History: N.A.
C17F4.5,C17F4.5,WBGene00015912,Sequence name for WBGene00015912(fbxc-50). History: N.A.
C17H1.4,C17H1.4,WBGene00007657,"Sequence name for WBGene00007657(pals-3). History: Split into pals-12(WBGene00044709). History of WBGene00007657: Split into ""WBGene00044709"" on 2006-01-13"
C17H1.5,C17H1.5,WBGene00007658,Sequence name for WBGene00007658(pals-4). History: N.A.
C17H1.7,C17H1.7,WBGene00007660,Sequence name for WBGene00007660(pals-6). History: N.A.
C17H11.2,C17H11.2,WBGene00015922,Public name for WBGene00015922. History: N.A.
C18A11.1,C18A11.1,WBGene00015947,Public name for WBGene00015947. History: N.A.
C18A11.5,C18A11.5,WBGene00006962,Sequence name for WBGene00006962(xol-1). History: N.A.
C18A3.1,C18A3.1,WBGene00015939,Sequence name for WBGene00015939(damt-1). History: Renamed on 2019-02-06
C18B2.4,C18B2.4,WBGene00015955,Public name for WBGene00015955. History: N.A.
C18B2.6,C18B2.6,WBGene00015957,Sequence name for WBGene00015957(del-9). History: N.A.
C18D1.1,C18D1.1,WBGene00000995,Sequence name for WBGene00000995(die-1). History: N.A.
C18D4.6,C18D4.6,WBGene00007675,Public name for WBGene00007675. History: N.A.
C18E3.3,C18E3.3,WBGene00015972,Public name for WBGene00015972. History: N.A.
C18E3.8,C18E3.8,WBGene00001985,Sequence name for WBGene00001985(hop-1). History: N.A.
C18E9.11,C18E9.11,WBGene00003870,Sequence name for WBGene00003870(ooc-5). History: N.A.
C18F10.2,C18F10.2,WBGene00015977,Public name for WBGene00015977. History: N.A.
C18F3.4,C18F3.4,WBGene00044508,Sequence name for WBGene00044508(nsy-7). History: N.A.
C18H7.8,C18H7.8,WBGene00015998,Sequence name for WBGene00015998(srt-59). History: N.A.
C18H9.8,C18H9.8,WBGene00016005,Sequence name for WBGene00016005(ift-74). History: N.A.
C23H3.1,C23H3.1,WBGene00001193,Sequence name for WBGene00001193(egl-26). History: N.A.
C23H3.3,C23H3.3,WBGene00016019,Sequence name for WBGene00016019(ascc-1). History: N.A.
C24A1.2,C24A1.2,WBGene00016029,Sequence name for WBGene00016029(elf-1). History: N.A.
C24A8.1,C24A8.1,WBGene00016037,Sequence name for WBGene00016037(dop-6). History: N.A.
C24A8.3,C24A8.3,WBGene00004106,Sequence name for WBGene00004106(pqn-15). History: N.A.
C24B5.1,C24B5.1,WBGene00016044,Public name for WBGene00016044. History: N.A.
C24B5.2,C24B5.2,WBGene00016045,Sequence name for WBGene00016045(spas-1). History: N.A.
C24B9.11,C24B9.11,WBGene00005218,Sequence name for WBGene00005218(srg-61). History: N.A.
C24G6.4,C24G6.4,WBGene00003637,Sequence name for WBGene00003637(nhr-47). History: Renamed on 2005-12-15
C24H10.2,C24H10.2,WBGene00016068,Public name for WBGene00016068. History: N.A.
C24H11.5,C24H11.5,WBGene00007702,Public name for WBGene00007702. History: N.A.
C25A1.1,C25A1.1,WBGene00007705,Public name for WBGene00007705. History: N.A.
C25A1.5,C25A1.5,WBGene00007707,Sequence name for WBGene00007707(fath-1). History: N.A.
C25A1.8,C25A1.8,WBGene00007709,Sequence name for WBGene00007709(clec-87). History: Renamed on 2006-06-15
C25A1.9,C25A1.9,WBGene00007710,Sequence name for WBGene00007710(rsa-1). History: N.A.
C25A11.1,C25A11.1,WBGene00219374,"Public name for Dead gene WBGene00016086. History of WBGene00016086: Merged into ""WBGene00219374"" on 2018-11-14"
C25A11.2,C25A11.2,WBGene00016087,Public name for WBGene00016087. History: N.A.
C25A8.4,C25A8.4,WBGene00016084,Sequence name for WBGene00016084(cht-3). History: N.A.
C25B8.4,C25B8.4,WBGene00016088,Sequence name for WBGene00016088(clec-266). History: N.A.
C25D7.10,C25D7.10,WBGene00007720,Public name for WBGene00007720. History: N.A.
C25D7.3,C25D7.3,WBGene00004747,Sequence name for WBGene00004747(sdc-3). History: N.A.
C25D7.6,C25D7.6,WBGene00003155,Sequence name for WBGene00003155(mcm-3). History: N.A.
C25E10.2,C25E10.2,WBGene00016092,Sequence name for WBGene00016092(cyp-33B1). History: N.A.
C25E10.3,C25E10.3,WBGene00016093,Sequence name for WBGene00016093(srsx-34). History: N.A.
C25F9.1,C25F9.1,WBGene00005832,Sequence name for WBGene00005832(srw-85). History: N.A.
C25F9.14,C25F9.14,WBGene00045461,Public name for WBGene00045461. History: N.A.
C25G4.10,C25G4.10,WBGene00007736,Sequence name for WBGene00007736(igdb-2). History: N.A.
C25G6.5,C25G6.5,WBGene00016110,Sequence name for WBGene00016110(npr-11). History: N.A.
C25H3.3,C25H3.3,WBGene00016112,Public name for WBGene00016112. History: N.A.
C26E6.2,C26E6.2,WBGene00016138,Sequence name for WBGene00016138(flh-2). History: N.A.
C27A12.3,C27A12.3,WBGene00006492,Sequence name for WBGene00006492(let-391). History: Renamed on 2015-03-03
C27A12.6,C27A12.6,WBGene00016156,Sequence name for WBGene00016156(ari-1.3). History: N.A.
C27A12.7,C27A12.7,WBGene00016157,Sequence name for WBGene00016157(ari-1.2). History: N.A.
C27A2.3,C27A2.3,WBGene00002068,Sequence name for WBGene00002068(ify-1). History: N.A.
C27B7.1,C27B7.1,WBGene00005007,Sequence name for WBGene00005007(spr-2). History: N.A.
C27C12.1,C27C12.1,WBGene00007771,Public name for WBGene00007771. History: N.A.
C27C12.2,C27C12.2,WBGene00007772,Sequence name for WBGene00007772(egrh-1). History: N.A.
C27C12.3,C27C12.3,WBGene00007773,Public name for WBGene00007773. History: N.A.
C27C7.1,C27C7.1,WBGene00007766,Public name for WBGene00007766. History: N.A.
C27D6.1,C27D6.1,WBGene00016160,"Public name for WBGene00016160. History: Split into C27D6.15(WBGene00303362). History of WBGene00016160: Split into ""WBGene00303362"" on 2018-07-18"
C27D8.4,C27D8.4,WBGene00007780,Public name for WBGene00007780. History: N.A.
C27D9.1,C27D9.1,WBGene00016163,Public name for WBGene00016163. History: N.A.
C27F2.10,C27F2.10,WBGene00016171,Public name for WBGene00016171. History: N.A.
C27F2.4,C27F2.4,WBGene00016166,Public name for WBGene00016166. History: N.A.
C27F2.9,C27F2.9,WBGene00043156,Public name for WBGene00043156. History: Killed on 2004-10-04; Resurrected on 2004-10-27
C27H6.9,C27H6.9,WBGene00077500,Public name for WBGene00077500. History: N.A.
C28A5.4,C28A5.4,WBGene00000463,Sequence name for WBGene00000463(ceh-43). History: Renamed on 2013-07-26
C28D4.3,C28D4.3,WBGene00001607,Sequence name for WBGene00001607(gln-6). History: N.A.
C28H8.1,C28H8.1,WBGene00016192,Sequence name for WBGene00016192(bcl-7). History: N.A.
C29A12.3,C29A12.3,WBGene00002985,Sequence name for WBGene00002985(lig-1). History: N.A.
C29E4.13,C29E4.13,WBGene00043051,Public name for WBGene00043051. History: N.A.
C29F7.4,C29F7.4,WBGene00001435,Sequence name for WBGene00001435(fkh-3). History: N.A.
C29F7.5,C29F7.5,WBGene00001436,"Sequence name for WBGene00001436(fkh-4). History: Split into C29F7.10(WBGene00206389). History of WBGene00001436: Split into ""WBGene00206389"" on 2011-01-21"
C29F9.2,C29F9.2,WBGene00016217,Public name for WBGene00016217. History: N.A.
C29G2.2,C29G2.2,WBGene00016230,Public name for WBGene00016230. History: N.A.
C29H12.1,C29H12.1,WBGene00004680,Sequence name for WBGene00004680(rars-2). History: Renamed on 2010-01-29
C29H12.2,C29H12.2,WBGene00016235,Public name for WBGene00016235. History: N.A.
C30B5.1,C30B5.1,WBGene00077732,"Sequence name for WBGene00077732(szy-4). History: Renamed on 2012-08-15. Public name for Dead gene WBGene00016243. History of WBGene00016243: Merged into ""WBGene00077732"" on 2012-08-15"
C30F12.4,C30F12.4,WBGene00016263,Public name for WBGene00016263. History: N.A.
C30H6.6,C30H6.6,WBGene00001811,Sequence name for WBGene00001811(haf-1). History: N.A.
C31B8.12,C31B8.12,WBGene00016285,Public name for WBGene00016285. History: N.A.
C31C9.2,C31C9.2,WBGene00007836,Public name for WBGene00007836. History: N.A.
C31E10.5,C31E10.5,WBGene00007846,Public name for WBGene00007846. History: N.A.
C31E10.6,C31E10.6,WBGene00007847,Public name for WBGene00007847. History: N.A.
C31H1.8,C31H1.8,WBGene00016291,Sequence name for WBGene00016291(oops-1). History: N.A.
C32A3.3,C32A3.3,WBGene00007860,Sequence name for WBGene00007860(rilp-1). History: N.A.
C32B5.1,C32B5.1,WBGene00016295,Sequence name for WBGene00016295(fbxc-40). History: N.A.
C32B5.10,C32B5.10,WBGene00016303,Sequence name for WBGene00016303(fbxc-32). History: N.A.
C32C4.7,C32C4.7,WBGene00044286,Sequence name for WBGene00044286(ugt-35). History: N.A.
C32D5.3,C32D5.3,WBGene00016311,Sequence name for WBGene00016311(efr-3). History: N.A.
C32D5.5,C32D5.5,WBGene00016313,Sequence name for WBGene00016313(set-4). History: Renamed on 2007-05-03
C32E12.2,C32E12.2,WBGene00016328,Sequence name for WBGene00016328(pde-5). History: N.A.
C32E8.3,C32E8.3,WBGene00016321,Sequence name for WBGene00016321(tppp-1). History: N.A.
C32E8.8,C32E8.8,WBGene00004217,Sequence name for WBGene00004217(ptr-2). History: Renamed on 2015-03-05
