# Supplementary File 5. Genes upregulated in hda-1[KKRR],log2Foldchange >=2,padj<=0.05
Gene name,baseMean,log2FoldChange,lfcSE,pvalue,padj,Category,Input,Suggested Match,History
C01G10.14,4.28821033297757,1.48239470219998,2.29693939086251,0.0043022102515857,0.039783879745847,Spermatogenic,C01G10.14,WBGene00007239,"Public name for WBGene00007239. History: Split into C01G10.19(WBGene00077584). History of WBGene00007239: Split into ""WBGene00077584"" on 2008-02-06"
C01G5.4,7.96625670714604,1.33512483504912,1.43794015465731,0.0017801535113631,0.0203082818949384,Spermatogenic,C01G5.4,WBGene00015306,Public name for WBGene00015306. History: N.A.
C03A7.2,225.061119784941,1.3048490160505,0.244027684805562,3.0439295062693703e-09,1.91186134157818e-07,Other,C03A7.2,WBGene00015366,Public name for WBGene00015366. History: N.A.
C04F12.7,20.4824708153802,6.17756638911549,1.53277083548288,3.60502039738858e-06,0.0001025550331877,Spermatogenic,C04F12.7,WBGene00007301,Public name for WBGene00007301. History: N.A.
C04G2.9,131.644095063098,9.44753826338019,1.38806242866211,2.1451711611397399e-13,2.44724628383084e-11,Spermatogenic,C04G2.9,WBGene00007308,Sequence name for WBGene00007308(nsph-3.2). History: N.A.
C04G6.6,317.184843511389,1.11680167313758,0.133366483640231,3.1551332037393e-18,5.78268675701728e-16,Spermatogenic,C04G6.6,WBGene00015456,Public name for WBGene00015456. History: N.A.
C05B5.2,12.085665843465,6.44422857079457,1.5118946805597,1.71197300392113e-06,5.3018997739164e-05,Spermatogenic,C05B5.2,WBGene00007320,"Public name for WBGene00007320. History: Split into C05B5.17(WBGene00219314). History of WBGene00007320: Split into ""WBGene00219314"" on 2011-11-21"
C05C12.5,5.27468552915773,4.28454314127466,2.66557999459241,0.000298343445295,0.0047044847932283,Spermatogenic,C05C12.5,WBGene00007337,Public name for WBGene00007337. History: N.A.
C07G1.7,27.1801529636242,2.06720493840725,0.427881674563708,8.17285597757103e-08,3.55535135522351e-06,Spermatogenic,C07G1.7,WBGene00015573,Public name for WBGene00015573. History: N.A.
C08F11.10,8.55770033694458,5.76376273391933,1.76062668894445,1.86646609085692e-05,0.0004468327814942,Spermatogenic,C08F11.10,WBGene00007457,Public name for WBGene00007457. History: N.A.
C08F11.7,61.2488306568029,3.24530383556344,0.331784319358025,8.605263354779211e-23,2.46684216170337e-20,Spermatogenic,C08F11.7,WBGene00007454,Public name for WBGene00007454. History: N.A.
C08F8.6,10.4572170039362,2.50004160630822,2.41456742128127,0.001270357326181,0.0156588697979092,Spermatogenic,C08F8.6,WBGene00007448,Public name for WBGene00007448. History: N.A.
C08G9.2,19.8261757144948,1.15476921035904,0.537024393570045,9.99849195141572e-05,0.0019298025018451,Other,C08G9.2,WBGene00015620,Public name for WBGene00015620. History: N.A.
C09B8.4,59.9978299708885,1.95038205353759,0.239007037634318,2.72808079401666e-17,4.765616137047851e-15,Neutral,C09B8.4,WBGene00015623,Public name for WBGene00015623. History: N.A.
C09B9.2,7.40273288713972,2.34221288547882,2.55116317419365,0.0016731262007092,0.0193639243518943,Spermatogenic,C09B9.2,WBGene00015627,Public name for WBGene00015627. History: N.A.
C09B9.4,9.23751827648536,3.80288546426576,2.47142759155723,0.0003854614935153,0.0058314742862004,Other,C09B9.4,WBGene00015629,Public name for WBGene00015629. History: N.A.
C09F9.2,49.8854132768756,1.45767840026363,0.330458499966155,2.46350401150399e-07,9.43218316733377e-06,Spermatogenic,C09F9.2,WBGene00007479,Public name for WBGene00007479. History: N.A.
C10G11.8,46.4125708147274,5.98507618939577,0.874566372947243,1.95649997982704e-12,1.95300622986306e-10,Spermatogenic,C10G11.8,WBGene00015688,Public name for WBGene00015688. History: N.A.
C14A6.13,5.71960082093949,5.06959921893273,2.24165296421297,9.85008447184827e-05,0.001908560561443,Spermatogenic,C14A6.13,WBGene00050956,Public name for WBGene00050956. History: N.A.
C14C10.1,16.6996095599031,6.73471317301737,1.4611254568453,4.55707984197655e-07,1.62773650585616e-05,Spermatogenic,C14C10.1,WBGene00007584,Public name for WBGene00007584. History: N.A.
C14C11.1,24.8710293673273,1.05544552491054,0.732071417736548,0.000447919746332,0.0066076667390388,Spermatogenic,C14C11.1,WBGene00015765,Public name for WBGene00015765. History: N.A.
C15C6.2,54.8233417313957,3.74933364432802,0.412443696069596,5.66666835091652e-20,1.2422225914362101e-17,Spermatogenic,C15C6.2,WBGene00007601,Public name for WBGene00007601. History: N.A.
C15H11.1,4.22922473028256,1.29462420695254,2.14283089131709,0.0053089223191243,0.0464790536631243,Spermatogenic,C15H11.1,WBGene00007613,"Public name for WBGene00007613. History: Split into C15H11.13(WBGene00077576). History of WBGene00007613: Split into ""WBGene00077576"" on 2008-02-06"
C15H7.3,5.07072061846081,3.05549779689494,2.67669872182931,0.000884972594281,0.0116126685493685,Spermatogenic,C15H7.3,WBGene00007610,Public name for WBGene00007610. History: N.A.
C16C8.18,6.42266986482568,3.00183263106894,2.66782367742954,0.000925389863593,0.0120581103437878,Spermatogenic,C16C8.18,WBGene00015855,Public name for WBGene00015855. History: N.A.
C17F3.1,18.0041281075352,5.00146488297816,1.15494661207078,2.33597191158173e-06,7.09678423138146e-05,Spermatogenic,C17F3.1,WBGene00015907,Public name for WBGene00015907. History: N.A.
C17G10.3,3.10663523130821,1.28494935967204,2.16524597339296,0.005479119072933,0.0476704678874641,Spermatogenic,C17G10.3,WBGene00015917,Public name for WBGene00015917. History: N.A.
C17H12.12,18.9075481317831,3.40669553472292,0.80250471793709,3.00012452007459e-06,8.8266821406405e-05,Spermatogenic,C17H12.12,WBGene00015937,Public name for WBGene00015937. History: N.A.
C17H12.3,10.8135997138008,6.53655614420854,1.50237021913399,1.24917720693053e-06,3.96755715155775e-05,Spermatogenic,C17H12.3,WBGene00015929,Public name for WBGene00015929. History: N.A.
C17H12.5,8.95852431737087,5.22284110635049,2.02951906983761,6.2066684545223e-05,0.0012708892549736,Spermatogenic,C17H12.5,WBGene00015931,Public name for WBGene00015931. History: N.A.
C18G1.9,5.53609956119438,1.57513986053155,2.22994397505682,0.0035661150010158,0.0346051103458992,Spermatogenic,C18G1.9,WBGene00015987,Public name for WBGene00015987. History: N.A.
C18H7.4,6.26759184382483,5.03486211087018,2.23566902450553,0.0001009158952157,0.0019319173090968,Spermatogenic,C18H7.4,WBGene00015994,Public name for WBGene00015994. History: N.A.
C24A11.1,7.70789582504905,1.94889673845429,1.98248357656113,0.0015633604331081,0.0184176708557949,Spermatogenic,C24A11.1,WBGene00016040,Public name for WBGene00016040. History: N.A.
C24B9.3,10.550034407861,1.24372345319384,0.98942090424301,0.0006820760643852,0.0093222621024782,Neutral,C24B9.3,WBGene00016048,Public name for WBGene00016048. History: N.A.
C24D10.2,8.52760502938059,2.56605580938243,2.02592937348049,0.0007725475619499,0.010393600171601,Spermatogenic,C24D10.2,WBGene00016054,Public name for WBGene00016054. History: N.A.
C25D7.1,7.67818814448065,3.36590575034602,2.62625051897294,0.0006436345291999,0.0088947268683009,Spermatogenic,C25D7.1,WBGene00007714,Public name for WBGene00007714. History: N.A.
C27D6.11,7.12158494460092,1.22506058611674,2.03684365026681,0.0055622614612109,0.0481814307084013,Spermatogenic,C27D6.11,WBGene00044388,Public name for WBGene00044388. History: N.A.
C27D6.3,12.1440528933798,5.84348935483307,1.7255795851438,1.50600536368816e-05,0.0003692355255709,Spermatogenic,C27D6.3,WBGene00016161,Public name for WBGene00016161. History: N.A.
C27D8.1,18.3735520458818,4.16862999225708,2.18870260591626,0.000206909230521,0.0034736774655508,Spermatogenic,C27D8.1,WBGene00007777,Public name for WBGene00007777. History: N.A.
C27D8.2,24.8744968090328,2.3381344121382,0.823894327894077,3.7293580548906e-05,0.0008127528860365,Spermatogenic,C27D8.2,WBGene00007778,Public name for WBGene00007778. History: N.A.
C30G7.3,13.5305610905871,5.11271361370043,1.87827037085315,5.22869712573107e-05,0.0010865582502913,Spermatogenic,C30G7.3,WBGene00044177,Public name for WBGene00044177. History: N.A.
C31H1.5,5.58492371613384,1.81103860161509,2.42950444204298,0.0029270133917538,0.0297926480929993,Spermatogenic,C31H1.5,WBGene00016288,Public name for WBGene00016288. History: N.A.
C33F10.1,32.1567122936594,6.73448993423945,1.38127391854369,1.49449666261988e-07,6.03193959858856e-06,Spermatogenic,C33F10.1,WBGene00016351,Public name for WBGene00016351. History: N.A.
C33F10.11,13.6250611938488,5.91625177068697,1.61003287836828,8.70105731853999e-06,0.0002251801407899,Spermatogenic,C33F10.11,WBGene00016357,Public name for WBGene00016357. History: N.A.
C34B2.3,4.83420985705575,2.01729053139628,2.55920944958375,0.0024318500034821,0.0257051829053692,Spermatogenic,C34B2.3,WBGene00016388,Public name for WBGene00016388. History: N.A.
C34D4.3,18.1447201780295,5.2730145036282,1.72412259104494,3.05905599296255e-05,0.0006826396407449,Spermatogenic,C34D4.3,WBGene00016399,Public name for WBGene00016399. History: N.A.
C34F11.2,4.4643507931436,2.64030939133534,2.68606877800175,0.0013277449228561,0.0162409061679777,Spermatogenic,C34F11.2,WBGene00016414,Public name for WBGene00016414. History: N.A.
C34F11.5,14.6816980714889,6.14983421470502,1.55056153475628,4.25536792289506e-06,0.0001198363057379,Spermatogenic,C34F11.5,WBGene00016416,Public name for WBGene00016416. History: N.A.
C35E7.10,6.7952598022714,4.28689746753608,2.39344437055043,0.0002348730985612,0.0038502657506073,Spermatogenic,C35E7.10,WBGene00016462,Public name for WBGene00016462. History: N.A.
C36H8.1,12.1886811775812,4.4485976705016,2.17560812179235,0.0001586668947358,0.0028336994938447,Spermatogenic,C36H8.1,WBGene00007987,Public name for WBGene00007987. History: N.A.
C38C3.3,14.0909323326918,1.61705614623369,1.26138318560372,0.0006757128032041,0.0092692872881258,Spermatogenic,C38C3.3,WBGene00016512,"Public name for WBGene00016512. History: Split into C38C3.10(WBGene00045390). History of WBGene00016512: Split into ""WBGene00045390"" on 2007-04-20"
C38D9.2,1319.90284656605,2.16836340278157,0.367244160111713,3.860344689948e-10,2.83938510747491e-08,Spermatogenic,C38D9.2,WBGene00008010,Public name for WBGene00008010. History: N.A.
C39H7.1,46.0153981620349,6.13634157564288,1.04850817850363,1.11773452909329e-09,7.57349820318968e-08,Spermatogenic,C39H7.1,WBGene00016541,Public name for WBGene00016541. History: N.A.
C40A11.8,85.5207394084676,2.95764442547821,0.454566642750954,3.6601093878805594e-11,3.0537330564555703e-09,Spermatogenic,C40A11.8,WBGene00016551,Public name for WBGene00016551. History: N.A.
C41G7.6,7.32980679316145,4.68855630039209,2.48425451685615,0.000181126958905,0.0031542046737676,Spermatogenic,C41G7.6,WBGene00008063,Sequence name for WBGene00008063(cycl-2). History: N.A.
C43E11.5,8.6085038876828,1.47690292410719,1.67922468976607,0.0021186286551852,0.0231085545024108,Spermatogenic,C43E11.5,WBGene00016605,Public name for WBGene00016605. History: N.A.
C45G9.9,24.9025560081072,6.82376861438139,1.44396989321235,2.72041492667002e-07,1.03449792109425e-05,Spermatogenic,C45G9.9,WBGene00016680,Public name for WBGene00016680. History: N.A.
C46A5.1,11.0476800330111,1.37649797722443,1.01529455646495,0.0005385500306627,0.0077239795365354,Spermatogenic,C46A5.1,WBGene00016698,Public name for WBGene00016698. History: N.A.
C46E10.1,5.41375358634627,2.9294108229558,2.64290219641127,0.000975409413625,0.012607025715986,Spermatogenic,C46E10.1,WBGene00016707,Public name for WBGene00016707. History: N.A.
C48B6.4,4.5762327697079,2.06069815197744,2.55713168305979,0.0023091728193402,0.0247284981994482,Spermatogenic,C48B6.4,WBGene00016742,Public name for WBGene00016742. History: N.A.
C48E7.7,30.9890318237683,6.797608174974,1.45037726272866,3.23935769167693e-07,1.20720063309827e-05,Spermatogenic,C48E7.7,WBGene00016752,Public name for WBGene00016752. History: N.A.
C50C3.2,11.983888631661,2.91606951043223,1.61632202108708,0.0002717063425319,0.0043519726497235,Spermatogenic,C50C3.2,WBGene00016800,Public name for WBGene00016800. History: N.A.
C50E10.1,19.868666483751,2.55699779245122,0.726269222214191,1.10091384559719e-05,0.0002797321998585,Spermatogenic,C50E10.1,WBGene00016825,Public name for WBGene00016825. History: N.A.
C50F2.5,4.05153667619109,2.26021217046211,2.66905715701566,0.0019499696841804,0.0217571467755864,Spermatogenic,C50F2.5,WBGene00016839,Public name for WBGene00016839. History: N.A.
C50F4.10,5.01815258933312,1.61978621243806,2.34879705241483,0.0036227815390632,0.0349624945115929,Spermatogenic,C50F4.10,WBGene00008235,Public name for WBGene00008235. History: N.A.
C53B7.2,50.8748784955813,1.13044115746186,0.316053348953011,4.52067691202298e-06,0.0001266695936752,Spermatogenic,C53B7.2,WBGene00016893,Public name for WBGene00016893. History: N.A.
C53D6.10,6.35760064851639,2.81456255936701,2.58198735776504,0.0010461638786583,0.0133517262139277,Spermatogenic,C53D6.10,WBGene00023424,Public name for WBGene00023424. History: N.A.
C55C3.3,350.548409181938,1.2229222977317,0.17306691199634,6.417096037966141e-14,7.63224826643207e-12,Spermatogenic,C55C3.3,WBGene00016953,Public name for WBGene00016953. History: N.A.
C55C3.4,3.97769871078817,2.42391571826317,2.54919594138977,0.0015288590731301,0.0180874544313171,Spermatogenic,C55C3.4,WBGene00016954,Public name for WBGene00016954. History: N.A.
ceh-20,213.793608948612,1.17848904903616,0.147818373999447,7.0248584521781e-17,1.1549693749316301e-14,Oogenic,ceh-20,WBGene00000443,Public name for WBGene00000443. History: N.A.
clec-123,20.9545732690244,3.09153249078634,0.729861951316537,2.69154674770781e-06,7.98182828630593e-05,Spermatogenic,clec-123,WBGene00021288,Public name for WBGene00021288. History: N.A.
clec-63,153.724591226703,1.06326975747315,0.198933178848432,5.315614231173021e-09,3.11144330390127e-07,Neutral,clec-63,WBGene00009394,Public name for WBGene00009394. History: N.A.
clec-73,12.8553290152999,3.86845729601008,1.71639885127943,0.0001293477085744,0.0023942175196388,Spermatogenic,clec-73,WBGene00021579,Public name for WBGene00021579. History: N.A.
clec-79,12.5000111721656,4.68779338922567,2.04213919085574,0.0001057255805661,0.0020136490472398,Spermatogenic,clec-79,WBGene00018548,Public name for WBGene00018548. History: N.A.
cls-3,481.488169452638,1.92994414211998,0.11635434851867,1.18652343544806e-62,2.21088866805156e-59,Neutral,cls-3,WBGene00013847,Public name for WBGene00013847. History: N.A.
col-103,58.4605576649935,1.70581011257217,0.378588421145195,1.86939316412644e-07,7.28216570555177e-06,Neutral,col-103,WBGene00000677,Public name for WBGene00000677. History: N.A.
col-119,380.762614596375,1.08877053247036,0.237172368914557,1.68821548752422e-07,6.6693459895833e-06,Neutral,col-119,WBGene00000693,Public name for WBGene00000693. History: N.A.
col-124,447.979512335655,2.35348804001286,0.171750649191477,4.40977229821142e-43,5.477917143778189e-40,Neutral,col-124,WBGene00000698,Public name for WBGene00000698. History: N.A.
col-125,7.2773673843636,2.87759472327267,1.32657752016948,0.0001432446128411,0.0025955830981588,Neutral,col-125,WBGene00000699,Public name for WBGene00000699. History: N.A.
col-129,41.6785451890544,3.54963826351963,0.376718554093524,2.65602066630529e-21,6.74870705665752e-19,Neutral,col-129,WBGene00000703,Public name for WBGene00000703. History: N.A.
col-139,41.169466490563,4.92446569349594,0.504989909089964,7.14814521587776e-23,2.10305956614509e-20,Neutral,col-139,WBGene00000712,Public name for WBGene00000712. History: N.A.
col-140,467.465936437033,1.28810613426037,0.191295789565488,5.640844878422799e-13,6.12278113988028e-11,Neutral,col-140,WBGene00000713,Public name for WBGene00000713. History: N.A.
col-142,13.9607255990337,1.95382449597396,1.15603620737565,0.0002854983609412,0.0045468257483229,Neutral,col-142,WBGene00000715,Public name for WBGene00000715. History: N.A.
col-159,28.7344796951514,3.89930862709055,0.524311088615727,5.6349619699025205e-14,6.922953277308819e-12,Neutral,col-159,WBGene00000732,Public name for WBGene00000732. History: N.A.
col-160,164.317403105048,1.6049534631818,0.23950410250306,5.88507659436737e-13,6.326457338944919e-11,Neutral,col-160,WBGene00000733,Public name for WBGene00000733. History: N.A.
col-178,241.391515234946,1.05152240343017,0.2234844330859,1.10038652613596e-07,4.60761099707867e-06,Neutral,col-178,WBGene00000751,Public name for WBGene00000751. History: N.A.
col-179,77.2773816493449,2.53957991870743,0.244806562502245,1.64176990419415e-25,6.32930604444504e-23,Neutral,col-179,WBGene00000752,Public name for WBGene00000752. History: N.A.
col-19,215.398691020937,2.31740699270634,0.195981354306484,1.11447834755417e-32,8.30657861710377e-30,Neutral,col-19,WBGene00000608,Public name for WBGene00000608. History: N.A.
col-20,284.261586403895,2.44936420414777,0.233502697613237,4.31050157051212e-26,1.92765630233302e-23,Neutral,col-20,WBGene00000609,Public name for WBGene00000609. History: N.A.
col-42,61.4358775368738,1.73863562534736,0.253663218430106,2.64991765623924e-13,2.9332751877975004e-11,Neutral,col-42,WBGene00013489,Public name for WBGene00013489. History: N.A.
col-8,176.036819345781,1.24919839885074,0.262770076218963,6.62077166334252e-08,2.96080908784678e-06,Neutral,col-8,WBGene00000597,Public name for WBGene00000597. History: N.A.
col-80,232.905744133873,1.85220569639417,0.282685998564518,2.79846658108666e-12,2.67409028859392e-10,Neutral,col-80,WBGene00000656,Public name for WBGene00000656. History: N.A.
col-81,24.7626285571894,5.32091432855716,0.716924888824576,3.92337595605257e-14,4.9916845489808e-12,Neutral,col-81,WBGene00000657,Public name for WBGene00000657. History: N.A.
col-92,9.26946360366258,1.46355484458295,1.90387267402174,0.003050277800503,0.0307226178465077,Neutral,col-92,WBGene00000667,Public name for WBGene00000667. History: N.A.
col-93,295.950009712249,1.83640846087795,0.214267712678135,5.74135938069338e-19,1.12611224344126e-16,Neutral,col-93,WBGene00000668,Public name for WBGene00000668. History: N.A.
col-94,48.481098933013,1.61102870568255,0.488796263329633,9.08089403063005e-06,0.0002333894143964,Neutral,col-94,WBGene00000669,Public name for WBGene00000669. History: N.A.
col-98,49.1447397747501,2.17249028463465,0.379905395519915,1.12627870506924e-09,7.58541923052658e-08,Spermatogenic,col-98,WBGene00000673,Public name for WBGene00000673. History: N.A.
comp-1,4.3766362759791,2.05817535897864,2.6307073360949,0.0023944274807828,0.0253741224977748,Spermatogenic,comp-1,WBGene00018158,Public name for WBGene00018158. History: N.A.
cpg-9,2.85761019886999,1.23125837024799,1.90268252663088,0.0047897142433539,0.0432195361103285,Neutral,cpg-9,WBGene00022072,Public name for WBGene00022072. History: N.A.
csp-2,26.8875492445715,3.77466892979287,0.429063373564653,7.98865734586747e-19,1.5137828665559002e-16,Other,csp-2,WBGene00000820,Public name for WBGene00000820. History: N.A.
csq-1,60.0011427220462,1.2210192667439,0.289859195291876,6.16753005106255e-07,2.12163033756552e-05,Neutral,csq-1,WBGene00000822,Public name for WBGene00000822. History: N.A.
cyc-2.2,10.8054220698607,2.78781747241616,1.92134616428097,0.0005254831424729,0.0076001313490914,Spermatogenic,cyc-2.2,WBGene00013854,Public name for WBGene00013854. History: N.A.
D1086.17,6.54000613289164,4.80396789998997,2.39728139950496,0.0001500884329347,0.0027108056223108,Spermatogenic,D1086.17,WBGene00045355,Public name for WBGene00045355. History: N.A.
D1086.6,124.99344750053,1.06618687183428,0.207642664354588,1.52894701369971e-08,8.02517728317499e-07,Neutral,D1086.6,WBGene00008393,"Public name for WBGene00008393. History: Split into D1086.10(WBGene00044080). History of WBGene00008393: Split into ""WBGene00044080"" on 2005-01-11"
dpy-14,36.3811141940112,2.24181649878649,0.506697775117297,6.05792612505483e-07,2.09683015721712e-05,Other,dpy-14,WBGene00001075,Public name for WBGene00001075. History: N.A.
dyf-3,169.648999514159,1.93617457497875,0.178519465312558,2.10142252793658e-28,1.23652125591215e-25,Spermatogenic,dyf-3,WBGene00001119,Public name for WBGene00001119. History: N.A.
E03H12.5,27.1143146934174,5.83841381036819,1.47338121749987,4.8439082822473e-06,0.0001353872364888,Spermatogenic,E03H12.5,WBGene00017112,Public name for WBGene00017112. History: N.A.
E03H12.7,5.29484438349709,3.80272202828694,2.61071825761906,0.0004328586765233,0.0064524800047077,Spermatogenic,E03H12.7,WBGene00017114,Public name for WBGene00017114. History: N.A.
emb-9,1462.83205443225,1.06294982152837,0.116974693955059,7.07928396227119e-21,1.648883222879e-18,Spermatogenic,emb-9,WBGene00001263,Public name for WBGene00001263. History: N.A.
F07A5.2,19.3498151218895,1.52990725876231,0.866340100371493,0.0002182174551918,0.0036304630194117,Spermatogenic,F07A5.2,WBGene00008541,Public name for WBGene00008541. History: N.A.
F07B7.1,1096.05857016661,1.79395388255001,0.167574590704577,5.248576278225259e-28,2.9339541395279204e-25,Spermatogenic,F07B7.1,WBGene00017185,Public name for WBGene00017185. History: N.A.
F07B7.2,1911.51749139689,2.87509401751549,0.0939303190825845,6.38586668329801e-206,7.13939895192717e-202,Spermatogenic,F07B7.2,WBGene00017186,Public name for WBGene00017186. History: N.A.
F07B7.7,78.7344338769345,1.61098766700443,0.372518286896716,3.64353807316411e-07,1.33120116529329e-05,Other,F07B7.7,WBGene00017188,Public name for WBGene00017188. History: N.A.
F08B4.8,27.9944020803203,7.42024760646793,1.41325410899468,1.55188833200476e-08,8.10752876252952e-07,Other,F08B4.8,WBGene00255375,Public name for WBGene00255375. History: N.A.
F08H9.2,48.6303777011181,4.09934760977173,0.641205561079018,8.227399016472769e-11,6.6174331657673104e-09,Spermatogenic,F08H9.2,WBGene00008590,Public name for WBGene00008590. History: N.A.
F09C12.8,6.61989886648527,2.91584270067372,2.64560520687797,0.000989898603322,0.0127500764805766,Other,F09C12.8,WBGene00017279,Public name for WBGene00017279. History: N.A.
F10C1.23,3.21492614559559,1.53004345655833,2.32937608522447,0.0040795335423407,0.0380393536308335,Other,F10C1.23,WBGene00271819,Public name for WBGene00271819. History: N.A.
F11G11.4,7.46521461625519,1.05389490142225,1.30877081835913,0.0026517264454532,0.0275523249629805,Spermatogenic,F11G11.4,WBGene00017384,Public name for WBGene00017384. History: N.A.
F13A7.1,17.6676804044361,6.80542818701243,1.48211342212519,4.68594158247149e-07,1.66313736165178e-05,Spermatogenic,F13A7.1,WBGene00008724,Public name for WBGene00008724. History: N.A.
F17C8.7,5.53214632054475,3.5354279298264,2.63128657751954,0.0005553531946919,0.0079093614224912,Other,F17C8.7,WBGene00008912,Public name for WBGene00008912. History: N.A.
F17E9.5,58.6336844201458,8.31628620699767,1.39218881132515,1.32133547791292e-10,1.03304410091374e-08,Spermatogenic,F17E9.5,WBGene00017542,Public name for WBGene00017542. History: N.A.
F21H7.2,11.7790499863443,2.89539350766708,1.23767043315684,0.0001078331768837,0.0020468164984041,Spermatogenic,F21H7.2,WBGene00009028,Public name for WBGene00009028. History: N.A.
F21H7.5,59.478330946932,7.12873536737689,1.36754181876943,2.28705920979932e-08,1.15698289436907e-06,Spermatogenic,F21H7.5,WBGene00009031,Public name for WBGene00009031. History: N.A.
F26B1.8,29.0953713752586,6.32464297978205,1.40254491933655,8.13533224740993e-07,2.67508866253068e-05,Spermatogenic,F26B1.8,WBGene00194703,Public name for WBGene00194703. History: N.A.
F26F4.2,7.90595176946778,1.18507158085509,1.78987639810577,0.0045828147464205,0.0418251990734541,Spermatogenic,F26F4.2,WBGene00005012,Public name for WBGene00005012. History: N.A.
F27C1.1,23.7960423222591,5.816212893935,1.50371356817203,6.05060617716442e-06,0.0001637912277498,Spermatogenic,F27C1.1,WBGene00017851,Public name for WBGene00017851. History: N.A.
F27C8.5,7.73335196308828,4.96443535607236,2.22498969364129,0.0001061701352876,0.0020186770621013,Spermatogenic,F27C8.5,WBGene00009185,Sequence name for WBGene00009185(pei-1). History: N.A.
F31E8.5,5.79348381713512,4.40612086177576,2.48989418149373,0.0002325201290925,0.0038172908124145,Spermatogenic,F31E8.5,WBGene00017955,Public name for WBGene00017955. History: N.A.
