# Table S2.  Normalized siRNA reads (reads per million total) from mutator targets in each of the mutator mutants. Related to Figure 3.
Sequence ID,wild type...2,mut-2,mut-7,rde-2,mut-15,wild type...8,mut-16,control,mut-14 smut-1,Input,Suggested Match,History
B0205.8,23.9478698549716,11.0252546789784,9.51243399327752,9.12763760300051,11.0902172258109,18.7041249189559,4.29243560705288,18.7315068782221,4.74336266193564,B0205.8,WBGene00015022,Public name for WBGene00015022. History: N.A.
B0212.3,126.82786185282,13.7043847518231,8.08435931937455,12.3320247309465,16.6258209336866,111.227439605893,7.31392291924424,109.331563524088,7.44674754546482,B0212.3,WBGene00015037,Public name for WBGene00015037. History: N.A.
B0228.7,35.283456144521,10.5448165558582,24.2530779581237,41.2193703335745,42.6841047821789,34.0658758336677,4.78080815209135,32.0174242045281,5.31806751539537,B0228.7,WBGene00015064,Public name for WBGene00015064. History: N.A.
B0244.2,23.5755130870415,9.25243891967552,9.67911912792428,10.3353183833835,13.9297914007449,23.6252088040482,5.39333432337645,26.3008739043802,4.79412168825444,B0244.2,WBGene00002048,Sequence name for WBGene00002048(ida-1). History: N.A.
B0250.11,84.105670586552,52.9349722017768,53.4190873831262,86.9095797646401,191.764191790485,79.9802956657516,1.61884696651058,74.7877846327807,3.00435414753477,B0250.11,WBGene00050926,Public name for WBGene00050926. History: N.A.
B0250.2,139.895808573013,3.10141663407595,3.49244322596981,6.92620567080555,19.6833436560307,84.2385487518118,0.713553455536022,116.860095346068,0.435907173393063,B0250.2,WBGene00007119,Sequence name for WBGene00007119(calf-1). History: N.A.
B0250.7,293.581739869178,56.1614862153919,125.598606385803,134.413438505796,200.759047233279,257.2658164318,22.8961465045121,247.844288546912,27.8944265373778,B0250.7,WBGene00007124,Public name for WBGene00007124. History: N.A.
B0250.8,2855.27757969522,661.066955553288,740.786013152929,1126.94434219375,2545.01210249183,2417.18730546009,14.7705565295957,2571.90293774229,93.0225908020796,B0250.8,WBGene00007125,Public name for WBGene00007125. History: N.A.
B0261.8,29.0933761191665,4.49705411941012,4.26854172062977,4.7300916776233,6.46896406672919,17.9590787491912,2.28337105771527,21.5784828336864,3.4872573871445,B0261.8,WBGene00015096,Public name for WBGene00015096. History: N.A.
B0272.3,22.2842880912764,2.94634580237215,6.98488645193962,5.40581906014092,7.63006018127033,18.7644186034151,0.428132073321613,21.9287828796878,1.04617721614335,B0272.3,WBGene00007129,Public name for WBGene00007129. History: N.A.
B0280.10,76.1379843118612,61.252978523,65.1922735514364,102.203766605789,161.447650212387,87.6209761395519,25.117081634868,84.7375811277391,33.2161266125514,B0280.10,WBGene00015105,Sequence name for WBGene00015105(pot-1). History: N.A.
B0280.6,23.5782424852686,0.784953001368747,2.37432341509899,5.80826188580814,7.40885703487243,21.4926847860735,0.0852005989041938,23.9569523655125,0.10586432898613,B0280.6,WBGene00023224,Public name for WBGene00023224. History: N.A.
B0281.4,188.591104772469,48.227028659881,19.014413119169,25.3397768444106,87.9115629581146,160.665300917653,2.78285847659049,139.209238280957,5.75397468878843,B0281.4,WBGene00015111,Public name for WBGene00015111. History: N.A.
B0284.3,701.336066872673,65.9051034741139,76.0576524766758,133.2872262016,194.511244331225,640.164650122516,2.35472640326887,561.285763708046,4.79497890732369,B0284.3,WBGene00007133,Public name for WBGene00007133. History: N.A.
B0285.7,125.08801838249,9.3378569737091,8.28289858525686,8.85101402294694,21.2963960142911,101.1067580621,2.03851565279449,139.727147800268,2.87394448587864,B0285.7,WBGene00007139,Sequence name for WBGene00007139(mnp-1). History: N.A.
B0286.1,57.7740802366426,0.620283326815189,1.55219698931991,0.844659228147019,2.04574077323915,35.8456769115023,0.392454400544812,36.2047388772133,0.527836818887505,B0286.1,WBGene00015115,Public name for WBGene00015115. History: N.A.
B0303.2,344.788952600661,12.0955248728962,12.9996497855543,61.8305912444129,105.439386567137,307.559873907682,1.78436253377666,346.811469660929,2.52877443764846,B0303.2,WBGene00015124,Sequence name for WBGene00015124(anmt-1). History: N.A.
B0303.5,57.8287125782048,5.60093302489457,5.75367297223757,10.6077591165288,30.7215167850373,54.6232785436126,0.380435167840348,59.0160546619652,0.286977684979673,B0303.5,,Sequence name for Suppressed gene WBGene00015127. Molecular name for Suppressed gene WBGene00015127. Public name for Suppressed gene WBGene00015127. History of WBGene00015127: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
B0303.7,109.282384838269,9.54119640947722,10.4163719055899,17.8885605962746,37.1885294108306,94.2474832049084,2.82075855667086,98.4360764392063,2.36746110290502,B0303.7,WBGene00015128,Public name for WBGene00015128. History: N.A.
B0303.Tc3,68.0151846692385,5.97456728028989,5.95380556129518,10.962354925469,31.659500293968,63.1597857341155,0.532290688558904,68.100092455485,0.356060859962739,,,
B0304.8,95.551571959508,2.55945588469491,2.73212001958926,3.93580672793495,3.56760216578643,93.3841691752095,0.942039556371129,93.2772246784217,1.38498798159742,B0304.8,WBGene00005061,Sequence name for WBGene00005061(sra-35). History: N.A.
B0348.4,60.8833146990218,2.06718106489257,2.21200750201285,4.6292704157426,2.95868442342306,51.5758614013542,2.29891566943005,66.6357119885569,1.23887864786479,B0348.4,WBGene00001177,Sequence name for WBGene00001177(egl-8). History: N.A.
B0348.5,44.2590721812852,0.465212495111392,0.582073870994968,1.26698884222053,1.93516019090189,28.5492978322345,0.32109905499121,43.2620556811732,1.00258649880404,B0348.5,WBGene00015153,Sequence name for WBGene00015153(idpp-2). History: N.A.
B0350.2,17.7448960726831,4.51920709536781,4.94762790345723,7.43300120769376,3.64915921712929,13.9938124541315,4.27010775034343,13.8193368147553,3.83598312585895,B0350.2,WBGene00006780,Sequence name for WBGene00006780(unc-44). History: N.A.
B0361.4,45.8572712053752,2.03142789531974,4.87159548995599,4.31408465894177,6.31460098109812,36.6861588359369,0.177199504147343,36.0544705323494,0.636937595350056,B0361.4,WBGene00015158,Public name for WBGene00015158. History: N.A.
B0365.4,15.8666634623502,0.0825318751032244,0.0751587739534142,2.36184563071778,0.325528471478755,12.6037297031475,0.0229918558444134,12.0517261727462,0.0487424094077614,,,
B0391.10,168.576512690489,7.90861241689366,12.9996497855543,22.9747310055989,29.967337813395,152.491101397281,4.49538676987694,151.679919918607,5.79756540612774,B0391.10,WBGene00007165,Public name for WBGene00007165. History: N.A.
B0391.5,9.33987777136782,4.73689881313102,2.91416051121924,4.33658476887495,4.32856535464687,11.8426987004287,3.20971234748503,11.2886760235951,3.04837295253181,B0391.5,WBGene00007162,Sequence name for WBGene00007162(fbxa-153). History: N.A.
B0391.8,17.3838080712041,3.57955169849598,2.47381395172861,5.64513917478258,4.34950290526521,18.1537025472954,2.42608174882247,18.4374590878738,2.68082911636734,B0391.8,WBGene00014643,Public name for WBGene00014643. History: N.A.
B0391.9,44.1559041808626,0.0775354158518987,1.06713543015744,3.85727714187139,3.53857863479203,37.4751478832152,0.142710691107204,53.1755469830128,0.174362869357225,B0391.9,WBGene00007164,Sequence name for WBGene00007164(fbxa-139). History: N.A.
B0399.1,28.0414383579074,21.5810404986354,15.4141127107045,16.0984049673749,25.176821909325,29.8015998289209,9.9043022182539,32.1720432015628,12.5153813130338,B0399.1,WBGene00007176,Sequence name for WBGene00007176(kcnl-1). History: N.A.
B0403.4,14.0308480574704,3.20479718854515,5.62671408628469,5.23688721451152,3.35427766422995,10.8989326938291,1.45089202625658,9.73834127883898,1.74362869357225,B0403.4,WBGene00015168,Sequence name for WBGene00015168(pdi-6). History: N.A.
B0412.1,16.7126004337715,1.18505755385179,1.08217218256722,1.0744563199993,2.04589982198703,16.7447067809515,0.485530457916856,14.7025563758278,1.09531225069475,B0412.1,WBGene00000895,Sequence name for WBGene00000895(dac-1). History: N.A.
B0412.2,47.6636161952302,0.155070831703797,0.388049247329979,0.675727382517615,0.663483494023506,40.5891286528806,0.214066036660807,28.7946637813152,0.0871814346786126,B0412.2,WBGene00000903,Sequence name for WBGene00000903(daf-7). History: N.A.
B0416.6,169.092352692602,0.465212495111392,3.6864678496348,8.784455972729,2.21161164674502,160.302897983252,0.856264146643227,137.52779806015,0.610270042750288,B0416.6,WBGene00001638,Sequence name for WBGene00001638(gly-13). History: N.A.
B0432.2,59.6563620789709,17.2162337756815,18.0621570633074,33.7913377095757,29.4152420592441,38.1256432079826,7.64221601584739,40.1416621880616,7.15261779383132,B0432.2,WBGene00015184,Sequence name for WBGene00015184(djr-1.1). History: N.A.
B0454.8,20.2902317777653,0.155070831703797,0.388232289427775,1.01384081677152,0.886071055904875,14.6792237829623,0.079594149418234,12.3317603017781,0.0002385327728779,B0454.8,WBGene00015199,Public name for WBGene00015199. History: N.A.
B0454.9,41.9206838644202,2.96147507263246,4.57526679070645,3.84685236636229,6.80227271086764,26.9075531352346,3.26267378157431,33.581260845339,2.72366622987873,B0454.9,WBGene00015200,Sequence name for WBGene00015200(lido-13). History: N.A.
B0457.3,26.4110081081795,5.42747910963291,25.2232010764486,19.9339577842696,21.2867620999208,23.6367247214692,0.392454400544812,34.0491644713363,0.741042194768207,B0457.3,WBGene00014660,Public name for WBGene00014660. History: N.A.
B0457.4,24.1413120988828,4.18691245600253,27.1634473130985,15.879593489164,35.6622378037635,16.7108019751443,0.463809746098415,22.979683017692,0.217953586696532,B0457.4,WBGene00007179,Public name for WBGene00007179. History: N.A.
B0478.2,17.5408154761762,0.099688391809584,0.0,0.0815224133832805,0.194437523943,13.3019482839626,0.0475702303690681,16.6900861304145,0.0108976793348266,B0478.2,,Sequence name for Suppressed gene WBGene00015201. Molecular name for Suppressed gene WBGene00015201. Public name for Suppressed gene WBGene00015201. History of WBGene00015201: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
B0495.7,41.2672001690305,6.0477624364481,19.2084377428339,30.6611299817368,15.4812815272152,35.9181574983825,6.06520437205619,33.6288044161346,5.40524895007398,B0495.7,WBGene00015206,Public name for WBGene00015206. History: N.A.
B0513.10,25.1416025238805,0.773938567533341,2.38091551303893,5.80140398495,7.36060245782682,22.7808585466382,0.0987929513442445,25.5369448130729,0.12109950988251,B0513.10,,Sequence name for Suppressed gene WBGene00023433. Molecular name for Suppressed gene WBGene00023433. Public name for Suppressed gene WBGene00023433. History of WBGene00023433: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
B0513.5,11.5217081891161,5.17754357153481,3.73710818139453,2.45014654094993,4.35992656914371,10.3543688676146,2.9675535935397,10.7041890508012,3.43095095608703,B0513.5,WBGene00007197,Sequence name for WBGene00007197(prdh-1). History: N.A.
B0545.1,13.2892967491353,1.41119663247577,3.59967898069899,6.3113123207162,2.69945831956605,10.7858499663553,1.83387852383766,12.2293539222375,2.04224721699666,B0545.1,WBGene00006599,Sequence name for WBGene00006599(tpa-1). History: Renamed on 2011-03-29
B0564.11,346.02547341732,170.112702379066,311.991594853303,367.764627935212,479.035082684972,314.807349016092,27.6145187292441,331.383843517326,44.113805947378,B0564.11,WBGene00023421,Sequence name for WBGene00023421(rde-11). History: N.A.
B0564.5,24.8832637609894,0.777661103753297,2.37520506494749,5.82961761738876,7.43009448743321,22.9419817717478,0.0855961511912443,25.5766923622338,0.110278501792199,B0564.5,,Sequence name for Suppressed gene WBGene00007205. Molecular name for Suppressed gene WBGene00007205. Public name for Suppressed gene WBGene00007205. History of WBGene00007205: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C01A2.1,143.025237919165,1.55070831703797,18.044290000844,37.263549615086,2.30376213202606,127.679922721735,1.71252829328645,94.9137974640798,6.89459845916694,C01A2.1,WBGene00007213,Public name for WBGene00007213. History: N.A.
C01A2.3,59.4362313545619,18.9715245976494,63.0580026911215,78.5533082176727,50.0930037987747,77.8768704064966,10.5215604925102,71.6033693336636,12.5563130062071,C01A2.3,WBGene00007215,Sequence name for WBGene00007215(oxa-1). History: N.A.
C01A2.6,74.4662915750071,2.95861514290256,13.1999332680472,6.93952916458287,15.9680462128583,41.5547591722523,0.0792115030832433,48.9567628268073,0.0059425932608833,C01A2.6,WBGene00007218,Public name for WBGene00007218. History: N.A.
C01B12.6,56.5721718564178,4.98527049558975,5.70668827469403,10.2161690811171,30.3176625067528,54.1651542670756,0.272411103043921,58.445333759267,0.277800691855609,C01B12.6,,Sequence name for Suppressed gene WBGene00015289. Molecular name for Suppressed gene WBGene00015289. Public name for Suppressed gene WBGene00015289. History of WBGene00015289: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C01B4.7,62.7112657468034,0.934364853834948,2.59288005116311,7.22141507806107,3.2385466978991,65.0257883063985,0.819736870749139,61.2617026715332,1.41468177479865,C01B4.7,WBGene00015271,Public name for WBGene00015271. History: N.A.
C01B7.6,35.2061458121152,7.09755624019956,9.49920576212667,10.8647048379356,7.23316943730112,35.2901282172487,5.44908234163368,42.1019904027339,7.34757022072455,C01B7.6,WBGene00004457,Sequence name for WBGene00004457(rpm-1). History: N.A.
C01B9.1,12.4489321973999,3.52471518532657,1.8626363871839,2.03623174710587,4.12426477972676,15.0489807909918,1.28599127951555,11.4586650265515,0.971389220708266,C01B9.1,WBGene00007220,Public name for WBGene00007220. History: N.A.
C01G12.1,210.462720862055,2.17099164385316,6.40281258094465,8.27766043584078,6.31000447961939,130.760347664141,0.64219810998242,136.231687889945,0.871814346786126,C01G12.1,WBGene00007242,Sequence name for WBGene00007242(madf-5). History: N.A.
C01G12.4,129.785344531601,2.32606247555696,5.62671408628469,8.44659228147019,10.2839941573644,113.230783503869,0.285421382214409,86.7342913899471,0.871814346786126,C01G12.4,WBGene00006939,Sequence name for WBGene00006939(wee-1.2). History: N.A.
C01G6.10,2192.32093425329,181.898085588554,296.276470402016,434.408241036012,1129.80421217851,2161.53609103851,4.49599447217254,2137.91891436892,21.5348833740252,C01G6.10,WBGene00014663,Public name for WBGene00014663. History: N.A.
C02B8.1,123.01752370388,3.25648746577974,3.97750478513228,11.8252291940583,10.3650865844117,80.6198883401661,2.20250166608786,85.3961452142218,1.96739437591403,C02B8.1,WBGene00015320,Public name for WBGene00015320. History: N.A.
C02B8.2,31.9820801309986,2.63620413896455,4.55957865612725,14.8660024153875,3.42799805245478,34.5893467389132,0.463809746098415,12.8910416928516,1.30772152017919,C02B8.2,WBGene00015321,Sequence name for WBGene00015321(fbxc-38). History: N.A.
C02F12.8,12.9991680532446,3.10141663407595,5.23866483895471,6.75727382517615,3.98090096414104,11.4358259299783,3.1396352043585,6.86588090162748,4.18470886457341,C02F12.8,WBGene00015357,Public name for WBGene00015357. History: N.A.
C02F4.2,68.5035522805906,8.37382491200506,10.0892804305794,12.5009565765759,34.114109651042,76.1851502095736,0.891941819420028,77.941760235312,2.17953586696532,C02F4.2,WBGene00006527,Sequence name for WBGene00006527(tax-6). History: N.A.
C02F5.7,14.668573672059,4.81394682123271,7.38472589778287,8.6324641078943,7.52837842886876,15.7412313519003,4.41693540259166,13.654070460775,3.5806798235365,C02F5.7,WBGene00015350,Sequence name for WBGene00015350(fbxl-1). History: N.A.
C03A7.1,645.064800508853,13.801304021638,14.4224970257642,36.0219005497098,17.7113232710164,475.288764000364,6.85011317314582,571.079652565608,9.15405064125432,C03A7.1,,Sequence name for Suppressed gene WBGene00015365. Molecular name for Suppressed gene WBGene00015365. Public name for Suppressed gene WBGene00015365. History of WBGene00015365: Suppressed on 2007-07-19. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C03A7.12,181.176764475433,2.9075780944462,5.70755767947843,18.6500757574862,16.5225820108909,156.209534468644,3.71761350334268,195.901797725824,11.6823122469341,C03A7.12,WBGene00015371,"Public name for Dead gene WBGene00015370. History of WBGene00015370: Merged into ""WBGene00015371"" on 2017-09-21"
C03A7.13,19.6087979469843,1.55070831703797,0.776098494659957,1.85825030192344,0.884644658698009,25.4621617243765,0.96329716497363,34.4870395288381,2.00517299760809,C03A7.13,WBGene00015371,Public name for WBGene00015371. History: N.A.
C03A7.2,758.284803105935,18.2983581410481,139.309679791462,331.951076661778,205.514012273781,544.678188073378,6.2079150631634,617.473891086671,5.31806751539537,C03A7.2,WBGene00015366,Public name for WBGene00015366. History: N.A.
C03E10.2,120.790622763104,1.08567137191733,4.15228127680309,12.7897262740026,15.2913048013543,89.6150453434012,0.237210486159133,97.0209494587259,0.30176590026829,C03E10.2,,Sequence name for Suppressed gene WBGene00007280. Molecular name for Suppressed gene WBGene00007280. Public name for Suppressed gene WBGene00007280. History of WBGene00007280: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C03E10.3,9.69779203972216,0.155070831703797,0.970123118324947,1.35145476503523,0.331741747011753,12.5633017258916,0.142710691107204,11.489841508846,0.0871814346786126,C03E10.3,WBGene00007281,Public name for WBGene00007281. History: N.A.
C03H5.2,45.3939201859335,13.1810206948228,28.3275950550884,58.6193504334031,38.8137844003751,45.1840399322577,7.34960059202103,41.0288928879142,7.75914768639652,C03H5.2,WBGene00015404,Sequence name for WBGene00015404(nstp-4). History: N.A.
C03H5.5,12.2974812375106,0.81461171672697,0.222699834412496,1.89750415535796,0.368223755353568,11.2755569168663,0.532419153684745,15.3290478077246,0.337050382784468,C03H5.5,WBGene00015407,Public name for WBGene00015407. History: N.A.
C03H5.6,1426.79281224414,389.305322992383,321.98386297205,474.44508845018,870.446719511523,1243.9738369389,5.13840505624504,1198.05965782438,18.0477041026133,C03H5.6,WBGene00015408,Public name for WBGene00015408. History: N.A.
C04C3.5,41.4735361698756,3.41155829748354,4.85061559162473,18.5825030192344,4.9761262051763,18.4020156690143,1.24871854718804,68.3085089702734,0.784632912107514,C04C3.5,WBGene00001119,"Sequence name for WBGene00001119(dyf-3). History: N.A.. Public name for Dead gene WBGene00015415. History of WBGene00015415: Merged into ""WBGene00001119"" on 2005-08-19"
C04E7.2,9.7531213628823,0.66017247654516,0.988899694808656,1.21694319999984,0.710806089636698,12.7577766125739,0.583010055831045,11.9330432167567,0.622311399639039,C04E7.2,WBGene00015429,Sequence name for WBGene00015429(sor-3). History: N.A.
C04E7.3,114.723785183524,6.35790409985569,10.2909963981807,18.9259977720142,9.46348022660769,106.398023921624,0.430294356520207,78.0778839396101,2.53771779303908,C04E7.3,WBGene00015430,Public name for WBGene00015430. History: N.A.
C04E7.4,29.8807322230516,12.3792964331141,7.99015753593871,9.1658400428161,14.5866074204749,26.6964507555747,6.45197108744684,22.7945392748952,5.08175610567396,C04E7.4,WBGene00015430,"Public name for Dead gene WBGene00015431. History of WBGene00015431: Merged into ""WBGene00015430"" on 2018-01-11"
C04F12.11,160.312755856641,2.57417580628304,5.4132870002532,22.2905570307998,17.3611514269484,123.168677304992,0.467377513376095,124.149839303357,0.675656118759248,C04F12.11,,Sequence name for Suppressed gene WBGene00023434. Molecular name for Suppressed gene WBGene00023434. Public name for Suppressed gene WBGene00023434. History of WBGene00023434: Killed on 2005-11-21; Suppressed on 2012-11-14. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C04F12.2,128.42696585937,2.87397941424371,5.4068195127977,15.5642540439891,12.7278250270176,123.686779277875,0.412671748451666,119.647316045419,0.852925035939093,C04F12.2,,Sequence name for Suppressed gene WBGene00007298. Molecular name for Suppressed gene WBGene00007298. Public name for Suppressed gene WBGene00007298. History of WBGene00007298: Killed on 2005-11-21; Suppressed on 2012-11-21. Remark: This gene was determined to be of Transposon in origin so has been removed from the C. elegans protein set. Detailed information about the origin of this gene can be found in the corresponding Transposon object associated with this gene.
C04F12.9,779.950083194675,17.9882164776405,31.2379644100633,71.7960343924966,127.49941143485,517.712725287784,8.49128612087867,309.73530067444,9.58995781464739,C04F12.9,WBGene00007303,Sequence name for WBGene00007303(rnh-1.3). History: N.A.
C04F5.1,305.371999794983,151.468259490392,486.710282666534,581.869140261791,784.833177600332,323.874601008313,10.3523160162482,310.056970530966,33.4908901360841,C04F5.1,WBGene00004795,Sequence name for WBGene00004795(sid-1). History: Renamed on 2013-10-16
C04F5.9,27.1593864362082,6.99069647179987,15.6352054047896,26.0711795931025,18.256975459688,34.1899445893037,7.00902608865108,36.4418280565838,7.56176512588852,C04F5.9,WBGene00015451,Public name for WBGene00015451. History: N.A.
C04G2.10,2119.18603409195,81.0399448563528,333.877110439324,482.516980512942,1358.7536016966,1652.42010436846,5.23167835923335,1640.88426322679,6.85424875937804,C04G2.10,WBGene00007309,Public name for WBGene00007309. History: N.A.
C04G6.6,86.2484483532736,18.9186414678633,30.6558905390683,55.240713520815,31.5154659661166,83.0305389704761,22.9764212682599,81.0244006401243,23.2774430591896,C04G6.6,WBGene00015456,Public name for WBGene00015456. History: N.A.
C05C10.4,32.1884161318438,0.310141663407595,1.7462216129849,2.87184137569986,4.5338038758273,36.9919439706809,0.428132073321613,51.7743467990072,0.523088608071676,C05C10.4,WBGene00007331,Sequence name for WBGene00007331(pho-11). History: N.A.
C05C12.2,25.501690819343,0.801555539007384,2.86933548233146,5.94907698413296,7.66907505657477,23.4766320880108,0.088460112118741,26.0201621025322,0.108527754345947,,,
C05C8.9,52.048911370503,64.1231734872809,77.8338045814423,122.361004445254,122.121596654488,62.1114120835269,15.0832223355413,57.7477017208845,20.01466582108,C05C8.9,WBGene00015466,Sequence name for WBGene00015466(hyls-1). History: N.A.
C05D10.2,9.83534937361893,0.155070831703797,1.35817236565493,3.77281121905668,2.58021358786919,13.2612629328856,0.618412994797886,16.4173954892657,0.435907173393063,C05D10.2,WBGene00015478,Sequence name for WBGene00015478(mapk-15). History: Renamed on 2018-05-24
C05D11.13,25.5856641047989,3.56662912918734,7.56696032293458,12.1630928853171,9.06760775165459,21.905244034888,4.13861004210893,26.1323834317046,3.57443882182312,C05D11.13,WBGene00015488,Public name for WBGene00015488. History: N.A.
C05D11.6,45.3939201859335,0.852889574370885,1.55219698931991,5.40581906014092,4.86554562283905,61.6084988481224,0.0,101.604528342707,0.261544304035838,C05D11.6,WBGene00003523,Sequence name for WBGene00003523(nas-4). History: N.A.
C05D11.8,23.9349760980377,6.66804576326329,8.73110806492452,18.6669689420491,10.9480852370051,26.978885116498,6.13655971760979,27.6738998806351,7.67196625171791,C05D11.8,WBGene00015485,Public name for WBGene00015485. History: N.A.
C05D2.8,207.382632733497,1.39563748533418,1.36098431672253,2.87428966331768,2.21161164674502,182.819735307256,1.21367233764623,221.403814724359,1.3949029548578,C05D2.8,WBGene00015469,Public name for WBGene00015469. History: N.A.
C05E11.1,77.5823363177772,2.01592081214937,1.7462216129849,5.23688721451152,3.0409660142744,60.481023052209,1.56981760217925,70.6204892738827,2.0923544322867,C05E11.1,WBGene00015492,Sequence name for WBGene00015492(lnp-1). History: N.A.
