# Table S3. The Overlaps Between Heritable Dysregulated Genes and P Granule Bound Transcripts
C05C10.5,C05C10.5,WBGene00007332,Public name for WBGene00007332. History: N.A.
F52D2.4,F52D2.4,WBGene00001569,Sequence name for WBGene00001569(meg-3). History: Renamed on 2014-08-15
C04F12.1,C04F12.1,WBGene00007297,Sequence name for WBGene00007297(vsra-1). History: Renamed on 2022-10-03
C14C10.5,C14C10.5,WBGene00007588,Public name for WBGene00007588. History: N.A.
K10B2.5,K10B2.5,WBGene00019608,Sequence name for WBGene00019608(ani-2). History: N.A.
R04D3.3,R04D3.3,WBGene00011011,Public name for WBGene00011011. History: N.A.
B0393.2,B0393.2,WBGene00007167,Sequence name for WBGene00007167(rbg-3). History: Renamed on 2008-06-23
F25H5.3,F25H5.3,WBGene00009126,Sequence name for WBGene00009126(pyk-1). History: N.A.
Y18D10A.11,Y18D10A.11,WBGene00012481,Public name for WBGene00012481. History: N.A.
Y57A10A.31,Y57A10A.31,WBGene00013270,Public name for WBGene00013270. History: N.A.
F37C12.7,F37C12.7,WBGene00018152,Sequence name for WBGene00018152(acs-4). History: N.A.
H02I12.1,H02I12.1,WBGene00010351,Sequence name for WBGene00010351(cbd-1). History: N.A.
F39B2.1,F39B2.1,WBGene00009553,Sequence name for WBGene00009553(hinf-1). History: N.A.
T20G5.1,T20G5.1,WBGene00011867,Sequence name for WBGene00011867(chc-1). History: Renamed on 2008-04-30
K01G5.4,K01G5.4,WBGene00004302,Sequence name for WBGene00004302(ran-1). History: N.A.
F56D1.4,F56D1.4,WBGene00000548,Sequence name for WBGene00000548(clr-1). History: N.A.
Y113G7A.3,Y113G7A.3,WBGene00004754,Sequence name for WBGene00004754(sec-23). History: N.A.
F21D5.1,F21D5.1,WBGene00009006,Public name for WBGene00009006. History: N.A.
CD4.6,CD4.6,WBGene00003927,Sequence name for WBGene00003927(pas-6). History: N.A.
C08B6.7,C08B6.7,WBGene00007428,"Sequence name for WBGene00007428(wdr-20). History: Split into C08B6.18(WBGene00303036). History of WBGene00007428: Renamed on 2013-07-04; Split into ""WBGene00303036"" on 2018-03-02"
F58G1.1,F58G1.1,WBGene00010263,Sequence name for WBGene00010263(wago-4). History: N.A.
H27M09.3,H27M09.3,WBGene00019247,Sequence name for WBGene00019247(syp-4). History: N.A.
T12A2.8,T12A2.8,WBGene00020442,Sequence name for WBGene00020442(gen-1). History: N.A.
Y49A3A.2,Y49A3A.2,WBGene00013025,Sequence name for WBGene00013025(vha-13). History: Renamed on 2005-03-17
R05G6.7,R05G6.7,WBGene00019900,Sequence name for WBGene00019900(vdac-1). History: N.A.
F20D12.1,F20D12.1,WBGene00017641,Sequence name for WBGene00017641(csr-1). History: N.A.
C18D11.3,C18D11.3,WBGene00007681,Public name for WBGene00007681. History: N.A.
F30F8.1,F30F8.1,WBGene00009270,Public name for WBGene00009270. History: N.A.
F22D6.3,F22D6.3,WBGene00003815,Sequence name for WBGene00003815(nars-1). History: Renamed on 2010-01-29; Renamed on 2015-03-05
C38D4.4,C38D4.4,WBGene00008005,Sequence name for WBGene00008005(mip-1). History: Renamed on 2021-12-09
T09A12.4,T09A12.4,WBGene00003656,Sequence name for WBGene00003656(nhr-66). History: N.A.
ZK930.1,ZK930.1,WBGene00014151,Sequence name for WBGene00014151(vps-15). History: N.A.
Y41D4B.19,Y41D4B.19,WBGene00003794,Sequence name for WBGene00003794(npp-8). History: N.A.
ZC155.3,ZC155.3,WBGene00022531,Sequence name for WBGene00022531(morc-1). History: N.A.
Y71F9AL.17,Y71F9AL.17,WBGene00022119,Sequence name for WBGene00022119(copa-1). History: N.A.
T22F3.3,T22F3.3,WBGene00020696,Sequence name for WBGene00020696(pygl-1). History: N.A.
C09G9.6,C09G9.6,WBGene00003864,Sequence name for WBGene00003864(oma-1). History: N.A.
T06E6.2,T06E6.2,WBGene00000868,Sequence name for WBGene00000868(cyb-3). History: N.A.
T05E11.5,T05E11.5,WBGene00011481,Sequence name for WBGene00011481(imp-2). History: N.A.
R144.7,R144.7,WBGene00020097,Sequence name for WBGene00020097(larp-1). History: N.A.
F43G6.9,F43G6.9,WBGene00009661,Sequence name for WBGene00009661(patr-1). History: N.A.
F18A11.1,F18A11.1,WBGene00004242,Sequence name for WBGene00004242(puf-6). History: N.A.
F28H1.3,F28H1.3,WBGene00000197,Sequence name for WBGene00000197(aars-2). History: Renamed on 2010-01-29; Renamed on 2015-03-03; Resurrected on 2015-03-05
Y67D8C.10,Y67D8C.10,WBGene00003153,Sequence name for WBGene00003153(mca-3). History: Renamed on 2007-10-09
K02F2.2,K02F2.2,WBGene00019322,Sequence name for WBGene00019322(ahcy-1). History: Renamed on 2005-02-01; Renamed on 2015-03-05
F54C9.8,F54C9.8,WBGene00004241,Sequence name for WBGene00004241(puf-5). History: N.A.
K07H8.2,K07H8.2,WBGene00019504,Public name for WBGene00019504. History: N.A.
B0261.7,B0261.7,WBGene00015095,Public name for WBGene00015095. History: N.A.
W08D2.5,W08D2.5,WBGene00012341,Sequence name for WBGene00012341(catp-6). History: N.A.
Y42H9B.3,Y42H9B.3,WBGene00021541,Public name for WBGene00021541. History: N.A.
C14B1.9,C14B1.9,WBGene00007580,Sequence name for WBGene00007580(gldi-5). History: N.A.
Y71F9B.3,Y71F9B.3,WBGene00022127,Sequence name for WBGene00022127(yop-1). History: N.A.
Y41D4A.4,Y41D4A.4,WBGene00021506,Public name for WBGene00021506. History: N.A.
T07A9.6,T07A9.6,WBGene00000913,Sequence name for WBGene00000913(daf-18). History: N.A.
C25D7.6,C25D7.6,WBGene00003155,Sequence name for WBGene00003155(mcm-3). History: N.A.
F48A11.5,F48A11.5,WBGene00018586,Sequence name for WBGene00018586(ubxn-3). History: N.A.
F32D1.10,F32D1.10,WBGene00003159,Sequence name for WBGene00003159(mcm-7). History: N.A.
C45B11.1,C45B11.1,WBGene00006443,Sequence name for WBGene00006443(pak-2). History: Renamed on 2005-09-08; Renamed on 2006-12-04
C27D9.1,C27D9.1,WBGene00016163,Public name for WBGene00016163. History: N.A.
T19E10.1,T19E10.1,WBGene00002297,"Sequence name for WBGene00002297(ect-2). History: Renamed on 2005-09-28. Public name for Dead gene WBGene00011845. History of WBGene00011845: Merged into ""WBGene00002297"" on 2005-09-28"
T23G11.3,T23G11.3,WBGene00001595,Sequence name for WBGene00001595(gld-1). History: N.A.
Y110A2AR.1,Y110A2AR.1,WBGene00022452,Public name for WBGene00022452. History: N.A.
F30F8.3,F30F8.3,WBGene00009272,Sequence name for WBGene00009272(gras-1). History: N.A.
C32E8.8,C32E8.8,WBGene00004217,Sequence name for WBGene00004217(ptr-2). History: Renamed on 2015-03-05
T05G5.7,T05G5.7,WBGene00011501,Sequence name for WBGene00011501(rmd-1). History: N.A.
F12F6.6,F12F6.6,WBGene00004755,Sequence name for WBGene00004755(sec-24.1). History: N.A.
F37A4.8,F37A4.8,WBGene00002169,Sequence name for WBGene00002169(isw-1). History: N.A.
T05H10.1,T05H10.1,WBGene00011507,Public name for WBGene00011507. History: N.A.
F58G11.3,F58G11.3,WBGene00010281,Sequence name for WBGene00010281(mip-2). History: Renamed on 2021-12-09
C16A3.10,C16A3.10,WBGene00015814,Sequence name for WBGene00015814(oatr-1). History: N.A.
C10F3.1,C10F3.1,WBGene00015677,Sequence name for WBGene00015677(cpg-4). History: N.A.
Y37E11AM.3,Y37E11AM.3,WBGene00021367,"Public name for WBGene00021367. History: Split into Y37E11AM.4(WBGene00302986). History of WBGene00021367: Split into ""WBGene00302986"" on 2018-03-06"
F28B3.8,F28B3.8,WBGene00002075,Sequence name for WBGene00002075(imb-1). History: Renamed on 2015-03-05
Y65B4BL.2,Y65B4BL.2,WBGene00022034,Sequence name for WBGene00022034(deps-1). History: N.A.
C24H11.7,C24H11.7,WBGene00007703,Sequence name for WBGene00007703(gbf-1). History: Renamed on 2005-03-17
M01E11.5,M01E11.5,WBGene00000474,Sequence name for WBGene00000474(cey-3). History: N.A.
F10E7.8,F10E7.8,WBGene00017349,Sequence name for WBGene00017349(farl-11). History: N.A.
Y48B6A.12,Y48B6A.12,WBGene00012983,Sequence name for WBGene00012983(men-1). History: N.A.
ZK1005.1,ZK1005.1,WBGene00004053,Sequence name for WBGene00004053(tank-1). History: Renamed on 2014-11-18
W01A8.1,W01A8.1,WBGene00007024,Sequence name for WBGene00007024(plin-1). History: N.A.
C25A1.8,C25A1.8,WBGene00007709,Sequence name for WBGene00007709(clec-87). History: Renamed on 2006-06-15
C25A1.5,C25A1.5,WBGene00007707,Sequence name for WBGene00007707(fath-1). History: N.A.
T12F5.5,T12F5.5,WBGene00004147,Sequence name for WBGene00004147(larp-5). History: Renamed on 2006-12-05; Renamed on 2008-04-18
F18A1.7,F18A1.7,WBGene00017548,Public name for WBGene00017548. History: N.A.
F35C11.5,F35C11.5,WBGene00009404,Public name for WBGene00009404. History: N.A.
Y56A3A.20,Y56A3A.20,WBGene00000369,Sequence name for WBGene00000369(ccf-1). History: N.A.
C14B9.4,C14B9.4,WBGene00004042,Sequence name for WBGene00004042(plk-1). History: N.A.
C06G3.10,C06G3.10,WBGene00000585,Sequence name for WBGene00000585(cogc-2). History: Renamed on 2006-01-17
F01G10.1,F01G10.1,WBGene00008506,Sequence name for WBGene00008506(tkt-1). History: N.A.
C23G10.7,C23G10.7,WBGene00016014,Public name for WBGene00016014. History: N.A.
C04A2.7,C04A2.7,WBGene00001023,Sequence name for WBGene00001023(dnj-5). History: N.A.
T24D1.1,T24D1.1,WBGene00005023,"Sequence name for WBGene00005023(sqv-5). History: Split into T24D1.7(WBGene00303082). History of WBGene00005023: Split into ""WBGene00303082"" on 2018-03-02"
C08H9.2,C08H9.2,WBGene00007463,Sequence name for WBGene00007463(vgln-1). History: N.A.
F59A2.1,F59A2.1,WBGene00003795,Sequence name for WBGene00003795(npp-9). History: N.A.
T07F8.3,T07F8.3,WBGene00001597,Sequence name for WBGene00001597(gld-3). History: N.A.
C07G2.1,C07G2.1,WBGene00000465,Sequence name for WBGene00000465(cpg-1). History: Renamed on 2006-06-16; Renamed on 2008-01-14
ZC513.6,ZC513.6,WBGene00003865,Sequence name for WBGene00003865(oma-2). History: N.A.
T11F8.3,T11F8.3,WBGene00004374,Sequence name for WBGene00004374(rme-2). History: N.A.
C01G8.1,C01G8.1,WBGene00015312,Public name for WBGene00015312. History: N.A.
F18A1.6,F18A1.6,WBGene00017547,Sequence name for WBGene00017547(alfa-1). History: N.A.
T09B4.1,T09B4.1,WBGene00020375,Sequence name for WBGene00020375(pigv-1). History: Renamed on 2013-11-11
ZC404.8,ZC404.8,WBGene00004984,Sequence name for WBGene00004984(spn-4). History: N.A.
F56C9.3,F56C9.3,WBGene00018948,Public name for WBGene00018948. History: N.A.
Y25C1A.5,Y25C1A.5,WBGene00021292,Sequence name for WBGene00021292(copb-1). History: N.A.
T12A2.2,T12A2.2,WBGene00020437,Sequence name for WBGene00020437(stt-3). History: N.A.
C37A2.2,C37A2.2,WBGene00004110,Sequence name for WBGene00004110(pqn-20). History: N.A.
M142.6,M142.6,WBGene00010923,Sequence name for WBGene00010923(rle-1). History: N.A.
F13D12.5,F13D12.5,WBGene00008740,Public name for WBGene00008740. History: N.A.
Y73B3A.1,Y73B3A.1,WBGene00022203,Public name for WBGene00022203. History: N.A.
T23B12.4,T23B12.4,WBGene00020719,Sequence name for WBGene00020719(natc-1). History: N.A.
K08B4.1,K08B4.1,WBGene00002245,Sequence name for WBGene00002245(lag-1). History: N.A.
Y71F9AL.9,Y71F9AL.9,WBGene00022114,Public name for WBGene00022114. History: N.A.
Y104H12BR.1,Y104H12BR.1,WBGene00022425,Sequence name for WBGene00022425(plst-1). History: N.A.
F44C4.4,F44C4.4,WBGene00002148,Sequence name for WBGene00002148(gon-14). History: Renamed on 2006-03-22
C26E6.9,C26E6.9,WBGene00004782,Sequence name for WBGene00004782(set-2). History: N.A.
F32E10.4,F32E10.4,WBGene00002074,Sequence name for WBGene00002074(ima-3). History: N.A.
F35C8.7,F35C8.7,WBGene00018037,Sequence name for WBGene00018037(chtl-1). History: N.A.
F53G12.5,F53G12.5,WBGene00003229,Sequence name for WBGene00003229(mex-3). History: N.A.
